"Sample.ID","TA","Mass"
"20190723_H1_T1",2016.43755313366,59.0707
"20190723_H1_T2",1996.48428309341,59.7637
"20190723_H1_T3",2031.95825281736,59.7515
"20190723_H1_T4",1981.7529277005,59.7292
"20190723_H1_T5",2006.88510617232,59.3066
"20190723_H1_T6",1990.7598086291,59.9469
"20190723_H1_T7",1978.14368243449,59.8325
"20190723_H1_T8",1981.19348168357,59.7364
