"Sample.ID","TA","Mass"
"20190806_2",2047.78397678537,59.7467
"20190806_5",2046.02825660027,59.6238
"20190806_12",2043.70394830469,59.7958
"20190806_13",2051.72546527534,59.9164
"20190806_18",2045.37981337824,59.7773
"20190806_19",2055.67350755351,59.7617
"20190806_26",2047.47350231309,59.796
"20190806_28",2045.70121959984,59.8391
"20190806_34",2045.49001415545,59.0441
