"Sample.ID","TA","Mass"
"20190725_H1_T1",1999.87882633889,59.3523
"20190725_H1_T2",1978.51117705994,59.4684
"20190725_H1_T3",1995.54050325112,59.5265
"20190725_H1_T4",1957.50744317208,59.0079
"20190725_H1_T5",1996.15211486168,59.4641
"20190725_H1_T6",1974.05790998455,59.4063
"20190725_H1_T7",1978.23464803284,59.3198
"20190725_H1_T8",1957.25941408284,59.4602
