"Sample.ID","TA","Mass"
"20190724_18",2046.05468814788,59.6842
"20190724_14",2042.64477092889,59.9204
"20190724_11",2034.65536235747,59.7889
"20190724_25",2041.63749933982,59.2988
"20190724_23",2048.08535899279,59.486
"20190724_32",2037.15163738566,59.7876
"20190724_35",2020.65829271818,59.7626
"20190724_4",2041.51065942142,59.2712
"20190724_10",2044.53730811356,59.8742
