"Sample.ID","TA","Mass"
"20190725_5",2065.18588252357,59.6037
"20190725_7",2052.14134409282,59.4115
"20190725_12",2052.01867853899,59.8905
"20190725_17",2058.95167037065,59.9182
"20190725_20",2057.42415402553,59.5904
"20190725_21",2060.05559560136,59.7252
"20190725_27",2051.53060492659,59.9515
"20190725_28",2076.29705710412,59.7991
"20190725_30",2063.39622242873,59.9995
