"Sample.ID","TA","Mass"
"20190814_43",2081.2817197547,59.0318
"20190814_H1_T1",2042.84608798611,59.3487
"20190814_33",2078.87187103043,59.9166
"20190814_61",2077.38735475317,59.9578
"20190814_19",2078.22854772385,59.8265
"20190814_H1_T2",2058.43791991255,59.1479
"20190814_56",2075.67429496641,59.6741
"20190814_54",2076.32498000426,59.8029
