"Sample.ID","TA","Mass"
"20190727_10",2050.81852672111,59.8958
"20190727_11",2040.69255260019,59.8516
"20190727_12",2044.09776099779,59.7636
"20190727_13",2046.86111762677,59.5237
"20190727_14",2048.39461471927,59.8593
"20190727_15",2047.14132893582,59.4977
"20190727_16",2055.31421165419,59.9168
"20190727_17",2045.81400376828,59.586
"20190727_18",2046.75176749903,59.7889
