"Sample.ID","TA","Mass"
"20190716_H1_T3",1977.17586657223,59.9108
"20190716_H1_T1",1954.06921066946,59.951
"20190716_H1_T2",1967.24387908812,59.8228
"20190716_H1_T6",1960.02186856374,59.9652
