"Sample.ID","TA","Mass"
"20190717_H1_T5",2021.47344518874,59.8853
"20190717_H1_T1",1969.4043908934,59.5489
"20190717_H1_T2",1964.54653747761,59.8082
"20190717_H1_T7",1992.2083712471,59.9136
"20190717_H1_T3",1965.23291528648,59.7297
"20190717_H1_T6",1955.5847189518,59.2446
"20190717_H1_T8",1985.14649850028,59.9302
"20190717_H1_T4",1982.81168687399,59.9139
