"Sample.ID","TA","Mass"
"20190717_22",2054.91485169008,59.9767
"20190717_8",2044.95974941943,59.3687
"20190717_1",2042.67573950854,59.9231
"20190717_19",2043.9294527876,59.6069
"20190717_3",2043.07635038356,59.5428
"20190717_24",2041.92255041547,59.0717
"20190717_31",2047.50997084181,59.9721
"20190717_34",2039.55070561072,59.8248
"20190717_36",2043.04964995168,59.9169
