"Sample.ID","TA","Mass"
"20190805_10",2071.09886700065,59.7378
"20190805_11",2063.63718827258,59.5382
"20190805_3",2066.36458345281,59.7627
"20190805_24",2063.00234281376,59.7691
"20190805_16",2066.92059492853,59.6885
"20190805_14",2062.24731673145,59.7207
"20190805_33",2070.14204332871,59.6971
"20190805_27",2065.1235073985,59.6278
"20190805_32",2061.6074610439,59.9721
