"Sample.ID","TA","Mass"
"20190808_3",2030.6449300399,59.8914
"20190808_45",2047.03020938369,59.8697
"20190808_51",2069.52799569694,59.7336
"20190808_21",2018.72907062943,60.1713
"20190808_27",2025.04173239528,60.6375
"20190808_33",2044.48490802796,60.5425
"20190808_H1_T2",2095.15917144408,59.0187
"20190808_H1_T1",2048.02483186949,59.335
"20190808_Junk",2001.55228067188,59.7244
