"Sample.ID","TA","Mass"
"20190804_4",2069.05260360134,59.8047
"20190804_8",2068.62613906237,59.8858
"20190804_9",2063.89067282483,59.8521
"20190804_13",2070.15878911061,59.7071
"20190804_17",2064.26380801188,59.7893
"20190804_21",2072.0923255441,59.8715
"20190804_29",2067.33323076634,59.7932
"20190804_30",2063.14798112885,59.7731
"20190804_36",2068.34415350165,59.8137
