Measurement Name :,20190811_resp_3_Day18,,Generated On :,"11/08/2019, 18:11:20",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
11.08.19 17:57:28,6.8,165.53,174.68,169.18,176.89,174.32,243.48,182.44,153.24,251.45,156.11,251.05,155.03,164.08,161.17,189.15,114.23,169.18,192.14,163.71,249.85,182.81,190.27,175.05,176.16,,17,968,29,17.86,
11.08.19 17:57:43,7.05,166.63,175.05,167.35,176.52,172.11,242.28,182.07,152.16,250.65,155.39,250.65,154.67,166.26,160.45,188.77,113.2,168.82,191.39,162.62,249.85,181.33,189.9,174.32,175.42,,17,968,29,17.86,
11.08.19 17:57:58,7.3,163.35,175.05,165.9,176.52,175.42,243.08,180.96,151.08,250.25,153.95,250.65,153.95,166.26,159.72,188.03,112.17,168.08,190.27,162.26,250.25,181.7,189.52,173.58,175.05,,17,968,29,17.88,
11.08.19 17:58:13,7.55,160.45,173.21,164.8,175.42,173.95,242.68,180.22,150.01,248.65,153.24,250.65,153.59,160.81,158.64,188.4,111.83,167.35,189.9,161.17,249.85,180.96,188.77,172.48,174.32,,17,968,29,17.88,
11.08.19 17:58:28,7.8,159,172.48,163.71,175.05,172.48,242.68,179.11,148.94,245.46,152.52,250.65,152.52,165.17,155.75,187.65,111.14,166.26,189.15,160.81,249.45,180.22,187.65,171.74,173.21,,17,968,29,17.89,
11.08.19 17:58:43,8.05,159,170.64,163.71,173.58,168.82,242.28,178.74,148.22,247.06,151.44,250.25,151.8,159.72,153.59,187.28,110.8,165.17,187.65,159.72,249.45,179.85,186.53,170.64,172.48,,17,968,29,17.89,
11.08.19 17:58:58,8.3,157.56,168.82,162.99,172.48,166.63,241.49,176.89,146.79,246.66,150.01,249.85,151.08,161.9,151.44,186.91,109.77,164.44,187.28,157.92,249.05,179.11,185.42,169.91,171.38,,17,968,29,17.9,
11.08.19 17:59:13,8.55,157.2,168.08,162.62,172.85,165.17,241.89,177.26,145.72,247.06,149.29,249.45,151.44,163.35,151.44,186.53,109.09,164.08,186.53,157.92,249.45,178.74,185.42,169.55,171.01,,17,968,29,17.91,
11.08.19 17:59:28,8.8,160.45,167.35,161.17,171.74,164.44,241.89,176.16,145.37,245.86,148.58,250.25,150.72,157.2,151.8,186.53,108.75,163.71,186.16,157.2,249.45,178.37,184.67,168.82,169.91,,17,968,29,17.91,
11.08.19 17:59:43,9.05,158.64,165.9,156.47,171.38,162.99,241.49,174.32,143.95,245.86,146.79,249.85,150.37,161.17,151.08,186.16,107.72,162.62,185.04,156.11,248.65,178,183.93,167.72,169.18,,17,968,29,17.93,
11.08.19 17:59:58,9.3,159,165.9,156.11,171.01,161.9,241.49,173.21,143.23,246.26,146.44,251.05,150.01,157.56,151.08,185.79,107.38,162.26,184.67,155.39,248.25,177.63,183.19,166.63,167.72,,17,968,29,17.93,
11.08.19 18:00:13,9.55,158.64,165.9,156.47,169.91,160.45,241.89,172.85,142.17,247.06,145.72,250.25,149.29,157.56,150.72,186.16,107.04,161.54,183.93,154.67,249.05,176.89,183.19,165.9,166.26,,17,968,29,17.93,
11.08.19 18:00:28,9.8,158.64,164.8,156.83,168.45,159.36,241.49,171.74,141.11,247.46,144.3,248.65,147.86,159.36,150.37,185.79,106.02,160.45,182.81,153.24,247.85,175.79,182.07,163.35,165.17,,17,968,29,17.93,
11.08.19 18:00:43,10.05,158.64,164.08,157.2,167.72,159.72,241.89,172.11,140.4,245.86,142.88,249.45,147.15,152.16,151.08,185.79,105.34,159.36,182.44,152.88,247.85,175.79,180.96,162.62,164.08,,17,968,29,17.95,
11.08.19 18:00:58,10.3,159.36,164.08,157.2,166.63,157.56,241.1,171.74,139.34,248.65,142.52,249.05,147.15,156.83,151.08,185.42,104.32,158.28,181.33,151.8,248.25,175.79,180.22,161.9,163.35,,17,968,29,17.97,
11.08.19 18:01:13,10.55,152.52,162.62,155.75,166.63,156.47,241.1,170.64,137.92,247.46,141.11,249.05,146.08,153.59,151.44,185.42,103.64,156.83,180.22,150.37,247.85,174.68,179.11,160.81,162.26,,17,968,29,17.95,
11.08.19 18:01:28,10.8,151.08,160.81,156.47,165.53,156.11,240.7,169.91,136.86,247.85,140.4,248.65,145.01,151.8,151.08,185.79,102.28,155.39,179.85,150.01,247.46,174.32,178.74,159.72,161.54,,17,968,29,17.97,
11.08.19 18:01:43,11.05,150.37,160.81,156.83,164.8,154.67,240.7,170.64,135.45,247.46,139.69,249.05,144.66,154.67,151.08,186.53,101.94,154.67,178.37,150.01,247.85,173.95,178.37,158.64,160.81,,17,968,29,17.97,
11.08.19 18:01:58,11.3,148.94,160.81,155.03,163.71,154.67,240.7,170.64,134.75,245.86,138.63,248.65,143.95,146.79,151.08,186.53,101.6,154.31,178,149.29,247.46,172.85,178,157.56,160.81,,17,968,29,17.97,
11.08.19 18:02:13,11.55,148.22,159.72,151.8,162.99,153.24,240.3,169.55,133.34,245.86,137.92,248.65,143.59,151.08,150.37,186.53,100.93,153.24,177.26,148.22,247.46,172.48,177.26,156.47,159.72,,17,968,29,17.97,
11.08.19 18:02:28,11.8,147.15,156.83,149.65,161.9,153.95,239.91,169.18,131.59,242.28,136.16,247.85,142.88,149.29,150.37,186.53,99.91,152.52,176.52,147.15,247.06,171.74,176.16,155.39,158.64,,17,968,29,17.97,
11.08.19 18:02:43,12.05,146.44,155.75,149.65,161.17,151.8,239.91,168.08,131.24,243.08,135.81,248.25,141.81,148.58,149.65,186.91,99.23,151.44,175.79,146.44,247.06,171.01,175.79,155.03,158.28,,17,968,29,17.97,
11.08.19 18:02:58,12.3,147.15,155.39,148.22,161.54,150.72,240.3,165.9,130.89,244.27,135.1,248.25,141.81,150.72,150.01,187.28,98.22,151.8,175.79,146.08,247.06,171.01,175.42,153.95,157.56,,17,968,29,17.97,
11.08.19 18:03:13,12.55,147.51,155.03,146.79,160.81,149.65,239.51,164.08,129.49,246.26,133.7,247.85,140.75,142.52,149.29,187.28,97.21,151.44,175.05,145.37,247.06,170.28,174.32,152.88,156.47,,17,968,29,17.97,
11.08.19 18:03:28,12.8,147.86,153.95,147.51,160.45,148.22,239.12,162.26,128.44,244.67,132.29,247.46,140.04,147.51,148.58,186.53,95.86,150.37,173.95,143.95,246.66,169.55,173.58,151.44,155.39,,17,968,29,17.97,
11.08.19 18:03:43,13.05,150.37,152.88,146.44,159.72,147.15,239.12,161.9,127.39,245.86,132.29,248.25,139.34,143.59,148.22,186.53,95.19,150.37,173.58,144.3,246.66,169.55,173.21,150.72,155.03,,17,968,29,17.97,
11.08.19 18:03:58,13.3,149.29,151.08,146.08,159,148.94,238.72,161.17,126.7,245.06,130.89,247.46,138.63,143.23,147.15,186.16,94.51,148.94,172.85,142.88,246.66,168.82,172.11,149.65,153.95,,17,968,29,17.97,
11.08.19 18:04:13,13.55,148.94,150.72,145.72,158.28,145.37,239.12,160.09,125.65,243.87,129.84,247.46,137.22,146.44,145.37,186.16,93.51,148.94,172.48,142.17,246.66,168.45,171.74,149.29,153.24,,17,968,29,17.98,
11.08.19 18:04:28,13.8,147.15,150.72,144.3,158.28,145.72,238.72,159.72,125.3,242.28,129.14,247.06,136.86,138.63,144.66,185.79,93.17,148.22,171.38,141.81,246.66,167.72,171.38,148.22,152.16,,17,968,29,17.98,
11.08.19 18:04:43,14.05,146.79,149.29,143.95,157.56,146.79,239.12,159.72,123.91,242.28,128.09,247.06,136.51,143.23,143.95,185.79,92.5,147.15,171.01,141.46,246.66,167.35,171.01,147.86,151.44,,17,968,29,18,
11.08.19 18:04:58,14.3,146.08,147.15,143.23,157.2,143.23,239.12,159.72,122.87,241.89,126.7,247.06,135.1,137.22,142.88,185.04,91.49,146.44,169.91,140.75,246.26,165.9,169.91,147.15,150.72,,17,968,29,18,
11.08.19 18:05:13,14.55,144.66,146.08,139.69,156.83,142.17,238.33,158.64,122.17,242.68,126.35,246.66,134.75,139.69,142.88,184.3,90.82,146.08,169.18,139.69,245.86,165.53,169.18,146.08,150.37,,17,968,29,18,
11.08.19 18:05:28,14.8,143.95,144.3,139.69,157.2,141.46,238.33,158.28,121.48,241.89,125.3,247.06,134.4,142.52,142.52,184.3,89.48,145.37,168.82,138.63,246.26,165.53,168.82,145.72,150.01,,17,968,29,17.98,
11.08.19 18:05:43,15.05,143.23,142.88,140.75,157.2,140.75,238.72,157.56,120.79,243.48,124.26,247.06,134.05,134.05,141.81,184.67,88.15,144.66,168.08,137.57,246.26,164.08,168.45,145.37,148.94,,17,968,29,17.98,
11.08.19 18:05:58,15.3,142.17,141.46,141.81,157.2,139.69,238.33,156.47,119.4,242.28,123.22,246.66,132.64,138.98,141.81,184.67,86.48,143.59,166.99,135.81,245.86,162.99,167.35,144.66,148.58,,17,968,29,18,
11.08.19 18:06:13,15.55,141.11,140.04,141.11,156.47,138.28,238.33,155.75,118.71,244.27,121.83,246.26,131.94,132.64,141.11,183.93,85.48,142.17,166.26,134.4,245.86,161.9,167.35,143.95,147.51,,17,968,29,18,
11.08.19 18:06:28,15.8,140.75,136.51,138.28,156.11,139.34,237.54,155.39,117.33,244.27,120.44,246.26,130.89,134.75,141.46,183.56,85.15,141.46,165.53,133.7,246.26,161.54,166.99,142.88,147.15,,17,968,29,18,
11.08.19 18:06:43,16.05,140.75,135.45,136.86,155.39,137.57,237.93,154.31,115.95,242.28,119.06,246.66,130.19,138.98,141.11,183.56,84.82,141.11,164.08,132.99,246.26,160.45,165.9,142.17,146.44,,17,968,29,18,
11.08.19 18:06:58,16.3,142.17,135.81,135.45,155.03,137.22,238.33,152.52,115.26,241.49,118.37,247.06,129.14,130.19,140.75,182.81,83.82,140.75,164.08,132.29,245.86,160.09,165.53,141.46,145.37,,17,968,29,18,
11.08.19 18:07:13,16.55,140.75,134.05,134.05,154.31,135.81,237.93,148.22,113.55,238.72,116.64,246.66,128.09,135.45,139.69,182.81,82.82,139.34,162.99,131.24,245.06,159.36,164.44,140.04,143.95,,17,968,29,17.98,
11.08.19 18:07:28,16.8,139.34,132.64,133.34,153.24,135.45,237.54,148.94,113.2,240.3,115.26,246.26,127.74,129.14,139.69,183.19,81.5,138.63,162.26,130.54,245.06,159,163.71,139.69,142.88,,17,968,29,18,
11.08.19 18:07:43,17.05,138.28,131.94,132.29,152.88,134.05,237.54,146.79,111.83,240.7,114.58,245.86,127.04,131.24,138.28,182.81,80.83,138.28,160.45,129.84,245.06,157.56,163.35,138.63,141.81,,17,968,29,17.98,
11.08.19 18:07:58,17.3,138.28,130.89,131.24,152.52,133.34,237.54,145.37,110.46,241.89,113.89,246.66,126.35,134.05,137.57,183.19,79.84,137.92,160.09,128.44,245.06,157.56,162.62,138.28,141.11,,17,968,29,18,
11.08.19 18:08:13,17.55,136.51,129.84,130.19,151.8,134.75,236.75,144.3,109.09,244.27,113.2,245.86,125.3,126.35,137.57,182.81,79.18,136.51,159.36,127.74,244.67,156.47,162.26,137.57,140.04,,17,968,29,18,
11.08.19 18:08:28,17.8,135.45,129.14,129.84,150.72,133.7,237.14,143.95,108.07,242.68,111.83,246.26,124.95,130.19,137.22,182.81,78.52,135.45,158.64,127.39,244.67,155.39,161.17,136.86,139.69,,17,968,29,18,
11.08.19 18:08:44,18.07,135.81,128.09,129.84,151.08,132.29,237.14,143.95,107.04,242.68,111.83,246.26,124.61,125.3,136.51,182.81,78.19,134.05,157.92,127.74,245.06,155.03,160.45,136.51,139.34,,17,968,29,18,
11.08.19 18:08:58,18.3,134.4,127.04,129.49,150.72,131.94,236.75,142.52,105,239.91,110.8,246.26,123.22,126.35,135.1,182.81,76.87,132.99,157.2,127.39,244.27,154.31,160.45,135.45,138.28,,17,968,29,18,
11.08.19 18:09:13,18.55,132.99,126,128.79,151.8,131.24,236.35,141.81,103.98,238.33,109.77,246.26,122.52,126.7,135.1,182.44,76.54,132.29,156.83,127.04,245.06,153.95,159.72,135.1,137.57,,17,968,29,17.98,
11.08.19 18:09:28,18.8,132.29,124.61,128.79,151.44,132.99,236.35,140.75,103.3,238.33,108.75,245.46,121.48,121.13,133.7,181.7,75.55,131.94,156.11,126.35,244.27,152.88,159.36,134.4,136.16,,17,968,29,17.98,
11.08.19 18:09:44,19.07,131.94,123.22,129.49,151.8,131.24,236.35,140.4,102.28,238.33,106.7,246.26,121.13,126.7,131.94,182.07,74.57,131.59,155.03,126.35,244.67,152.88,159,133.7,136.16,,17,968,29,18,
11.08.19 18:09:59,19.32,131.59,121.83,128.09,151.8,131.94,236.35,139.69,101.26,239.12,105.34,245.86,119.75,121.13,129.49,182.07,73.91,131.24,154.67,126.35,244.67,152.16,158.28,133.34,135.1,,17,968,29,18,
11.08.19 18:10:14,19.57,131.24,120.1,129.14,151.08,131.24,235.96,139.69,99.91,239.51,104.32,245.86,119.06,122.17,128.09,181.7,73.25,130.54,153.95,126,244.27,151.8,157.92,132.64,134.75,,17,968,29,17.98,
11.08.19 18:10:29,19.82,130.89,119.4,129.14,151.44,130.89,236.35,138.98,98.56,241.1,102.96,245.86,118.37,122.17,126.7,182.81,72.6,130.19,153.59,125.65,244.27,151.44,157.56,131.94,134.05,,17,968,29,18,
11.08.19 18:10:44,20.07,129.49,117.68,126.7,151.44,128.79,235.57,138.28,96.87,241.89,102.62,245.46,117.33,117.33,125.65,182.81,72.27,129.49,152.88,124.95,244.27,150.72,157.2,131.59,134.05,,17,968,29,17.97,
11.08.19 18:10:59,20.32,128.79,116.99,125.3,151.8,127.39,235.17,137.92,95.52,241.1,101.6,245.46,116.64,122.52,124.26,182.44,71.94,128.79,151.8,124.61,243.48,149.65,156.47,131.24,134.4,,17,968,29,17.97,
