Measurement Name :,20190811_resp_4_Day18,,Generated On :,"11/08/2019, 20:11:14",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
11.08.19 19:57:49,7.05,170.28,166.26,185.42,249.85,254.26,183.93,176.52,250.25,188.77,173.58,255.87,245.86,186.16,257.48,171.01,246.26,176.52,258.69,179.48,248.65,262.74,261.12,201.19,247.06,,17,968,29,17.73,
11.08.19 19:58:04,7.3,170.28,166.26,184.67,250.25,254.26,183.19,175.79,250.25,187.65,173.58,255.07,245.46,185.42,257.08,171.01,246.66,176.89,259.1,178.74,249.05,259.5,259.5,200.44,247.06,,17,968,29,17.75,
11.08.19 19:58:19,7.55,168.45,165.9,183.56,248.65,253.46,181.7,174.68,249.85,186.91,173.21,255.07,246.26,185.04,256.68,170.64,245.86,176.52,259.1,177.63,248.25,260.31,263.15,200.06,244.67,,17,968,29,17.75,
11.08.19 19:58:34,7.8,168.82,166.26,182.81,249.45,253.86,180.96,173.95,250.25,185.79,172.11,255.07,246.66,185.04,257.48,171.01,246.66,175.79,258.29,177.26,248.65,259.5,259.91,199.68,244.67,,17,968,29,17.75,
11.08.19 19:58:49,8.05,166.99,166.26,180.96,249.05,253.06,179.48,172.48,249.45,185.79,171.74,254.26,245.86,183.93,256.68,168.45,246.26,175.05,258.69,176.16,248.25,260.31,260.71,199.68,243.48,,17,968,29,17.77,
11.08.19 19:59:04,8.3,165.9,165.9,180.22,249.05,252.66,178.37,171.38,249.05,185.04,170.64,254.66,245.86,182.44,256.27,168.08,245.86,175.05,258.29,175.05,248.65,259.5,259.5,198.92,243.48,,17,968,29,17.75,
11.08.19 19:59:19,8.55,164.8,165.17,178.74,248.25,252.66,177.63,170.28,249.45,186.16,169.55,253.86,245.06,181.7,256.27,168.45,245.86,174.32,257.48,173.58,247.46,259.91,258.69,197.79,243.08,,17,968,29,17.77,
11.08.19 19:59:34,8.8,164.44,164.8,178.37,248.65,252.25,176.52,169.55,249.45,184.3,168.45,255.07,245.46,180.22,256.68,168.08,245.86,173.95,259.1,173.21,248.65,259.1,261.52,198.54,243.48,,17,968,29,17.79,
11.08.19 19:59:49,9.05,162.99,164.08,177.26,248.25,252.25,175.05,168.08,249.45,185.42,167.35,254.26,245.06,179.48,256.27,166.99,245.86,172.85,257.08,172.11,247.85,260.31,257.48,197.41,243.08,,17,968,29,17.79,
11.08.19 20:00:04,9.3,162.99,162.99,176.89,247.85,251.85,174.32,167.35,248.25,184.67,166.99,252.66,245.06,178.37,256.27,165.9,245.06,172.48,257.48,171.38,247.46,258.69,257.48,197.41,243.48,,17,968,29,17.79,
11.08.19 20:00:19,9.55,162.99,163.35,175.79,248.65,251.45,173.21,166.99,248.65,185.42,166.26,253.06,245.46,177.26,255.87,166.26,245.46,171.38,256.68,171.38,247.46,256.68,257.89,197.03,243.48,,17,968,29,17.79,
11.08.19 20:00:34,9.8,162.26,162.62,174.32,247.46,251.45,172.11,165.53,248.25,183.93,165.17,252.25,245.06,175.79,256.27,165.53,245.86,171.38,255.87,169.91,247.46,258.69,255.87,196.66,243.08,,17,968,29,17.81,
11.08.19 20:00:49,10.05,162.26,162.26,173.58,247.46,251.05,171.38,164.8,248.65,183.19,164.08,252.66,245.46,175.79,256.27,165.53,244.67,170.28,256.27,169.18,247.46,258.29,258.69,196.66,243.48,,17,968,29,17.81,
11.08.19 20:01:04,10.3,161.9,161.9,173.21,247.06,251.05,170.64,164.44,248.65,182.07,164.44,252.66,246.26,174.68,255.87,164.08,245.06,169.55,256.68,168.08,247.85,257.89,255.07,195.9,243.48,,17,968,29,17.81,
11.08.19 20:01:19,10.55,161.17,160.81,172.11,247.46,250.25,169.55,162.99,248.65,181.33,164.44,251.85,246.26,173.21,255.47,163.71,245.46,168.08,256.27,167.72,247.85,257.89,255.87,195.15,243.48,,17,968,29,17.82,
11.08.19 20:01:34,10.8,160.81,159.72,171.01,247.46,251.05,168.82,162.62,248.65,180.22,164.44,251.85,247.06,172.11,255.07,161.9,245.06,167.72,255.87,167.35,247.85,258.29,261.12,195.15,243.08,,17,968,29,17.82,
11.08.19 20:01:49,11.05,158.64,158.64,169.55,247.06,250.65,168.08,161.17,248.25,179.11,163.71,251.85,246.66,171.74,255.47,160.45,245.86,166.26,255.47,165.9,247.46,258.29,255.47,194.4,243.08,,17,968,29,17.82,
11.08.19 20:02:04,11.3,157.56,157.56,169.18,246.66,249.85,167.35,160.45,248.65,178,163.35,251.05,245.86,170.64,255.07,159.72,245.06,165.17,255.87,165.9,247.06,256.68,258.69,194.77,243.08,,17,968,29,17.82,
11.08.19 20:02:19,11.55,155.75,156.83,168.82,247.85,250.65,166.99,159.36,248.65,178,162.62,252.25,246.26,169.18,255.07,159.36,245.46,164.08,255.07,163.71,246.66,257.89,257.48,194.77,243.08,,17,968,29,17.84,
11.08.19 20:02:34,11.8,153.59,156.47,168.08,247.46,249.05,165.53,157.92,247.85,177.26,161.54,251.05,245.46,167.72,254.26,157.92,245.06,163.35,253.46,162.99,247.46,256.27,255.07,195.15,242.68,,17,968,29,17.84,
11.08.19 20:02:49,12.05,151.8,155.03,168.08,247.06,249.45,164.8,156.47,247.85,176.52,161.54,250.65,245.46,166.99,253.86,156.47,244.27,161.9,255.07,161.9,247.46,255.47,258.69,194.4,242.28,,17,968,29,17.84,
11.08.19 20:03:04,12.3,150.01,154.31,168.08,246.66,249.85,163.35,155.39,248.25,176.16,161.54,251.05,245.86,166.26,253.46,155.75,245.06,160.45,253.46,160.45,247.46,255.87,253.46,195.9,242.68,,17,968,29,17.84,
11.08.19 20:03:19,12.55,149.29,153.59,166.99,246.26,249.05,162.62,153.59,248.25,174.68,160.45,251.45,245.06,164.08,252.66,155.03,245.06,160.45,253.46,159.36,247.06,256.68,258.69,195.9,243.08,,17,968,29,17.84,
11.08.19 20:03:34,12.8,148.94,152.52,165.53,246.66,248.25,161.54,152.52,247.85,174.68,159.72,250.65,245.06,162.99,252.66,153.95,244.67,159.36,253.46,158.28,247.46,255.87,257.08,195.15,242.28,,17,968,29,17.84,
11.08.19 20:03:49,13.05,148.22,152.16,165.53,246.66,249.05,160.81,152.16,247.85,174.68,159,251.45,245.46,162.62,252.66,153.24,245.46,159,253.86,157.56,247.46,255.47,253.86,195.15,242.68,,17,968,29,17.84,
11.08.19 20:04:04,13.3,146.44,151.08,164.44,246.66,248.65,159.36,150.72,247.06,174.32,158.28,251.05,245.86,161.17,252.66,152.16,245.06,158.28,253.46,156.83,247.85,256.68,256.68,193.27,242.28,,17,968,29,17.86,
11.08.19 20:04:19,13.55,146.08,150.72,164.44,246.26,248.25,158.28,150.01,247.85,174.32,157.2,250.25,245.06,160.45,253.06,151.44,245.06,156.83,253.46,156.11,247.46,255.47,252.66,193.65,242.68,,17,968,29,17.86,
11.08.19 20:04:34,13.8,145.72,149.65,164.08,245.86,248.25,157.92,149.65,247.85,173.58,156.47,250.65,245.46,158.64,252.66,151.08,244.67,155.39,253.46,155.39,246.66,253.86,255.87,192.52,241.89,,17,968,29,17.86,
11.08.19 20:04:49,14.05,145.37,148.94,161.9,246.66,247.85,156.83,148.58,247.46,173.21,155.75,250.25,245.46,158.28,252.25,150.37,244.67,155.03,252.25,155.03,247.06,254.66,253.06,195.53,242.68,,17,968,29,17.86,
11.08.19 20:05:04,14.3,144.3,148.58,161.54,245.86,247.46,155.03,147.86,247.46,172.48,156.47,250.25,245.06,157.2,252.25,149.29,243.87,154.31,251.85,153.24,247.46,255.07,254.26,194.77,242.28,,17,968,29,17.86,
11.08.19 20:05:19,14.55,143.59,148.94,160.09,246.66,247.85,153.59,147.51,247.46,172.48,154.67,249.85,245.06,155.39,251.85,148.94,244.27,153.95,251.45,151.8,246.66,254.66,253.86,194.02,242.28,,17,968,29,17.86,
11.08.19 20:05:34,14.8,142.88,147.15,159.36,245.06,247.46,152.52,146.44,247.06,172.48,153.24,249.85,244.27,153.95,251.45,147.51,244.27,153.95,251.85,151.08,247.06,253.46,251.85,194.77,241.49,,17,968,29,17.86,
11.08.19 20:05:49,15.05,141.46,147.15,157.56,246.26,247.06,151.44,145.72,246.66,172.11,152.52,249.05,243.87,152.16,250.65,147.15,244.27,152.16,251.45,150.01,246.66,254.26,255.47,194.02,241.89,,17,968,29,17.88,
11.08.19 20:06:04,15.3,141.11,146.44,157.2,245.86,247.06,150.72,143.95,247.06,171.74,151.8,249.05,245.86,151.8,251.05,146.08,244.27,152.52,251.85,148.58,246.66,252.66,251.45,192.89,241.89,,17,968,29,17.86,
11.08.19 20:06:20,15.57,140.04,146.44,156.11,246.26,246.66,151.08,143.59,246.66,172.85,152.52,249.45,245.46,151.08,251.05,146.44,244.27,151.08,251.85,147.51,247.06,253.06,251.45,192.52,242.28,,17,968,29,17.86,
11.08.19 20:06:35,15.82,138.98,146.79,155.03,245.46,246.66,150.01,143.23,247.06,172.85,151.44,248.25,245.46,149.65,251.05,145.72,244.27,150.37,252.25,145.72,246.66,252.66,249.45,192.89,242.28,,17,968,29,17.88,
11.08.19 20:06:50,16.07,137.22,145.72,155.39,245.46,246.66,149.65,143.23,247.06,172.85,151.08,249.45,245.46,147.86,251.05,145.37,244.67,149.29,251.45,143.95,247.06,252.66,251.85,192.52,242.28,,17,968,29,17.88,
11.08.19 20:07:05,16.32,136.16,145.37,154.31,245.46,245.86,148.94,142.52,247.06,172.85,150.01,248.65,243.08,147.15,250.25,144.3,243.87,148.22,251.05,141.11,247.06,252.66,251.05,193.27,241.89,,17,968,29,17.86,
11.08.19 20:07:20,16.57,135.81,145.01,153.59,245.46,246.26,148.22,142.88,247.06,172.85,148.58,248.65,243.08,146.08,249.85,143.59,243.87,147.86,251.45,138.98,247.06,253.06,247.46,192.52,242.28,,17,968,29,17.88,
11.08.19 20:07:35,16.82,135.45,145.01,153.24,245.46,245.86,147.15,142.88,247.06,172.85,147.86,248.25,243.87,146.08,250.65,142.88,244.27,146.44,250.65,137.92,246.26,252.66,251.05,192.52,242.68,,17,968,29,17.88,
11.08.19 20:07:50,17.07,134.4,144.3,152.88,245.06,245.46,145.01,142.17,247.06,172.48,146.44,247.85,243.87,145.72,250.25,141.46,244.27,146.79,249.85,136.51,246.66,251.85,248.65,193.65,242.28,,17,968,29,17.88,
11.08.19 20:08:05,17.32,133.34,144.3,153.59,245.46,246.26,142.88,141.81,247.06,171.74,145.72,248.25,243.48,145.01,250.25,141.11,243.87,146.44,251.05,135.81,246.66,251.45,248.65,191.77,242.28,,17,968,29,17.88,
11.08.19 20:08:20,17.57,131.94,143.59,154.31,245.06,245.86,141.46,140.75,247.06,171.74,145.01,247.06,243.08,143.59,249.85,140.4,243.87,146.08,249.85,135.45,245.86,251.85,247.85,186.53,242.28,,17,968,29,17.88,
11.08.19 20:08:35,17.82,131.59,142.88,153.95,244.67,245.46,140.4,139.69,246.26,171.38,143.59,247.85,243.08,141.46,248.65,139.34,243.48,145.72,249.05,131.24,246.66,251.05,249.45,187.28,241.89,,17,968,29,17.86,
11.08.19 20:08:50,18.07,130.89,142.88,154.31,245.86,245.06,139.34,139.34,246.26,171.38,142.52,246.66,243.08,140.04,249.45,139.34,243.87,144.66,249.85,129.49,245.86,252.25,250.65,183.93,242.68,,17,968,29,17.86,
11.08.19 20:09:05,18.32,129.49,141.81,152.88,245.06,244.67,137.57,138.98,246.66,171.01,141.46,247.46,242.68,138.63,249.05,138.63,243.48,145.01,249.45,127.39,246.66,252.66,245.86,183.93,242.28,,17,968,29,17.88,
11.08.19 20:09:20,18.57,129.49,141.46,151.08,245.06,245.06,136.16,137.57,247.06,171.38,140.75,247.85,243.08,137.92,249.05,138.63,243.48,145.37,249.85,127.39,246.66,251.45,248.65,183.93,241.89,,17,968,29,17.86,
11.08.19 20:09:35,18.82,129.49,140.04,150.37,244.67,244.67,134.75,137.22,246.66,170.28,139.69,246.26,242.28,136.86,248.25,137.22,243.48,144.66,249.05,126.7,246.26,249.45,246.26,182.07,241.89,,17,968,29,17.86,
11.08.19 20:09:50,19.07,129.14,139.69,149.65,244.27,244.27,134.05,136.86,246.66,171.01,138.63,247.06,243.08,136.16,248.65,137.57,243.48,145.01,249.05,127.39,246.26,251.45,246.66,182.07,241.89,,17,968,29,17.86,
11.08.19 20:10:05,19.32,128.79,138.63,149.29,245.06,244.27,132.99,135.81,245.86,170.64,137.22,247.06,243.08,135.1,247.85,136.16,243.48,143.59,249.05,127.39,245.86,252.25,247.46,179.11,241.49,,17,968,29,17.86,
11.08.19 20:10:20,19.57,128.79,137.57,148.94,245.06,243.87,131.59,135.1,246.26,170.64,136.86,245.86,242.28,133.34,247.46,135.45,243.08,143.59,248.25,126.7,246.66,252.25,247.06,176.16,241.49,,17,968,29,17.86,
11.08.19 20:10:35,19.82,128.79,137.22,149.29,245.06,243.87,131.59,134.05,246.66,170.28,135.81,245.86,242.68,132.99,247.85,135.1,243.48,143.23,248.65,126.35,246.66,251.05,246.26,173.95,241.49,,17,968,29,17.88,
11.08.19 20:10:50,20.07,127.39,136.16,149.29,244.67,243.87,130.89,133.34,246.26,169.91,135.1,246.26,242.28,132.29,247.85,134.4,242.68,142.52,248.25,124.26,245.86,251.45,243.48,171.38,241.89,,17,968,29,17.86,
