Measurement Name :,20190814_resp_4_Day21,,Generated On :,"14/08/2019, 18:38:43",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
14.08.19 18:19:36,3.78,189.52,204.23,254.26,257.89,211.87,257.48,257.48,255.87,202.33,252.25,253.46,255.87,181.33,255.87,258.69,257.48,253.46,249.45,220.34,203.85,164.08,218.41,207.66,226.17,,17,968,29,17.54,
14.08.19 18:19:51,4.03,188.4,202.71,253.06,257.89,210.72,257.08,257.08,255.47,200.81,251.85,253.46,255.87,179.85,255.47,257.48,256.68,252.66,249.05,219.96,202.71,162.26,215.32,206.51,224.61,,17,968,29,17.57,
14.08.19 18:20:06,4.28,186.53,202.33,253.06,258.29,209.95,256.68,257.48,256.68,200.06,251.45,253.46,255.47,179.48,255.47,257.48,255.87,252.25,248.65,219.18,201.57,162.62,217.25,205.75,221.12,,17,968,29,17.57,
14.08.19 18:20:21,4.53,185.42,200.81,251.45,256.27,208.04,256.68,256.68,255.47,198.92,251.05,252.66,254.66,177.63,255.07,257.08,255.87,252.25,248.25,217.25,200.06,161.54,216.87,203.85,218.02,,17,968,29,17.59,
14.08.19 18:20:37,4.8,185.04,201.19,252.25,255.87,207.66,256.27,256.68,255.87,197.79,251.05,252.66,254.66,177.26,254.66,257.48,256.68,252.25,249.05,216.87,199.68,159,216.48,203.85,218.41,,17,968,29,17.61,
14.08.19 18:20:52,5.05,184.3,200.81,252.25,255.87,207.28,256.27,256.68,255.47,197.03,250.65,252.66,255.07,177.26,254.66,257.48,256.68,251.85,249.05,216.09,199.3,160.81,216.87,203.09,218.02,,17,968,29,17.64,
14.08.19 18:21:07,5.3,182.44,199.3,251.85,256.27,206.13,256.27,255.87,255.07,195.9,250.65,252.25,254.26,175.79,253.86,257.08,255.47,251.45,249.45,214.17,198.17,159.72,215.71,201.95,218.41,,17,968,29,17.64,
14.08.19 18:21:22,5.55,182.07,197.79,251.05,254.66,204.99,255.87,255.87,254.66,195.53,250.25,252.25,254.66,175.42,253.86,256.68,255.87,251.05,248.25,213.79,197.03,157.56,214.17,201.19,216.87,,17,968,29,17.64,
14.08.19 18:21:37,5.8,180.59,196.66,250.65,254.26,204.61,255.47,255.47,254.66,194.77,249.45,251.85,253.46,173.95,253.06,256.27,255.07,250.25,247.46,212.25,195.53,155.03,213.4,200.06,216.09,,17,968,29,17.64,
14.08.19 18:21:52,6.05,180.22,197.03,251.05,253.86,203.85,256.27,255.07,254.26,195.15,249.85,252.25,253.46,173.95,253.86,256.68,256.27,251.05,247.85,213.4,195.15,154.31,213.02,200.06,216.09,,17,968,29,17.66,
14.08.19 18:22:07,6.3,179.11,195.53,251.05,253.46,201.57,255.47,254.26,254.26,194.02,249.85,251.45,253.46,173.21,253.06,256.27,255.07,250.65,247.85,211.87,194.4,151.44,212.63,198.54,214.17,,17,968,29,17.68,
14.08.19 18:22:22,6.55,178,195.53,251.05,253.86,201.19,255.87,255.07,253.86,193.27,249.45,251.45,253.46,173.21,253.86,256.27,255.47,249.85,248.25,211.87,194.02,150.72,210.72,197.79,213.4,,17,968,29,17.68,
14.08.19 18:22:37,6.8,176.52,194.77,250.25,253.46,200.06,255.07,255.87,253.86,192.89,249.05,251.85,253.06,172.11,253.46,255.87,254.66,249.85,247.46,210.72,192.89,149.29,210.72,196.66,213.4,,17,968,29,17.68,
14.08.19 18:22:52,7.05,175.42,194.4,249.85,253.06,198.92,255.07,254.66,253.46,192.52,249.05,252.25,252.66,172.11,252.66,255.87,253.86,249.45,247.46,209.57,191.77,148.58,211.1,194.02,212.25,,17,968,29,17.7,
14.08.19 18:23:07,7.3,174.32,193.27,250.25,252.25,198.17,255.07,255.07,253.06,191.39,248.65,251.45,252.66,170.64,252.25,255.47,254.26,248.65,247.46,209.19,191.39,146.44,210.33,192.52,211.48,,17,968,29,17.7,
14.08.19 18:23:22,7.55,173.95,192.52,249.45,251.85,197.41,254.66,254.66,252.66,190.64,248.25,250.65,252.25,169.55,251.85,254.66,253.06,248.65,247.46,207.66,189.9,146.79,209.95,191.02,211.1,,17,968,29,17.7,
14.08.19 18:23:37,7.8,172.85,191.39,249.85,251.85,196.66,254.66,254.66,252.66,190.27,248.25,251.45,252.25,169.18,251.85,255.07,253.46,249.05,247.46,208.04,189.52,146.44,208.04,190.27,210.72,,17,968,29,17.72,
14.08.19 18:23:52,8.05,172.48,191.39,249.05,250.65,195.9,254.26,254.26,252.66,188.77,247.46,250.65,252.25,168.08,251.45,254.66,252.66,248.25,246.66,206.51,188.03,145.72,208.04,188.4,209.57,,17,968,29,17.72,
14.08.19 18:24:07,8.3,171.38,190.27,248.25,250.65,195.15,253.86,253.46,252.25,187.65,247.46,250.65,251.85,167.35,251.45,254.66,253.46,248.65,246.26,206.13,188.03,146.08,206.9,187.28,208.8,,17,968,29,17.73,
14.08.19 18:24:22,8.55,171.01,190.64,248.65,251.05,194.77,254.66,255.07,253.06,187.65,247.85,251.45,252.25,166.99,251.05,254.66,253.06,248.65,247.46,205.37,186.91,144.3,207.28,186.91,208.42,,17,968,29,17.73,
14.08.19 18:24:37,8.8,170.28,189.9,248.65,251.05,194.4,253.86,255.47,252.25,186.91,247.06,251.05,252.25,166.26,250.65,254.26,253.46,248.25,247.46,204.99,186.53,144.66,206.51,184.67,207.28,,17,968,29,17.73,
14.08.19 18:24:52,9.05,169.18,188.77,248.65,250.65,192.89,253.46,253.86,252.25,185.42,247.06,250.65,251.85,165.53,250.65,254.26,252.25,247.06,246.66,203.47,185.42,143.95,205.75,183.56,206.13,,17,968,29,17.75,
14.08.19 18:25:07,9.3,167.72,187.65,247.85,250.65,192.52,253.46,254.26,251.05,184.3,246.66,250.25,251.45,164.08,249.85,253.06,252.25,246.66,246.26,202.33,184.3,142.88,204.23,181.7,205.75,,17,968,29,17.77,
14.08.19 18:25:22,9.55,166.99,187.28,247.85,250.25,191.39,253.46,254.26,251.45,183.93,246.26,250.65,251.45,163.35,250.25,253.46,251.85,247.46,246.26,200.81,183.56,141.11,205.37,180.22,205.37,,17,968,29,17.75,
14.08.19 18:25:37,9.8,166.26,187.28,247.85,249.85,189.9,253.06,254.66,251.85,183.56,246.66,250.25,250.65,162.99,249.85,253.46,251.85,246.66,245.86,200.06,182.81,140.04,204.23,178.37,204.61,,17,968,29,17.75,
14.08.19 18:25:52,10.05,165.53,186.53,247.46,249.85,189.9,253.46,254.26,252.25,181.7,246.66,250.65,251.45,162.26,249.85,253.06,252.25,246.66,246.66,198.92,182.44,139.69,203.85,176.89,203.85,,17,968,29,17.77,
14.08.19 18:26:07,10.3,164.44,186.16,247.46,249.45,189.52,252.66,253.86,251.85,179.85,245.86,250.25,251.45,161.54,249.45,253.06,251.85,246.66,245.86,197.79,181.33,138.63,203.85,175.79,202.33,,17,968,29,17.77,
14.08.19 18:26:22,10.55,164.08,184.67,247.06,249.85,188.77,252.66,253.86,251.45,178.74,245.86,250.25,250.65,160.81,248.65,253.06,251.05,246.66,246.26,197.41,180.59,137.92,206.13,172.85,200.81,,17,968,29,17.79,
14.08.19 18:26:37,10.8,163.35,184.67,247.85,249.45,188.77,252.66,254.26,252.25,178.37,245.86,250.65,251.05,160.81,249.45,252.66,251.05,246.26,246.26,197.03,179.85,136.51,205.75,172.85,203.85,,17,968,29,17.79,
14.08.19 18:26:53,11.07,162.26,183.93,247.06,249.45,188.4,252.66,253.86,251.45,177.26,245.86,250.25,250.65,160.45,248.65,252.66,250.65,246.26,245.86,195.9,178.74,136.86,205.37,171.38,202.71,,17,968,29,17.79,
14.08.19 18:27:08,11.32,161.9,183.19,247.06,249.45,188.03,252.25,253.46,251.85,176.89,245.46,250.25,251.05,159.72,249.05,251.85,251.45,246.26,246.26,194.77,178.37,136.86,205.75,170.64,202.33,,17,968,29,17.79,
14.08.19 18:27:23,11.57,160.81,183.19,247.06,249.05,187.65,252.66,253.86,252.25,175.42,244.67,249.45,250.65,159,248.65,251.85,250.25,245.46,245.86,193.65,177.26,135.81,205.75,169.18,201.57,,17,968,29,17.79,
14.08.19 18:27:38,11.82,159.72,182.44,246.66,247.85,186.91,252.25,253.06,251.85,175.05,245.46,249.85,251.05,158.64,248.25,251.45,250.65,245.06,246.26,192.89,176.16,134.4,206.13,168.82,199.68,,17,968,29,17.81,
14.08.19 18:27:53,12.07,159,180.96,246.66,247.85,186.53,251.85,253.86,251.45,174.32,244.67,250.65,250.25,157.92,248.25,252.25,249.85,244.67,246.26,191.77,176.16,134.05,205.37,167.72,199.3,,17,968,29,17.79,
14.08.19 18:28:08,12.32,158.28,180.22,246.66,248.25,185.79,252.25,253.06,252.25,173.58,244.67,249.85,250.65,157.92,247.85,251.45,249.85,245.46,246.26,191.02,174.32,132.99,204.23,166.99,198.92,,17,968,29,17.81,
14.08.19 18:28:23,12.57,157.2,179.85,247.06,249.05,185.04,251.85,253.06,251.45,172.85,244.27,249.85,249.85,157.56,247.46,251.05,249.85,244.67,245.86,189.52,174.68,130.89,204.99,166.26,198.92,,17,968,29,17.82,
14.08.19 18:28:38,12.82,156.11,178.74,246.26,248.25,184.3,251.45,253.06,251.85,172.85,243.48,249.85,249.85,156.83,247.46,251.45,249.45,244.27,245.06,189.15,173.21,129.84,204.23,166.26,198.54,,17,968,29,17.82,
14.08.19 18:28:53,13.07,155.03,178.37,246.66,248.65,183.93,251.85,253.06,251.85,172.48,244.27,249.45,249.85,156.47,247.06,251.05,249.85,244.27,245.46,188.4,172.48,129.14,204.61,165.9,198.54,,17,968,29,17.81,
14.08.19 18:29:08,13.32,153.95,177.26,246.26,247.85,183.19,251.45,252.25,251.45,171.38,243.08,249.85,250.25,155.75,247.46,250.65,249.05,243.48,244.67,187.65,171.38,128.09,204.23,164.44,198.17,,17,968,29,17.81,
14.08.19 18:29:23,13.57,153.24,176.52,246.26,247.06,182.81,251.45,252.25,251.45,171.38,243.87,249.85,250.25,155.39,247.06,250.65,248.65,244.27,245.46,186.91,170.64,127.04,204.23,163.35,196.66,,17,968,29,17.82,
14.08.19 18:29:38,13.82,152.52,175.79,246.66,248.25,182.07,251.05,252.66,251.85,171.38,243.08,249.85,249.85,154.67,247.06,250.25,248.65,243.87,245.46,185.42,169.91,127.04,203.85,162.26,196.28,,17,968,29,17.82,
14.08.19 18:29:53,14.07,151.44,175.05,246.26,248.25,180.96,251.45,252.66,251.05,170.28,243.48,249.45,249.85,154.31,246.66,250.25,249.05,243.48,245.06,185.04,169.55,126.35,204.23,161.54,196.28,,17,968,29,17.82,
14.08.19 18:30:08,14.32,150.72,173.95,246.66,247.85,180.59,251.05,252.66,251.05,169.55,243.08,249.45,249.45,153.24,246.26,250.25,248.65,243.48,245.06,185.04,169.18,125.3,204.23,161.17,195.9,,17,968,29,17.81,
14.08.19 18:30:23,14.57,149.29,173.58,246.26,248.65,179.85,250.65,252.66,250.25,169.18,243.08,249.45,249.85,152.16,246.26,249.85,248.25,243.48,245.06,184.3,168.08,125.3,203.09,160.45,195.53,,17,968,29,17.82,
14.08.19 18:30:38,14.82,148.22,172.11,245.46,246.66,178.74,250.65,252.25,249.45,167.72,242.68,249.45,249.45,151.08,245.46,249.45,248.25,242.68,244.67,183.56,166.63,124.26,201.95,160.09,195.15,,17,968,29,17.82,
14.08.19 18:30:53,15.07,147.86,171.38,245.86,248.25,178.37,250.65,251.45,249.45,167.72,242.68,248.65,249.85,150.01,245.46,249.45,248.65,243.08,245.46,183.56,166.63,124.61,201.57,159.36,194.4,,17,968,29,17.82,
14.08.19 18:31:08,15.32,146.79,171.01,246.26,247.46,178,250.65,251.05,249.05,166.63,242.28,249.45,249.85,148.94,246.26,249.05,247.46,242.28,245.06,183.19,164.44,124.95,201.57,159,194.4,,17,968,29,17.82,
14.08.19 18:31:23,15.57,146.44,169.91,245.86,247.85,176.89,250.25,250.65,247.46,165.9,241.49,249.05,249.05,147.51,245.46,249.05,247.06,242.28,245.06,181.33,164.44,123.22,200.81,158.64,193.27,,17,968,29,17.84,
14.08.19 18:31:38,15.82,145.01,168.82,245.46,247.85,176.16,250.25,251.45,247.85,164.8,241.89,249.45,249.45,146.08,245.46,249.05,247.06,242.68,245.06,180.59,163.35,122.52,200.06,157.92,192.14,,17,968,29,17.84,
14.08.19 18:31:53,16.07,144.3,167.72,245.86,247.46,175.05,250.25,250.65,249.05,163.71,241.1,249.05,249.05,143.95,245.06,248.25,247.06,242.68,245.86,179.48,162.99,121.83,200.81,157.2,190.64,,17,968,29,17.84,
14.08.19 18:32:08,16.32,143.23,166.63,245.86,247.46,173.95,250.25,250.65,248.25,162.62,241.1,249.05,249.45,142.52,244.67,248.25,246.26,241.89,245.06,178,161.9,120.44,199.3,156.11,189.52,,17,968,29,17.84,
14.08.19 18:32:23,16.57,142.52,165.9,245.86,248.25,173.58,250.25,251.05,248.25,162.26,241.49,249.05,249.05,141.11,245.06,249.05,247.06,242.28,245.46,177.63,161.9,120.44,200.06,156.47,189.15,,17,968,29,17.84,
14.08.19 18:32:38,16.82,141.11,164.8,245.86,247.06,172.48,250.25,250.65,248.25,161.9,241.1,249.45,249.45,140.4,244.67,248.25,247.46,241.89,245.06,176.89,160.45,118.37,198.54,155.75,187.28,,17,968,29,17.84,
14.08.19 18:32:53,17.07,140.04,164.44,246.26,246.66,172.11,249.85,250.65,247.85,160.81,241.1,249.05,248.65,138.98,244.27,248.25,247.06,241.49,244.67,175.42,159.36,118.02,198.17,154.67,185.42,,17,968,29,17.84,
14.08.19 18:33:08,17.32,139.34,164.08,245.86,247.46,171.01,249.85,250.65,247.85,160.45,241.1,249.85,249.45,137.57,244.67,247.85,246.66,241.89,244.67,174.68,157.92,116.3,198.17,154.31,184.67,,17,968,29,17.84,
14.08.19 18:33:23,17.57,138.28,163.71,245.46,246.66,170.28,249.45,250.25,247.85,159.36,240.3,248.65,249.05,136.16,244.27,247.46,245.86,241.49,244.67,173.58,156.47,116.99,197.41,153.59,183.93,,17,968,29,17.84,
14.08.19 18:33:38,17.82,136.86,163.35,245.46,247.06,170.28,249.45,249.85,247.46,158.28,240.3,249.05,249.05,135.45,243.87,247.85,245.86,241.1,244.67,173.21,155.39,116.3,196.66,153.24,183.56,,17,968,29,17.84,
14.08.19 18:33:53,18.07,135.45,162.99,245.86,247.06,169.91,249.45,250.65,248.25,157.92,240.3,249.05,249.45,135.45,243.48,247.46,245.86,241.1,245.06,172.48,155.03,115.95,196.66,153.24,184.67,,17,968,29,17.84,
14.08.19 18:34:08,18.32,134.4,162.62,245.86,248.25,169.55,249.05,249.85,247.46,157.2,239.91,249.45,248.65,134.4,243.87,247.85,246.26,240.7,245.46,172.11,154.67,114.58,195.9,152.16,185.42,,17,968,29,17.84,
14.08.19 18:34:23,18.57,133.7,162.62,245.46,247.06,169.18,249.05,250.25,248.25,156.47,239.91,248.65,249.05,134.05,243.87,247.46,245.86,240.3,245.06,171.38,153.95,113.55,195.53,151.8,186.16,,17,968,29,17.84,
14.08.19 18:34:38,18.82,132.64,162.26,245.46,247.06,168.45,248.65,249.85,247.46,155.75,239.91,247.85,248.65,133.7,243.87,246.66,245.46,241.1,245.06,170.28,152.88,112.86,192.52,150.72,186.16,,17,968,29,17.84,
14.08.19 18:34:53,19.07,131.59,162.62,245.46,247.46,168.45,248.65,250.65,247.85,155.39,239.91,248.65,249.05,133.34,243.48,247.06,245.46,240.7,245.06,170.64,153.24,112.86,193.65,150.37,186.91,,17,968,29,17.84,
14.08.19 18:35:08,19.32,130.89,162.26,245.46,247.85,168.08,249.05,250.25,248.65,154.67,239.51,248.65,248.65,132.64,243.48,247.06,245.46,240.7,245.46,170.64,152.52,110.8,193.27,150.37,186.91,,17,968,29,17.84,
14.08.19 18:35:23,19.57,129.49,162.26,245.06,246.66,166.99,248.65,249.45,247.06,153.59,238.72,248.25,248.25,131.59,242.28,246.26,245.06,239.91,244.27,169.55,151.44,110.12,192.89,149.65,185.79,,17,968,29,17.86,
14.08.19 18:35:38,19.82,129.49,162.62,245.46,246.66,166.99,249.05,249.85,247.06,153.24,239.12,248.65,249.05,131.59,243.08,246.26,244.27,239.91,245.46,168.82,151.08,109.43,192.14,149.29,185.42,,17,968,29,17.84,
14.08.19 18:35:53,20.07,129.14,161.9,245.86,247.46,166.63,248.65,250.25,247.85,152.52,239.12,248.65,249.45,131.24,243.08,246.66,245.46,240.7,245.46,169.91,150.37,108.07,192.52,149.65,185.42,,17,968,29,17.84,
14.08.19 18:36:08,20.32,127.74,161.54,245.46,247.85,165.53,248.65,250.25,247.46,151.08,238.72,248.25,248.65,130.54,242.68,245.86,244.67,239.12,245.06,168.45,149.65,107.38,192.14,148.94,184.67,,17,968,29,17.84,
14.08.19 18:36:23,20.57,127.04,160.81,245.46,248.25,165.17,249.45,250.25,247.85,150.72,239.12,249.45,249.45,130.54,243.08,246.66,244.27,239.91,245.06,168.45,150.01,106.36,192.52,148.94,185.42,,17,968,29,17.84,
14.08.19 18:36:38,20.82,126.35,160.45,245.06,247.46,164.08,247.85,249.45,247.46,149.29,238.33,248.25,247.85,128.79,241.89,245.06,244.27,239.51,244.27,167.72,149.29,104.32,191.02,148.22,183.93,,17,968,29,17.84,
14.08.19 18:36:53,21.07,126,160.09,245.46,247.06,163.71,248.25,249.85,247.06,148.22,237.93,248.65,248.65,128.44,242.28,245.86,244.27,239.51,245.06,168.82,148.94,102.96,192.14,148.22,183.56,,17,968,29,17.84,
14.08.19 18:37:08,21.32,124.26,158.64,245.06,246.66,162.26,247.06,249.85,247.06,146.44,237.54,247.85,248.65,126.7,241.89,245.46,243.87,239.51,244.27,167.35,147.86,99.91,192.14,147.51,182.44,,17,968,29,17.84,
14.08.19 18:37:23,21.57,123.91,158.64,245.06,247.06,161.54,247.46,249.45,246.66,145.37,237.93,248.25,248.65,126.35,241.49,245.46,244.27,238.72,244.27,166.99,146.79,97.54,192.89,146.44,182.07,,17,968,29,17.84,
14.08.19 18:37:38,21.82,123.22,156.47,245.06,246.66,161.17,247.85,249.85,247.46,144.66,237.54,248.65,248.25,125.65,241.1,245.06,243.87,238.33,244.27,166.63,145.37,95.19,193.65,144.3,180.59,,17,968,29,17.84,
14.08.19 18:37:53,22.07,122.87,156.11,244.67,247.06,160.45,247.85,249.85,247.06,143.59,237.93,248.25,248.25,124.95,241.49,244.67,243.48,239.12,245.06,166.63,143.95,96.53,194.4,142.17,180.59,,17,968,29,17.84,
14.08.19 18:38:08,22.32,121.83,155.03,244.67,246.26,159.36,247.06,249.85,246.66,142.17,237.54,248.25,248.25,123.91,241.1,244.67,243.48,238.33,243.87,166.26,143.23,95.52,192.89,140.75,178,,17,968,29,17.84,
14.08.19 18:38:23,22.57,122.17,154.31,245.06,246.26,158.64,247.46,249.45,247.46,141.81,237.54,247.85,248.25,123.22,241.49,244.67,243.48,238.72,244.67,165.53,142.52,94.51,192.14,140.4,177.63,,17,968,29,17.84,
