Measurement Name :,20190814_resp_2_Day21,,Generated On :,"14/08/2019, 14:58:44",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
14.08.19 14:38:26,2.03,193.65,195.53,209.57,209.95,190.27,182.81,198.92,179.85,178,215.32,246.26,194.02,246.26,175.42,246.26,211.48,183.93,240.3,162.62,178.74,185.04,136.16,164.44,175.42,,17,968,29,17.27,
14.08.19 14:38:41,2.28,193.27,194.02,209.19,204.61,189.52,182.44,198.17,180.22,177.26,214.94,245.86,192.89,242.28,174.32,246.66,213.02,183.19,240.3,161.9,179.11,184.3,134.4,163.35,175.05,,17,968,29,17.29,
14.08.19 14:38:56,2.53,191.77,192.52,208.04,206.13,188.77,182.44,197.79,179.11,176.16,213.4,245.46,192.14,241.89,173.21,246.26,213.02,182.81,240.3,161.17,179.11,183.19,132.99,161.9,174.32,,17,968,29,17.32,
14.08.19 14:39:11,2.78,192.52,190.27,208.04,206.13,188.03,181.33,198.17,177.26,175.42,211.87,245.46,188.77,242.28,171.74,246.26,213.02,182.07,239.91,160.09,179.11,180.96,131.59,161.17,173.95,,17,968,29,17.34,
14.08.19 14:39:26,3.03,191.02,188.4,207.66,205.37,186.91,181.33,197.41,177.26,172.48,210.33,245.06,185.42,241.1,170.28,245.46,213.4,180.96,239.51,159,179.11,179.11,129.84,160.09,173.58,,17,968,29,17.36,
14.08.19 14:39:41,3.28,191.02,185.79,206.9,204.61,186.16,181.33,197.03,176.89,169.18,209.19,244.67,185.79,243.08,169.18,245.86,213.79,180.22,239.91,157.92,179.48,176.52,128.44,158.64,173.21,,17,968,29,17.38,
14.08.19 14:39:56,3.53,190.64,183.93,206.9,204.23,184.67,181.7,196.66,174.32,168.82,207.28,245.06,185.42,245.06,168.08,245.06,213.79,179.11,239.51,156.47,180.22,175.05,127.39,158.28,172.85,,17,968,29,17.39,
14.08.19 14:40:11,3.78,189.52,183.93,206.51,204.23,184.67,180.96,196.66,175.79,167.35,206.13,244.67,184.67,245.06,167.35,245.86,213.79,178.74,239.12,155.75,181.33,174.32,127.39,157.2,172.48,,17,968,29,17.41,
14.08.19 14:40:26,4.03,188.77,183.19,204.99,203.09,183.93,180.59,195.53,173.95,166.63,204.99,244.27,184.3,245.06,166.26,245.46,214.17,178,239.51,154.67,181.7,173.95,126.7,156.83,171.74,,17,968,29,17.43,
14.08.19 14:40:41,4.28,187.65,182.44,204.23,200.44,183.19,180.59,194.77,173.21,165.9,204.61,244.27,184.3,244.67,166.63,245.06,214.55,176.89,239.91,153.59,182.81,172.11,126.7,156.11,171.74,,17,968,29,17.45,
14.08.19 14:40:56,4.53,186.16,177.63,198.92,197.41,182.44,179.85,194.4,173.95,165.9,203.47,243.87,182.81,241.89,164.44,245.06,213.4,175.79,241.89,152.16,179.85,171.01,127.04,156.11,171.01,,17,968,29,17.45,
14.08.19 14:41:11,4.78,185.04,176.89,198.54,188.03,181.7,179.48,193.65,173.95,165.17,203.47,243.87,182.44,241.1,162.99,245.06,212.25,174.68,242.68,150.72,178.74,169.55,126.35,156.11,171.01,,17,968,29,17.47,
14.08.19 14:41:26,5.03,184.67,177.63,199.3,188.77,181.33,178.74,193.65,172.48,162.99,202.71,243.48,183.93,241.49,161.9,245.46,213.02,174.32,241.89,150.01,178.74,168.08,126.35,155.75,170.28,,17,968,29,17.47,
14.08.19 14:41:41,5.28,184.3,178,199.3,188.77,180.59,178.37,193.27,173.95,161.54,202.33,243.87,181.33,243.48,161.54,245.06,213.79,173.95,241.49,148.58,179.11,167.35,125.3,156.47,170.28,,17,968,29,17.5,
14.08.19 14:41:56,5.53,183.56,177.26,200.81,188.4,179.48,178,192.52,171.38,160.09,200.06,243.48,183.56,242.28,159,244.67,213.4,172.85,241.49,147.51,178.37,165.9,123.56,156.11,169.91,,17,968,29,17.5,
14.08.19 14:42:11,5.78,182.44,177.63,201.19,195.15,179.85,177.63,193.27,171.74,159.36,199.68,243.48,182.81,242.68,158.64,245.06,214.17,172.48,241.49,146.79,179.11,165.17,123.56,155.75,169.55,,17,968,29,17.52,
14.08.19 14:42:26,6.03,180.59,177.26,200.81,189.15,178.74,176.52,192.14,171.74,156.83,198.54,242.28,181.7,242.28,156.83,243.87,214.17,171.38,242.68,145.01,178.37,163.71,122.17,155.03,168.45,,17,968,29,17.54,
14.08.19 14:42:41,6.28,180.96,177.26,201.57,186.91,178.37,176.16,192.14,168.08,155.75,199.3,243.48,180.96,242.68,156.47,244.27,214.17,170.64,243.87,145.01,178,162.99,121.13,155.03,168.08,,17,968,29,17.56,
14.08.19 14:42:56,6.53,179.85,178,201.19,186.16,177.63,176.16,191.77,168.82,154.67,198.92,243.08,180.96,243.08,155.75,244.27,214.94,170.64,243.48,144.3,178,162.26,120.44,155.39,167.72,,17,968,29,17.56,
14.08.19 14:43:11,6.78,179.11,178,200.44,187.28,176.89,174.68,189.9,165.53,153.95,197.41,242.68,180.22,242.68,153.95,243.87,214.55,169.91,243.08,142.88,177.63,161.17,119.06,154.31,166.63,,17,968,29,17.56,
14.08.19 14:43:26,7.03,178.74,177.63,200.44,188.03,176.52,174.32,189.9,166.26,152.88,196.66,242.68,179.11,242.68,153.59,243.87,214.55,169.18,242.28,141.81,177.26,160.09,118.02,154.31,166.26,,17,968,29,17.57,
14.08.19 14:43:41,7.28,178,177.63,199.68,184.67,176.16,173.58,188.77,165.9,152.16,196.66,242.28,178.74,242.68,152.88,243.87,214.17,168.45,242.28,141.11,176.89,159.36,116.64,153.59,166.26,,17,968,29,17.59,
14.08.19 14:43:56,7.53,177.26,176.89,198.92,181.7,175.79,173.21,188.03,164.08,151.08,197.03,242.28,178.74,243.08,151.8,243.48,214.55,167.72,242.68,140.04,176.16,159,115.61,153.59,166.26,,17,968,29,17.59,
14.08.19 14:44:11,7.78,176.52,176.89,198.92,181.7,175.05,171.38,186.53,165.17,150.01,197.03,241.89,178,242.68,151.08,243.48,214.17,166.99,241.1,138.98,175.42,158.64,114.23,152.88,164.8,,17,968,29,17.59,
14.08.19 14:44:26,8.03,176.52,176.16,199.3,183.19,175.05,170.64,186.16,164.44,148.58,197.79,241.89,177.63,242.68,151.08,243.08,214.55,166.99,242.28,138.28,175.42,158.64,113.2,152.88,164.08,,17,968,29,17.61,
14.08.19 14:44:41,8.28,175.42,175.79,198.17,186.16,173.58,169.18,185.04,162.62,147.51,197.41,242.28,176.16,243.08,150.01,243.08,214.55,166.26,242.28,137.22,174.68,156.83,111.83,151.8,162.26,,17,968,29,17.61,
14.08.19 14:44:56,8.53,174.68,175.05,198.92,180.96,172.85,167.72,184.67,164.8,146.44,197.41,241.89,175.79,243.48,150.01,243.48,214.55,165.9,241.89,136.51,174.32,155.03,110.8,151.44,161.17,,17,968,29,17.63,
14.08.19 14:45:11,8.78,173.95,174.32,199.3,179.85,172.11,166.63,183.93,161.54,145.72,197.41,241.1,175.05,244.27,149.29,243.08,214.55,164.8,241.89,135.81,173.58,153.59,109.43,151.44,159.72,,17,968,29,17.63,
14.08.19 14:45:26,9.03,173.58,173.95,198.54,180.96,171.01,165.17,183.56,161.54,144.66,197.41,241.49,175.05,243.87,148.94,243.08,215.32,164.08,242.28,134.4,173.21,152.16,108.75,150.37,158.64,,17,968,29,17.64,
14.08.19 14:45:41,9.28,173.21,173.21,198.54,178,169.55,164.08,183.19,160.45,143.95,197.03,240.7,175.05,244.27,147.86,242.68,214.55,162.99,240.7,132.99,173.58,151.08,107.38,150.37,157.2,,17,968,29,17.64,
14.08.19 14:45:57,9.55,172.85,172.85,198.17,177.63,168.45,162.99,182.07,159,142.88,195.9,241.1,175.05,243.87,147.51,242.68,214.94,162.26,240.3,132.64,173.95,149.65,107.04,149.65,157.2,,17,968,29,17.65,
14.08.19 14:46:12,9.8,172.11,172.11,197.03,178.74,167.35,162.26,181.33,161.17,142.52,195.9,241.1,173.58,243.87,146.79,242.68,214.94,161.9,240.3,131.94,173.95,149.29,105.68,148.94,156.11,,17,968,29,17.65,
14.08.19 14:46:27,10.05,172.11,172.11,197.03,176.52,166.63,161.17,181.33,157.2,141.81,195.9,241.1,172.85,243.48,145.72,242.68,214.55,161.54,240.3,131.24,173.95,148.22,105,148.58,155.39,,17,968,29,17.68,
14.08.19 14:46:42,10.3,170.64,171.74,195.9,175.05,166.26,159.72,180.59,157.92,141.11,195.53,241.1,173.58,243.48,145.01,242.28,214.55,160.81,241.1,130.19,173.95,146.79,104.32,147.86,152.88,,17,968,29,17.68,
14.08.19 14:46:57,10.55,170.64,171.74,195.53,175.42,165.17,159,179.48,158.28,141.11,194.77,240.7,173.21,243.48,144.3,242.28,214.17,160.09,240.7,129.14,173.95,146.08,103.64,147.15,152.16,,17,968,29,17.65,
14.08.19 14:47:12,10.8,169.55,171.38,195.53,174.32,164.8,158.64,179.48,154.67,140.4,194.4,240.7,172.11,243.48,143.59,242.28,214.55,159.72,241.1,127.74,174.68,145.01,102.96,146.08,151.8,,17,968,29,17.66,
14.08.19 14:47:27,11.05,169.91,171.38,193.65,171.74,164.08,158.28,179.48,157.92,140.4,194.02,240.7,172.11,243.08,142.88,242.28,213.79,159,241.89,126.7,174.32,143.95,101.94,145.37,150.37,,17,968,29,17.66,
14.08.19 14:47:42,11.3,169.18,171.01,193.65,174.32,163.71,157.92,178.37,153.24,138.98,192.89,240.7,171.74,243.08,141.46,242.28,213.79,157.92,241.49,125.3,174.68,142.88,101.26,143.95,149.29,,17,968,29,17.65,
14.08.19 14:47:57,11.55,168.45,170.64,192.89,171.38,162.62,156.83,177.63,153.59,137.92,192.52,240.7,170.28,243.48,140.4,241.89,213.4,157.2,241.49,123.91,174.32,142.17,100.25,142.88,149.29,,17,968,29,17.68,
14.08.19 14:48:12,11.8,168.08,170.64,191.39,169.91,161.54,156.47,176.89,154.31,137.22,191.77,239.91,169.18,242.68,139.34,241.49,213.02,156.11,240.7,123.22,173.95,141.11,99.23,141.81,147.86,,17,968,29,17.68,
14.08.19 14:48:27,12.05,167.72,171.38,190.64,171.38,161.17,156.11,176.89,150.37,136.86,191.02,239.91,169.18,242.68,138.63,241.49,213.79,155.75,241.49,122.17,174.32,140.75,98.9,141.81,147.51,,17,968,29,17.68,
14.08.19 14:48:42,12.3,167.35,171.74,191.02,171.01,160.45,155.39,176.16,152.88,136.16,191.39,240.3,168.82,243.08,137.22,241.49,213.79,155.39,241.89,121.83,173.95,140.04,98.56,140.75,147.15,,17,968,29,17.68,
14.08.19 14:48:57,12.55,166.63,171.01,190.27,169.55,159.72,154.67,175.42,148.94,135.45,190.27,240.3,168.45,242.68,136.16,241.49,213.79,153.95,241.49,121.13,173.21,138.63,97.88,140.04,145.72,,17,968,29,17.7,
14.08.19 14:49:12,12.8,166.63,171.01,190.64,168.08,158.64,154.31,175.05,147.15,134.75,189.9,239.91,167.35,242.68,134.75,241.49,213.4,153.95,241.49,120.79,172.85,138.28,97.88,140.04,144.3,,17,968,29,17.7,
14.08.19 14:49:27,13.05,165.9,170.28,190.64,168.45,157.56,152.88,174.68,147.15,133.34,189.15,239.51,166.26,242.28,133.34,241.1,213.79,152.88,238.33,119.4,172.11,136.86,97.21,138.63,142.52,,17,968,29,17.7,
14.08.19 14:49:42,13.3,165.17,169.91,190.64,167.72,157.2,153.24,174.68,143.59,131.94,189.15,239.91,165.17,242.28,132.64,241.1,213.79,152.16,238.72,119.06,171.38,136.51,96.53,137.92,141.11,,17,968,29,17.72,
14.08.19 14:49:57,13.55,164.44,169.91,189.52,167.35,156.11,152.52,174.68,146.79,130.54,188.77,239.91,164.44,242.68,131.59,240.7,213.02,151.8,238.33,118.37,169.91,135.81,96.2,136.86,140.04,,17,968,29,17.7,
14.08.19 14:50:12,13.8,163.71,169.91,190.64,166.99,155.03,152.16,173.95,144.3,130.19,188.77,239.91,163.71,242.68,130.54,240.7,213.4,150.37,239.12,118.02,169.55,135.81,95.52,136.51,138.98,,17,968,29,17.7,
14.08.19 14:50:27,14.05,162.99,169.55,191.39,164.44,153.95,151.08,173.58,142.52,129.49,188.4,239.51,163.35,241.89,129.49,239.91,213.02,149.29,239.91,116.64,168.82,135.1,95.52,135.45,137.57,,17,968,29,17.72,
14.08.19 14:50:42,14.3,162.62,169.55,190.64,164.44,152.52,151.08,172.48,143.95,129.49,188.03,238.72,162.62,242.28,128.79,240.3,213.02,148.22,237.93,114.92,168.08,134.4,94.85,135.1,137.22,,17,968,29,17.72,
14.08.19 14:50:57,14.55,162.26,169.55,190.64,164.08,152.16,150.01,172.48,139.69,129.14,188.03,239.12,162.62,242.28,128.09,240.3,213.02,147.86,237.54,113.55,166.99,133.7,93.84,134.4,136.86,,17,968,29,17.72,
14.08.19 14:51:12,14.8,161.54,169.18,189.52,161.9,151.08,149.65,171.74,141.11,128.44,187.65,239.12,161.54,242.28,127.39,240.3,212.25,147.15,238.33,112.86,166.63,133.34,92.83,133.7,133.7,,17,968,29,17.72,
14.08.19 14:51:27,15.05,161.17,168.45,189.15,162.26,150.01,148.94,171.01,138.98,128.09,186.91,238.72,161.17,241.89,127.04,240.3,212.25,146.79,239.51,111.83,165.9,132.99,92.5,133.34,133.34,,17,968,29,17.72,
14.08.19 14:51:42,15.3,160.81,167.35,189.52,160.81,148.94,148.58,170.28,137.92,127.74,186.16,239.12,160.09,242.28,126,239.91,212.25,146.44,239.91,111.83,165.53,132.99,91.16,132.99,131.94,,17,968,29,17.73,
14.08.19 14:51:57,15.55,159.72,166.99,188.03,161.17,147.86,147.86,169.18,139.34,126.7,185.79,238.72,159.72,242.28,125.65,239.51,211.87,145.72,239.51,111.14,164.8,132.64,89.15,132.64,130.54,,17,968,29,17.72,
14.08.19 14:52:12,15.8,159,166.26,188.4,158.28,146.79,146.79,168.82,136.51,126.35,185.04,238.72,159.72,241.89,123.91,239.12,211.87,145.37,238.33,110.46,164.08,132.64,88.48,131.59,128.79,,17,968,29,17.72,
14.08.19 14:52:27,16.05,158.28,165.17,188.03,158.28,146.08,146.44,168.08,137.57,126,184.67,238.33,160.45,241.89,122.87,239.12,211.48,143.95,237.54,109.77,163.35,132.29,87.15,131.59,127.39,,17,968,29,17.72,
14.08.19 14:52:42,16.3,157.92,164.08,188.4,157.2,144.3,145.72,166.99,136.16,124.95,184.3,238.33,158.64,241.49,122.52,239.51,211.48,143.59,237.93,109.09,163.35,132.64,86.15,131.24,126.35,,17,968,29,17.72,
14.08.19 14:52:57,16.55,157.2,164.08,186.91,158.28,143.59,144.66,166.26,134.4,124.95,184.3,238.33,159.72,241.89,121.48,239.12,211.48,142.88,237.93,108.75,163.35,132.29,85.81,130.89,124.95,,17,968,29,17.73,
14.08.19 14:53:12,16.8,156.11,164.08,185.79,156.47,142.17,143.59,165.9,136.86,124.26,183.93,238.33,159.72,241.89,121.13,239.12,211.48,142.17,237.14,108.07,163.35,131.94,84.15,130.19,124.26,,17,968,29,17.73,
14.08.19 14:53:27,17.05,155.03,163.71,185.04,154.67,141.81,142.88,165.17,132.99,124.26,183.93,238.33,158.28,241.89,120.1,239.12,211.1,142.17,236.75,108.07,163.35,131.59,83.16,129.49,123.22,,17,968,29,17.72,
14.08.19 14:53:42,17.3,153.95,162.62,183.56,155.39,140.04,141.81,164.08,132.99,123.22,183.19,238.33,157.92,241.89,119.4,238.72,210.72,141.81,237.14,107.38,162.62,130.54,81.83,128.44,122.52,,17,968,29,17.73,
14.08.19 14:53:57,17.55,153.59,162.62,183.93,151.08,138.98,141.46,163.35,134.05,122.17,182.81,237.93,156.47,241.89,119.06,238.72,210.33,141.46,237.93,107.38,162.26,129.49,81.83,127.39,121.83,,17,968,29,17.73,
14.08.19 14:54:12,17.8,153.24,162.26,182.07,155.39,137.92,140.04,162.99,130.54,121.13,182.44,237.93,156.11,241.89,118.71,238.33,210.72,140.75,238.33,106.36,161.54,128.79,80.83,126.7,120.79,,17,968,29,17.73,
14.08.19 14:54:27,18.05,152.52,161.17,180.96,151.08,136.51,139.69,162.62,132.64,120.44,181.7,237.93,155.03,241.89,118.71,238.33,210.33,140.04,237.54,106.36,160.81,128.44,79.84,126.35,120.1,,17,968,29,17.73,
14.08.19 14:54:42,18.3,152.52,161.17,181.33,150.37,135.81,139.34,162.99,130.19,120.1,182.07,237.93,155.03,242.28,118.37,238.33,209.95,139.69,238.33,106.02,160.09,128.44,79.18,125.3,119.4,,17,968,29,17.72,
14.08.19 14:54:57,18.55,151.8,160.81,181.33,150.37,135.1,138.28,161.54,130.19,119.4,181.7,237.54,155.03,241.89,117.68,237.93,209.95,139.34,237.14,105,159,127.39,78.19,124.61,118.37,,17,968,29,17.73,
14.08.19 14:55:12,18.8,151.44,159.72,180.96,145.72,134.4,137.92,160.81,131.59,118.71,181.7,237.14,154.67,242.28,117.68,237.93,209.19,138.98,237.14,104.32,158.64,126.7,77.53,123.56,117.68,,17,968,29,17.73,
14.08.19 14:55:27,19.05,151.08,159.72,179.11,150.37,133.7,136.86,160.81,127.04,118.02,181.33,237.54,153.59,242.28,117.33,237.93,208.8,138.63,237.93,103.64,158.28,126.35,75.88,123.22,116.99,,17,968,29,17.75,
14.08.19 14:55:42,19.3,150.72,158.28,178,143.59,132.99,136.16,159.72,129.14,117.33,181.33,237.14,152.52,242.28,116.64,237.93,208.42,137.92,237.54,103.3,157.2,125.65,75.22,122.17,115.61,,17,968,29,17.72,
14.08.19 14:55:57,19.55,149.65,158.28,178.37,148.22,132.29,135.45,159.36,126.35,116.64,181.33,237.14,151.8,242.28,115.61,237.93,207.66,137.22,237.93,101.94,157.2,125.3,74.9,121.48,114.92,,17,968,29,17.72,
14.08.19 14:56:12,19.8,150.01,157.92,178.37,143.59,131.59,135.1,158.64,126,115.61,181.7,237.54,151.44,242.68,115.26,237.93,207.28,136.86,238.72,101.6,156.47,124.61,74.57,121.13,114.58,,17,968,29,17.72,
14.08.19 14:56:27,20.05,149.29,157.56,177.63,142.52,131.24,134.4,158.28,124.61,114.23,181.7,236.75,150.37,242.28,114.23,237.54,207.28,136.16,237.54,100.59,156.11,123.91,73.91,120.1,113.2,,17,968,29,17.72,
14.08.19 14:56:42,20.3,148.58,157.2,177.26,144.66,130.19,133.7,157.56,122.87,113.89,181.7,236.75,151.08,242.28,114.23,237.54,206.9,136.16,237.93,99.91,155.39,123.22,73.91,119.4,112.86,,17,968,29,17.72,
14.08.19 14:56:57,20.55,147.86,156.47,175.79,138.63,129.84,132.64,157.2,123.22,112.52,182.07,237.14,150.01,242.28,113.2,237.93,206.51,135.81,237.93,99.23,154.67,122.52,72.6,119.06,112.17,,17,968,29,17.72,
14.08.19 14:57:12,20.8,147.15,155.75,175.42,142.88,128.79,131.59,156.11,119.75,109.43,182.07,236.35,148.58,242.28,113.55,237.54,206.51,135.1,237.93,98.56,153.59,121.83,71.61,118.02,111.14,,17,968,29,17.73,
14.08.19 14:57:27,21.05,146.08,155.75,175.05,136.86,128.79,130.54,156.11,118.37,107.04,182.44,236.75,151.08,242.28,112.52,237.14,206.51,134.4,237.93,98.22,152.88,121.13,71.29,116.99,109.77,,17,968,29,17.73,
14.08.19 14:57:42,21.3,146.08,155.39,175.42,139.69,128.44,129.84,155.39,120.44,105.34,182.81,236.35,147.86,242.68,111.83,237.54,206.9,134.05,237.93,97.54,152.16,120.79,70.63,116.64,108.41,,17,968,29,17.73,
14.08.19 14:57:57,21.55,146.08,155.39,174.68,138.28,128.09,128.79,155.03,117.33,102.62,182.44,236.35,149.65,242.28,111.14,237.14,206.51,132.64,237.93,97.21,151.44,119.06,69.98,115.61,106.7,,17,968,29,17.72,
14.08.19 14:58:12,21.8,145.01,155.03,174.68,135.45,127.39,127.74,154.31,119.4,101.26,183.19,236.75,150.01,242.28,110.12,237.14,205.75,132.64,237.14,96.87,150.72,118.37,69,115.26,106.02,,17,968,29,17.73,
14.08.19 14:58:27,22.05,146.08,154.67,174.68,138.98,127.39,126.7,153.95,117.68,99.91,183.19,236.35,149.29,242.68,109.77,237.14,206.13,131.94,237.54,96.53,150.37,117.33,69,114.92,105,,17,968,29,17.73,
