Measurement Name :,20190725_resp_1_Day1,,Generated On :,"25/07/2019, 18:47:21",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
25.07.19 18:26:00,1.8,104.51,99.64,288.22,138.3,100.68,201.28,115.76,179.8,195.09,219.29,273.85,195.48,177.53,206.72,156.23,279.32,224.45,185.13,279.32,186.27,84.48,173.38,270.09,271.76,,16,968,29,17.02,
25.07.19 18:26:15,2.05,102.77,99.29,286.94,136.13,99.64,200.89,114.34,179.8,194.71,216.53,273.43,194.71,174.14,204.77,154.75,279.32,222.86,184.74,278.06,185.13,83.45,170.38,269.67,270.92,,16,968,29,17.04,
25.07.19 18:26:30,2.3,101.37,98.25,286.94,133.6,98.25,198.56,112.93,179.05,193.55,214.17,273.85,195.09,173.38,203.22,154.02,278.9,222.07,183.98,278.06,184.74,81.75,169.25,269.67,270.09,,16,968,29,17.07,
25.07.19 18:26:45,2.55,99.98,97.55,286.52,131.8,96.51,198.18,112.58,178.29,193.17,213.38,273.02,193.94,171.88,200.89,152.91,278.48,221.27,183.22,278.06,184.36,80.73,168.13,268.84,269.67,,16,968,29,17.11,
25.07.19 18:27:00,2.8,97.9,96.51,285.24,130.73,94.78,197.02,110.82,177.16,191.63,211.81,272.6,193.17,170.75,198.18,151.44,277.63,219.69,182.46,277.21,183.22,78.69,166.63,268.42,268.84,,16,968,29,17.14,
25.07.19 18:27:15,3.05,96.17,95.48,284.82,128.57,93.4,195.48,110.12,176.4,190.86,206.33,272.18,192.4,169.25,196.25,150.34,276.79,218.5,182.08,276.37,182.08,76.65,165.14,268,267.59,,16,968,29,17.15,
25.07.19 18:27:30,3.3,94.44,95.13,284.39,127.85,93.4,194.32,108.36,174.14,190.48,204,272.18,191.63,169.25,195.48,147.77,276.79,217.71,181.32,275.53,181.7,75.64,164.02,267.59,267.17,,16,968,29,17.18,
25.07.19 18:27:45,3.55,93.06,94.78,283.55,125.35,94.44,193.17,105.91,173.76,190.09,202.05,272.18,190.09,167.38,195.09,146.67,276.37,216.92,180.94,275.53,180.56,73.95,162.53,267.17,266.34,,16,968,29,17.22,
25.07.19 18:28:00,3.8,91.68,94.78,282.7,123.57,95.13,192.01,104.16,173.01,188.95,200.5,271.76,189.71,165.51,193.55,145.58,275.95,215.74,180.56,275.11,179.8,72.26,161.42,266.34,265.92,,16,968,29,17.23,
25.07.19 18:28:15,4.05,89.96,94.09,281.85,121.43,95.48,192.01,104.86,171.88,188.56,198.56,271.76,188.18,164.39,192.78,144.85,275.53,214.17,179.8,274.27,179.05,71.25,160.67,266.34,265.09,,16,968,29,17.25,
25.07.19 18:28:30,4.3,88.59,93.4,281.43,119.3,94.78,190.86,102.07,170.75,187.8,197.02,271.34,187.03,162.53,191.25,143.03,275.53,212.2,178.67,273.85,177.91,68.56,158.08,265.92,264.67,,16,968,29,17.27,
25.07.19 18:28:45,4.55,87.56,92.71,281.43,118.23,93.75,188.95,99.98,169.25,186.65,193.55,271.34,186.27,161.42,191.25,141.21,274.69,209.85,178.67,273.85,176.4,66.55,156.97,265.51,264.26,,16,968,29,17.29,
25.07.19 18:29:00,4.8,85.84,91.68,280.59,116.82,92.71,188.18,98.25,167.75,185.89,187.42,270.51,185.13,159.56,190.09,140.12,274.27,207.89,177.53,273.43,175.27,64.2,156.23,265.09,263.02,,16,968,29,17.29,
25.07.19 18:29:15,5.05,84.14,90.99,280.16,115.4,93.4,187.8,96.17,166.26,185.13,184.74,270.09,183.98,158.45,189.71,139.75,273.85,206.33,177.16,273.02,174.89,62.87,154.02,264.67,262.19,,16,968,29,17.32,
25.07.19 18:29:30,5.3,82.43,90.3,280.16,113.99,93.75,186.65,95.48,165.89,183.98,182.84,270.09,183.22,156.97,188.56,138.3,273.43,204.77,175.64,273.02,173.38,61.53,152.18,264.26,262.19,,16,968,29,17.34,
25.07.19 18:29:45,5.55,80.73,89.96,279.32,112.23,93.4,185.51,93.75,163.28,183.98,180.94,270.09,181.7,155.49,187.42,136.85,273.02,200.11,175.64,272.18,173.01,59.87,149.97,264.26,261.36,,16,968,29,17.36,
25.07.19 18:30:00,5.8,79.37,88.93,279.32,111.17,92.71,183.98,92.71,162.16,182.46,179.05,270.09,180.94,154.02,185.89,135.41,272.18,197.41,174.89,271.76,171.5,58.21,148.5,264.26,260.53,,16,968,29,17.38,
25.07.19 18:30:15,6.05,78.35,88.93,279.32,109.41,91.34,183.98,92.37,162.16,181.7,176.78,269.67,180.94,154.02,184.74,134.69,272.6,195.86,175.27,271.76,171.88,57.21,147.41,263.84,260.53,,16,968,29,17.39,
25.07.19 18:30:30,6.3,76.65,87.56,278.48,107.66,89.27,182.84,90.99,160.3,180.56,175.64,269.25,179.05,152.91,182.84,134.33,271.76,193.55,174.51,270.92,170.38,55.89,145.21,263.43,260.12,,16,968,29,17.39,
25.07.19 18:30:45,6.55,75.3,86.87,277.63,105.91,88.24,181.7,90.3,158.82,179.8,174.51,268.42,178.29,152.18,181.7,132.16,271.34,192.78,174.14,270.09,169.25,54.23,143.39,262.6,258.88,,16,968,29,17.41,
25.07.19 18:31:00,6.8,74.28,87.56,277.63,104.51,86.53,181.32,88.59,158.82,178.67,170.75,268.42,177.53,150.71,180.18,131.08,271.34,192.4,173.38,270.51,168.5,53.24,142.3,262.6,258.06,,16,968,29,17.43,
25.07.19 18:31:15,7.05,72.93,87.9,277.21,103.81,85.16,180.94,86.19,158.82,178.67,168.88,268.42,176.78,149.6,179.43,130.01,270.92,191.63,173.38,269.67,167.75,52.91,140.84,262.6,258.06,,16,968,29,17.45,
25.07.19 18:31:30,7.3,71.58,87.9,277.21,101.72,83.11,180.18,84.14,158.08,177.91,168.5,268.42,176.02,147.77,178.29,128.57,270.51,190.48,173.01,270.09,166.63,51.26,139.39,261.77,258.06,,16,968,29,17.45,
25.07.19 18:31:45,7.55,69.57,87.21,275.95,100.68,81.07,178.29,82.09,156.6,176.4,167.01,267.59,174.89,145.58,176.4,127.14,270.09,188.56,172.63,269.25,165.14,49.62,137.58,261.36,257.23,,16,968,29,17.47,
25.07.19 18:32:00,7.8,68.56,86.19,275.11,98.59,79.37,176.78,79.03,155.86,175.27,165.14,267.17,173.38,144.12,175.27,126.07,269.25,187.8,171.5,268.42,164.02,47.32,135.77,260.53,256.41,,16,968,29,17.47,
25.07.19 18:32:15,8.05,67.22,85.84,275.53,97.55,78.01,176.4,78.01,155.49,175.27,163.28,267.59,173.01,143.75,173.76,124.99,269.25,187.03,171.5,268.42,162.9,46.66,134.33,260.95,256,,16,968,29,17.5,
25.07.19 18:32:30,8.3,66.21,85.5,275.11,96.86,76.31,175.64,77.33,155.12,174.51,162.16,267.17,171.88,142.66,173.38,123.92,268.84,185.89,171.13,268.42,162.16,46.01,132.52,260.53,255.59,,16,968,29,17.5,
25.07.19 18:32:45,8.55,65.21,85.16,274.69,95.13,74.28,174.51,75.97,154.38,174.14,160.3,267.17,171.5,141.93,171.88,122.5,268,185.13,170.38,268,161.05,44.7,129.65,260.53,255.17,,16,968,29,17.5,
25.07.19 18:33:00,8.8,64.2,83.79,275.11,93.06,72.6,172.63,75.3,152.91,173.01,158.45,266.75,171.5,140.84,170.75,122.14,268,183.22,169.63,267.59,160.3,43.39,127.14,260.12,254.35,,16,968,29,17.52,
25.07.19 18:33:15,9.05,62.53,83.79,275.11,92.02,71.58,171.5,73.95,152.91,172.26,156.6,266.75,170.38,140.12,169.25,120.72,268,181.7,169.63,267.59,158.82,42.41,124.64,259.29,253.94,,16,968,29,17.52,
25.07.19 18:33:30,9.3,61.53,83.11,273.85,89.96,69.9,170.38,72.93,151.44,171.88,154.75,266.34,170,137.94,168.5,119.65,268,179.43,169.25,267.17,157.71,41.76,123.21,259.29,253.53,,16,968,29,17.54,
25.07.19 18:33:45,9.55,60.53,81.41,274.27,88.24,68.22,169.63,72.6,151.07,171.13,153.28,266.34,169.25,137.22,167.75,118.94,267.59,178.67,168.5,267.17,156.97,39.8,122.14,258.88,253.12,,16,968,29,17.54,
25.07.19 18:34:00,9.8,59.87,81.07,274.27,86.53,66.88,167.38,71.58,149.6,169.63,151.44,265.92,168.13,135.77,167.01,117.52,266.75,177.53,167.75,266.75,155.86,39.15,120.36,258.47,252.71,,16,968,29,17.54,
25.07.19 18:34:15,10.05,58.21,80.05,273.85,83.79,65.21,166.63,70.57,148.5,169.25,149.6,265.92,167.01,134.69,166.26,116.82,267.17,176.4,167.38,266.34,154.38,38.5,118.94,258.06,252.71,,16,968,29,17.56,
25.07.19 18:34:30,10.3,57.54,79.37,273.02,83.11,64.87,165.51,70.24,147.04,168.88,148.5,265.51,165.89,133.24,164.77,115.4,266.34,175.27,166.63,265.92,153.28,37.2,117.52,257.64,252.3,,16,968,29,17.56,
25.07.19 18:34:45,10.55,56.22,79.03,273.43,81.41,63.87,165.14,69.9,145.94,168.5,147.04,265.92,165.89,131.8,164.77,114.7,266.75,175.64,166.63,265.92,152.18,36.88,116.46,258.47,251.89,,16,968,29,17.57,
25.07.19 18:35:01,10.82,55.22,77.67,272.6,80.39,62.53,163.28,70.24,145.21,167.01,144.85,265.09,165.14,128.93,163.65,113.28,265.92,175.27,165.51,265.51,150.71,35.91,115.05,257.23,251.07,,16,968,29,17.57,
25.07.19 18:35:16,11.07,54.23,76.99,273.02,79.03,60.87,162.53,69.57,144.48,166.26,143.75,265.09,164.02,130.01,163.28,111.87,265.51,174.89,164.77,265.09,149.97,35.26,114.34,257.23,250.66,,16,968,29,17.59,
25.07.19 18:35:31,11.32,53.24,75.97,272.6,77.33,59.87,160.67,68.56,143.75,165.51,142.3,265.09,163.65,129.65,162.9,110.82,265.51,174.89,164.39,265.09,148.87,33.97,112.93,256.82,250.26,,16,968,29,17.59,
25.07.19 18:35:46,11.57,52.25,75.3,272.18,76.65,59.2,159.56,66.88,143.03,164.77,141.21,264.67,162.53,129.29,161.05,109.41,264.67,174.89,164.02,265.09,147.77,32.67,112.23,256.82,249.44,,16,968,29,17.59,
25.07.19 18:36:01,11.82,51.59,74.96,271.76,75.97,59.2,159.19,65.54,141.57,164.39,140.84,264.67,162.16,128.93,161.05,108.71,264.67,174.89,163.65,264.67,147.41,31.71,110.12,256.41,249.44,,16,968,29,17.59,
25.07.19 18:36:16,12.07,50.6,73.95,272.18,74.28,60.87,157.71,64.87,140.84,163.65,139.75,264.26,161.42,126.07,160.3,107.31,263.84,174.89,162.53,263.84,146.31,30.42,108.71,256,249.03,,16,968,29,17.59,
25.07.19 18:36:31,12.32,49.95,73.27,271.34,72.93,61.87,156.97,63.54,140.12,162.16,139.03,263.84,160.67,125.35,159.93,105.91,264.26,171.88,161.79,263.84,144.48,29.13,107.31,255.17,248.62,,16,968,29,17.59,
25.07.19 18:36:46,12.57,48.96,72.93,271.34,71.58,61.2,156.23,62.53,140.12,161.79,137.94,263.84,160.3,125.35,160.3,104.51,263.43,169.63,161.79,263.43,143.75,28.49,106.26,255.17,249.03,,16,968,29,17.61,
25.07.19 18:37:01,12.82,48.63,72.6,271.76,71.25,60.2,156.23,61.87,139.75,161.05,136.49,263.84,160.3,125.35,160.3,104.16,263.84,167.75,161.42,263.84,142.3,27.52,105.56,255.59,248.62,,16,968,29,17.61,
25.07.19 18:37:16,13.07,47.32,72.6,271.34,71.25,58.87,155.49,60.87,139.39,160.3,135.41,263.43,159.19,124.99,159.93,102.77,263.43,166.63,160.67,263.43,141.57,25.6,104.16,255.17,247.81,,16,968,29,17.61,
25.07.19 18:37:31,13.32,46.33,71.92,270.92,70.24,58.87,155.12,60.87,139.03,159.56,134.33,263.43,158.45,125.71,159.93,101.72,263.43,167.38,160.3,263.43,140.12,23.36,103.81,254.35,248.21,,16,968,29,17.61,
25.07.19 18:37:46,13.57,45.35,70.91,270.51,68.89,57.88,153.65,59.54,138.3,158.45,132.88,263.43,156.97,123.57,159.93,100.68,262.6,167.38,159.56,263.02,139.03,22.72,102.42,254.35,247.4,,16,968,29,17.61,
25.07.19 18:38:01,13.82,45.02,70.24,270.51,67.55,58.21,152.91,58.87,137.58,158.08,131.8,263.02,155.49,121.07,159.93,98.94,263.02,167.75,159.19,263.02,136.13,22.72,101.72,254.35,247.4,,16,968,29,17.61,
25.07.19 18:38:16,14.07,44.04,69.57,270.09,67.22,56.88,151.44,57.88,136.85,157.34,131.08,263.02,154.75,120.36,159.19,98.25,262.6,167.75,158.08,262.6,133.97,21.44,100.33,253.53,246.58,,16,968,29,17.59,
25.07.19 18:38:31,14.32,43.06,68.89,269.67,65.88,54.89,150.71,57.21,135.77,155.86,130.01,262.6,154.75,120.01,159.19,96.86,262.19,167.75,156.97,262.6,132.52,20.81,99.29,253.53,246.58,,16,968,29,17.61,
25.07.19 18:38:46,14.57,41.76,67.55,269.25,65.54,51.92,149.6,56.22,134.69,153.65,128.93,262.19,152.91,119.3,158.45,95.82,261.77,167.75,156.23,261.77,130.37,19.85,98.25,253.12,246.18,,16,968,29,17.61,
25.07.19 18:39:01,14.82,40.78,66.55,269.67,65.21,50.6,148.5,55.22,133.97,152.91,127.85,262.19,151.81,117.88,158.82,94.44,261.36,167.38,155.12,261.36,127.85,18.9,97.21,253.12,245.36,,16,968,29,17.61,
25.07.19 18:39:16,15.07,40.45,65.88,269.25,63.87,50.27,147.77,54.89,132.88,152.54,126.78,262.19,150.71,117.52,158.08,93.4,261.36,167.38,154.75,261.36,125.71,18.58,96.51,252.71,245.77,,16,968,29,17.61,
25.07.19 18:39:31,15.32,39.8,65.21,269.25,62.2,48.3,146.67,53.24,131.44,152.54,125.71,261.77,149.6,116.11,157.34,92.71,261.36,167.01,154.02,261.36,125.35,18.26,95.13,252.71,245.36,,16,968,29,17.63,
25.07.19 18:39:46,15.57,38.83,64.54,269.67,61.87,46.99,146.31,51.92,131.8,152.18,124.28,261.36,148.87,115.76,156.97,92.02,260.53,167.01,152.54,261.36,124.99,18.26,94.09,252.71,245.36,,16,968,29,17.61,
25.07.19 18:40:01,15.82,37.85,64.2,268.42,60.87,45.35,144.85,51.26,130.01,151.44,123.21,260.95,148.14,115.76,155.86,90.65,260.95,166.63,151.81,260.53,124.64,17.94,92.71,251.89,244.55,,16,968,29,17.61,
25.07.19 18:40:16,16.07,36.88,63.54,268,59.2,44.04,144.48,49.62,129.29,151.07,122.14,261.36,147.41,115.76,155.86,89.96,260.53,166.26,151.44,260.53,124.64,17.31,91.68,251.89,244.96,,16,968,29,17.61,
25.07.19 18:40:31,16.32,36.56,62.2,268.84,57.88,43.72,144.12,48.63,128.93,150.71,120.72,260.95,146.67,115.76,155.12,88.59,260.53,165.89,150.71,260.53,124.28,17.31,90.99,251.89,244.55,,16,968,29,17.63,
25.07.19 18:40:46,16.57,35.26,61.87,268,56.88,43.39,143.03,47.32,128.21,149.97,119.65,260.95,145.94,116.46,154.75,87.9,260.12,165.51,149.97,260.12,122.85,16.99,89.62,251.07,244.14,,16,968,29,17.63,
25.07.19 18:41:01,16.82,35.26,61.2,268,55.56,42.41,142.3,45.68,127.85,149.6,118.59,260.53,145.21,116.46,154.02,87.21,260.12,165.14,149.97,260.12,122.85,16.99,89.27,251.07,243.74,,16,968,29,17.61,
25.07.19 18:41:16,17.07,33.97,59.87,268,54.23,41.76,141.57,43.39,127.14,148.5,117.17,260.53,143.75,116.82,153.65,85.84,259.71,164.77,148.87,259.71,122.14,16.36,87.56,250.66,243.33,,16,968,29,17.61,
25.07.19 18:41:31,17.32,33,59.2,267.17,53.24,41.43,141.93,42.41,126.42,148.14,116.46,260.53,143.03,117.17,153.28,84.48,260.12,164.77,148.5,259.71,121.79,15.72,86.19,250.66,243.33,,16,968,29,17.61,
25.07.19 18:41:46,17.57,32.35,57.88,267.17,53.57,40.78,140.84,40.78,126.07,147.41,115.4,260.53,141.93,115.4,152.54,83.79,260.12,164.39,147.77,259.71,121.07,15.72,84.48,251.07,243.33,,16,968,29,17.61,
25.07.19 18:42:01,17.82,31.38,56.22,267.17,52.25,40.78,139.03,39.48,124.99,147.04,114.34,259.71,140.84,114.34,151.81,83.11,259.71,164.39,147.77,259.29,120.01,14.77,83.11,250.26,242.52,,16,968,29,17.61,
25.07.19 18:42:16,18.07,30.42,54.89,266.75,51.26,40.13,137.58,37.85,123.92,146.67,113.28,259.71,140.12,115.05,150.71,81.75,259.71,164.02,147.04,258.88,119.65,14.45,81.07,250.26,242.52,,16,968,29,17.61,
25.07.19 18:42:31,18.32,29.77,53.24,265.92,49.95,38.18,136.85,36.88,122.85,146.31,111.87,258.88,139.03,115.05,150.34,81.07,259.71,163.28,145.94,258.47,118.59,13.82,79.03,249.44,242.11,,16,968,29,17.61,
25.07.19 18:42:46,18.57,29.13,52.58,266.75,49.62,37.85,136.13,36.23,122.85,145.94,110.82,259.71,138.67,114.34,149.97,80.39,260.12,162.16,146.31,258.47,117.88,13.51,77.67,249.85,241.71,,16,968,29,17.61,
25.07.19 18:43:01,18.82,28.49,51.92,266.75,48.96,37.2,135.41,34.94,122.14,144.85,109.76,259.29,137.94,113.28,149.6,79.71,260.12,161.79,145.94,258.47,117.17,13.19,75.64,249.85,241.71,,16,968,29,17.61,
25.07.19 18:43:16,19.07,27.52,51.26,266.34,47.97,35.58,135.05,33.97,121.43,144.48,108.36,258.88,137.22,112.58,149.24,79.03,259.71,161.05,144.85,257.64,116.46,12.56,73.61,249.44,241.3,,16,968,29,17.61,
25.07.19 18:43:31,19.32,26.88,50.6,266.34,47.32,35.26,133.97,33.64,121.79,143.75,108.01,258.88,137.22,111.87,148.87,78.01,260.12,160.67,144.85,258.06,116.46,12.56,72.26,249.85,241.71,,16,968,29,17.61,
25.07.19 18:43:46,19.57,26.24,49.95,266.75,46.66,34.61,133.6,33,120.72,143.39,106.61,259.29,136.13,110.47,148.14,77.33,259.71,159.93,143.75,257.64,116.11,12.24,70.24,249.44,240.9,,16,968,29,17.61,
25.07.19 18:44:01,19.82,25.6,49.29,265.92,45.68,34.61,132.16,32.35,118.94,142.3,105.56,258.88,135.41,111.17,147.77,76.31,259.29,159.19,143.03,257.64,114.34,11.61,68.89,249.03,241.3,,16,968,29,17.61,
25.07.19 18:44:16,20.07,24.64,48.96,265.92,44.37,34.61,131.08,31.71,118.94,141.21,104.16,258.47,134.33,109.76,147.41,75.3,259.29,158.08,141.93,257.23,113.28,10.98,66.88,248.62,240.49,,16,968,29,17.59,
25.07.19 18:44:31,20.32,24,48.96,265.92,44.04,35.58,130.37,31.06,118.23,141.21,103.81,258.47,133.97,108.01,147.04,74.62,259.29,156.97,141.57,257.23,112.58,10.98,65.54,248.62,240.49,,16,968,29,17.59,
25.07.19 18:44:46,20.57,23.68,48.63,265.92,43.39,34.94,129.29,30.09,117.17,140.84,102.77,258.47,133.24,106.96,146.67,73.95,259.29,156.97,141.21,256.82,112.23,10.98,64.2,249.03,240.9,,16,968,29,17.59,
25.07.19 18:45:01,20.82,22.72,48.63,265.92,42.08,34.29,128.21,30.74,115.76,139.75,101.72,258.06,132.52,106.61,146.31,72.6,258.47,155.49,140.84,256.82,111.52,10.67,63.2,248.21,240.09,,16,968,29,17.59,
25.07.19 18:45:16,21.07,21.76,47.97,265.51,41.43,33.97,127.14,30.09,114.7,138.67,99.98,257.23,131.44,106.61,145.58,71.58,258.47,154.75,139.75,256.41,110.47,10.04,61.53,247.81,239.69,,16,968,29,17.59,
25.07.19 18:45:31,21.32,21.44,48.63,265.92,40.78,34.29,126.07,29.77,114.7,138.3,99.29,257.64,130.73,106.96,145.58,71.25,258.47,154.38,139.75,256.41,110.12,9.72,60.2,247.81,240.09,,16,968,29,17.59,
25.07.19 18:45:46,21.57,21.12,48.3,265.92,39.8,33.97,125.71,30.09,114.34,137.58,98.25,258.47,129.65,105.91,145.58,70.57,258.47,153.28,139.39,256.41,109.06,9.72,59.54,248.21,239.69,,16,968,29,17.59,
25.07.19 18:46:01,21.82,20.17,47.97,265.51,37.85,33,124.99,30.09,111.87,136.85,96.51,256.82,128.57,103.81,144.85,69.23,257.64,152.18,138.3,255.59,108.01,9.09,58.21,247.4,239.28,,16,968,29,17.59,
25.07.19 18:46:16,22.07,20.17,47.65,265.51,37.53,32.35,124.28,30.09,110.12,136.13,96.17,257.64,128.21,104.16,144.48,68.89,258.06,151.07,138.3,256,107.66,8.78,57.54,247.81,239.28,,16,968,29,17.57,
25.07.19 18:46:31,22.32,19.53,47.32,265.92,36.88,31.71,122.85,29.77,109.76,135.77,94.78,257.23,127.5,102.07,143.75,67.89,258.06,149.97,137.94,255.59,106.61,8.78,56.88,247.4,239.28,,16,968,29,17.57,
25.07.19 18:46:46,22.57,18.9,46.66,265.09,36.23,29.13,122.14,28.81,109.06,135.41,93.75,256.82,126.78,101.03,143.39,66.88,257.64,148.87,137.22,255.59,105.91,8.78,56.22,246.99,239.28,,16,968,29,17.57,
25.07.19 18:47:01,22.82,18.58,46.33,265.92,34.94,27.84,121.07,28.16,108.71,134.33,92.71,257.23,125.35,99.64,143.39,66.21,257.64,147.77,137.22,255.17,104.86,9.41,55.56,246.99,238.88,,16,968,29,17.57,
