Measurement Name :,20190728_resp_2_Day4,,Generated On :,"28/07/2019, 19:25:32",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.07.19 19:07:14,4.78,108.75,179.48,256.27,179.11,159,176.89,195.53,202.71,192.14,191.39,150.01,165.17,148.22,185.04,257.89,255.87,197.79,192.89,254.26,178.74,249.05,250.25,82.49,171.74,,17,968,29,17.63,
28.07.19 19:07:29,5.03,107.38,178.37,259.5,179.48,158.64,176.52,194.77,201.57,191.77,191.39,148.94,163.71,147.15,184.67,257.48,255.87,197.41,191.77,253.86,178,249.45,249.45,81.17,170.64,,17,968,29,17.64,
28.07.19 19:07:44,5.28,106.7,175.79,257.48,179.11,157.92,175.79,195.15,200.44,190.64,190.64,148.22,162.26,146.08,184.3,258.29,255.87,197.03,190.64,253.86,178,249.05,249.45,80.17,169.55,,17,968,29,17.65,
28.07.19 19:07:59,5.53,105,173.95,256.27,178.37,157.92,175.05,194.4,198.92,189.15,190.27,147.51,160.45,145.72,183.56,257.08,255.07,195.9,190.27,253.86,177.63,248.65,249.05,78.52,168.45,,17,968,29,17.65,
28.07.19 19:08:14,5.78,105,173.95,259.1,178.37,155.75,174.68,193.65,198.54,189.15,190.27,146.44,159.72,145.01,183.93,257.89,255.47,195.53,189.52,253.46,177.26,248.65,249.05,78.52,167.35,,17,968,29,17.68,
28.07.19 19:08:29,6.03,104.66,172.11,256.27,177.63,154.67,173.95,191.39,197.03,188.4,189.15,145.01,158.64,143.59,182.81,257.48,254.66,195.15,188.77,253.46,176.52,248.25,248.65,77.2,166.63,,17,968,29,17.7,
28.07.19 19:08:44,6.28,104.32,170.64,257.08,176.52,153.95,173.21,192.89,196.66,188.03,188.77,143.59,157.2,143.23,182.81,257.89,254.66,194.77,187.65,253.06,176.52,247.85,247.46,76.54,165.17,,17,968,29,17.7,
28.07.19 19:09:00,6.55,102.96,170.64,258.29,175.79,152.52,172.48,189.52,195.53,187.28,188.03,142.17,156.83,142.17,182.07,257.89,254.26,194.4,186.91,253.06,176.16,247.46,247.06,75.55,164.08,,17,968,29,17.72,
28.07.19 19:09:15,6.8,101.6,169.91,253.46,174.32,151.44,171.38,190.27,194.02,186.16,188.03,140.04,155.75,141.46,180.96,257.48,255.07,192.89,185.04,252.66,175.05,247.46,247.06,72.6,162.99,,17,968,29,17.72,
28.07.19 19:09:30,7.05,101.26,169.91,257.08,174.32,150.72,171.01,191.39,193.27,185.79,187.28,138.98,156.11,139.69,180.22,257.48,254.26,192.14,184.67,252.66,174.68,247.46,246.66,69.65,160.81,,17,968,29,17.73,
28.07.19 19:09:45,7.3,99.91,168.82,254.66,173.58,147.86,169.18,190.64,192.14,184.67,186.91,137.92,154.67,138.63,179.11,257.89,253.46,191.02,183.93,252.25,173.58,246.66,245.86,66.39,159,,17,968,29,17.73,
28.07.19 19:10:00,7.55,97.88,168.45,255.07,172.48,146.08,168.82,190.27,192.14,183.93,186.16,136.16,154.31,137.92,178.74,258.29,253.86,190.27,183.56,252.25,172.48,246.66,245.86,64.11,158.28,,17,968,29,17.75,
28.07.19 19:10:15,7.8,97.21,168.08,256.68,172.11,145.37,168.45,188.4,191.02,182.44,186.16,135.1,153.59,137.57,178.37,257.89,253.86,189.9,183.19,252.25,172.11,246.66,245.86,61.84,157.56,,17,968,29,17.75,
28.07.19 19:10:30,8.05,95.86,167.35,253.86,171.01,144.3,166.99,188.03,190.64,181.33,185.04,134.05,152.16,136.51,177.63,257.89,253.46,188.4,182.07,251.85,170.64,246.26,245.46,60.22,156.47,,17,968,29,17.77,
28.07.19 19:10:45,8.3,94.85,166.99,257.48,170.28,143.95,167.72,186.91,189.9,181.33,185.04,133.34,151.44,136.86,177.63,258.29,253.46,188.03,180.96,251.85,170.28,245.86,245.86,58.6,156.47,,17,968,29,17.77,
28.07.19 19:11:00,8.55,93.84,165.53,255.47,169.55,142.88,166.63,185.04,189.15,180.22,183.19,132.29,150.37,135.81,176.89,257.89,253.06,187.28,180.22,251.45,169.18,245.46,245.06,56.35,155.03,,17,968,29,17.79,
28.07.19 19:11:15,8.8,93.51,165.17,253.86,169.18,141.11,166.63,184.67,188.77,179.11,182.81,130.89,149.29,135.81,176.16,257.89,253.06,186.91,178.74,251.45,168.82,245.46,245.06,54.74,155.03,,17,968,29,17.79,
28.07.19 19:11:30,9.05,92.16,164.44,257.08,168.82,139.34,166.63,183.93,187.28,178.37,182.44,130.19,148.94,134.05,175.42,257.89,253.06,186.53,178.37,251.45,168.08,245.06,245.06,52.81,153.24,,17,968,29,17.79,
28.07.19 19:11:45,9.3,90.49,162.99,252.66,167.35,136.86,165.17,183.19,186.53,176.89,180.96,130.19,147.51,130.89,174.32,257.08,252.25,185.42,176.52,250.25,166.63,244.67,244.27,50.57,151.08,,17,968,29,17.79,
28.07.19 19:12:00,9.55,89.48,162.26,255.47,167.72,137.22,164.44,182.81,185.79,176.16,180.96,130.19,147.51,130.19,173.95,257.48,252.25,184.67,176.16,250.65,166.26,244.67,244.67,49.61,150.01,,17,968,29,17.81,
28.07.19 19:12:15,9.8,88.82,161.9,255.47,166.63,136.51,164.8,181.33,185.42,175.42,179.85,129.84,146.79,129.14,172.85,257.89,252.25,183.93,175.05,249.85,165.9,243.87,244.27,48.97,148.58,,17,968,29,17.82,
28.07.19 19:12:30,10.05,88.48,161.54,250.65,166.26,136.86,164.08,182.44,185.42,174.32,180.22,130.19,146.08,128.44,172.48,257.89,253.06,183.56,174.68,250.65,165.9,244.67,244.27,48.33,147.15,,17,968,29,17.82,
28.07.19 19:12:45,10.3,88.15,160.45,254.26,165.9,135.45,162.62,180.59,185.04,172.85,179.11,129.84,145.37,127.39,171.01,257.48,252.25,182.44,173.21,249.85,165.17,243.87,243.87,47.69,144.66,,17,968,29,17.82,
28.07.19 19:13:00,10.55,87.15,160.09,252.66,163.35,134.75,161.17,179.48,183.93,171.74,177.63,130.19,144.3,126,169.91,257.89,252.25,181.7,172.48,249.85,164.44,243.87,243.48,47.06,141.11,,17,968,29,17.82,
28.07.19 19:13:15,10.8,85.48,159.36,251.85,162.26,134.75,161.17,179.48,183.93,169.18,176.52,131.59,142.88,123.91,169.55,257.89,252.25,181.33,172.11,249.85,164.8,243.48,243.48,46.42,139.69,,17,968,29,17.82,
28.07.19 19:13:30,11.05,83.16,159,254.26,160.45,132.99,161.17,178.37,183.56,168.08,175.05,131.24,141.46,120.1,168.45,257.89,252.25,180.59,171.38,249.45,164.08,243.08,243.48,45.15,138.28,,17,968,29,17.84,
28.07.19 19:13:45,11.3,82.16,159,249.45,160.45,132.64,160.81,177.63,183.19,166.99,174.68,131.94,140.4,118.37,168.08,257.89,251.85,180.22,171.01,249.85,164.08,243.08,243.48,43.56,137.57,,17,968,29,17.84,
28.07.19 19:14:00,11.55,80.17,158.64,251.85,158.28,131.24,160.09,177.26,182.07,164.8,173.58,131.59,138.28,117.68,167.35,257.48,252.25,179.11,169.55,249.45,162.62,243.08,243.08,42.29,136.16,,17,968,29,17.84,
28.07.19 19:14:15,11.8,78.85,158.64,251.85,158.64,130.89,160.09,176.16,181.33,164.08,173.58,131.94,136.16,117.68,166.99,258.29,251.85,179.11,169.55,249.45,162.26,243.08,243.08,41.66,135.81,,17,968,29,17.84,
28.07.19 19:14:30,12.05,77.86,157.56,249.05,156.47,129.49,157.92,175.42,180.22,163.35,172.48,131.24,134.75,117.33,165.9,257.89,251.85,178.37,168.08,249.45,160.81,242.68,242.28,40.07,134.75,,17,968,29,17.86,
28.07.19 19:14:45,12.3,76.87,156.83,252.25,155.75,128.44,157.92,174.68,179.48,162.62,171.01,130.19,133.34,117.33,165.17,257.08,251.85,177.63,167.35,249.45,160.45,242.28,242.28,38.18,133.7,,17,968,29,17.84,
28.07.19 19:15:00,12.55,76.21,156.47,249.85,154.67,127.04,157.56,173.58,178.37,161.9,170.28,128.79,131.94,117.68,164.44,257.08,251.05,176.16,166.63,249.05,159.72,241.89,241.89,35.97,132.99,,17,968,29,17.86,
28.07.19 19:15:15,12.8,75.55,156.11,249.45,154.31,126,157.2,173.21,177.26,161.54,170.64,128.79,130.19,118.02,164.08,257.89,251.45,175.42,165.9,249.05,159.36,241.89,241.89,35.03,131.94,,17,968,29,17.86,
28.07.19 19:15:30,13.05,73.25,155.03,251.45,153.59,125.3,156.47,173.21,176.52,161.17,170.28,126.7,129.49,116.64,163.35,257.48,251.45,174.68,165.53,249.05,159,241.49,241.89,33.46,131.94,,17,968,29,17.86,
28.07.19 19:15:45,13.3,71.94,154.31,247.85,152.88,124.61,155.75,172.11,175.79,159.72,169.55,125.65,128.79,114.92,162.26,257.48,251.05,173.21,164.8,248.65,157.92,241.49,241.49,32.52,130.89,,17,968,29,17.86,
28.07.19 19:16:00,13.55,71.29,153.24,251.05,151.44,124.26,155.39,171.38,175.05,159.36,169.18,125.65,128.79,115.26,161.17,257.48,250.65,172.11,164.8,248.65,157.2,241.1,241.49,32.52,130.19,,17,968,29,17.88,
28.07.19 19:16:15,13.8,70.96,152.16,249.45,151.8,124.26,155.03,171.01,174.68,159.36,169.55,126.7,128.44,112.52,161.17,257.48,251.05,172.11,164.44,249.05,156.11,241.49,241.89,32.2,130.19,,17,968,29,17.88,
28.07.19 19:16:30,14.05,69.98,152.16,248.65,150.72,123.56,154.31,168.82,173.58,158.28,169.18,126.35,127.74,110.46,160.45,257.48,250.65,171.74,162.99,248.65,155.75,241.1,241.1,31.89,129.49,,17,968,29,17.88,
28.07.19 19:16:45,14.3,69.32,152.16,251.05,150.01,122.52,154.31,168.45,173.58,157.92,168.82,126.35,127.04,110.46,160.45,257.89,251.05,171.38,162.62,248.65,155.39,241.1,241.49,31.27,128.09,,17,968,29,17.88,
28.07.19 19:17:00,14.55,68.67,151.44,247.85,149.29,122.17,153.24,167.72,172.48,156.83,168.08,127.39,126.35,109.43,159.72,257.48,250.65,169.91,162.26,248.65,155.03,240.7,241.1,30.95,127.39,,17,968,29,17.89,
28.07.19 19:17:15,14.8,68.02,151.08,249.05,148.22,120.79,153.24,166.63,170.64,156.47,168.45,126.7,126.35,109.43,159.36,257.89,250.65,169.55,161.17,248.65,154.67,240.3,241.1,30.95,126.35,,17,968,29,17.88,
28.07.19 19:17:30,15.05,66.39,150.37,249.45,146.44,119.75,151.44,166.26,169.18,155.03,167.72,124.95,125.65,108.07,158.28,257.08,250.65,169.18,160.81,248.25,153.95,240.3,240.7,30.64,125.3,,17,968,29,17.88,
28.07.19 19:17:45,15.3,65.73,150.01,246.66,146.08,119.4,150.01,166.26,168.82,153.95,167.35,124.95,125.65,106.7,157.92,257.48,250.25,169.18,160.09,248.25,153.59,240.3,240.7,30.01,124.26,,17,968,29,17.88,
28.07.19 19:18:00,15.55,64.43,148.94,250.25,145.01,118.37,148.94,164.8,167.72,153.95,166.99,124.95,125.3,104.32,157.56,257.08,250.25,168.82,159.36,248.25,153.24,240.3,240.3,30.01,123.22,,17,968,29,17.89,
28.07.19 19:18:15,15.8,63.78,149.29,247.85,143.95,116.64,147.51,164.44,166.63,153.24,166.26,124.61,124.61,102.62,156.83,257.89,251.05,168.08,158.64,248.25,151.8,239.51,240.3,30.01,121.13,,17,968,29,17.89,
28.07.19 19:18:30,16.05,63.13,150.01,247.85,143.23,115.95,146.44,165.17,165.53,152.52,165.9,125.3,123.91,102.28,156.47,258.29,250.65,167.35,158.28,248.65,151.44,239.91,240.3,29.08,119.4,,17,968,29,17.88,
28.07.19 19:18:45,16.3,62.16,148.94,249.05,141.81,114.92,146.08,164.08,164.44,151.8,165.17,125.3,123.22,101.26,155.39,258.29,249.85,167.35,157.56,248.25,150.37,239.51,240.3,28.76,118.71,,17,968,29,17.88,
28.07.19 19:19:00,16.55,61.19,148.94,246.66,141.11,114.92,144.3,163.71,163.71,151.8,163.71,127.39,122.52,101.6,155.03,258.29,250.25,166.99,156.83,248.25,150.01,239.91,240.3,28.45,118.02,,17,968,29,17.89,
28.07.19 19:19:15,16.8,60.54,148.94,249.05,140.4,113.2,142.52,162.99,161.54,150.72,163.71,126,121.13,100.93,154.31,257.89,249.85,165.9,156.11,248.25,149.29,239.12,239.51,28.14,117.33,,17,968,29,17.89,
28.07.19 19:19:30,17.05,59.57,149.29,248.25,138.98,112.86,142.52,162.26,160.81,150.01,162.62,126.7,120.1,101.26,153.59,258.29,249.85,165.17,155.39,247.85,148.94,239.12,239.51,27.52,116.3,,17,968,29,17.88,
28.07.19 19:19:45,17.3,58.6,148.94,245.86,138.63,112.17,142.17,161.9,160.45,148.94,162.26,125.3,119.4,100.93,152.52,258.29,249.85,164.44,154.67,247.85,148.58,238.72,239.51,27.21,115.95,,17,968,29,17.88,
28.07.19 19:20:00,17.55,57.31,148.94,249.45,138.28,111.83,141.46,161.54,159.72,148.22,161.54,123.91,118.37,100.93,151.44,257.89,249.85,164.08,154.31,248.25,148.94,239.12,239.51,27.21,115.26,,17,968,29,17.88,
28.07.19 19:20:15,17.8,56.02,147.86,246.26,137.57,111.14,140.75,161.17,159.36,147.51,160.81,122.87,117.33,100.25,151.08,258.29,249.85,163.71,153.59,247.85,148.58,239.12,239.51,26.58,114.92,,17,968,29,17.88,
28.07.19 19:20:30,18.05,55.06,147.15,247.06,136.51,110.12,138.98,159.72,157.92,146.44,159.72,121.83,116.3,99.57,149.65,257.89,249.45,162.99,152.52,247.46,147.86,238.33,238.72,25.65,113.55,,17,968,29,17.89,
28.07.19 19:20:45,18.3,54.42,147.15,247.85,136.51,110.12,138.98,160.09,157.56,146.08,159.72,123.22,115.61,99.23,149.65,257.89,249.85,162.62,152.16,247.85,147.86,238.33,239.12,25.34,113.2,,17,968,29,17.89,
28.07.19 19:21:00,18.55,52.81,146.44,244.67,135.81,109.09,137.57,159,156.47,145.01,159,122.52,115.26,98.56,148.58,257.89,249.45,162.26,151.8,247.85,147.15,238.33,238.72,25.03,112.17,,17,968,29,17.88,
28.07.19 19:21:15,18.8,51.53,146.08,248.65,135.81,108.07,137.22,158.64,155.75,145.01,157.92,121.13,114.23,99.23,148.58,258.29,249.45,161.54,151.08,247.85,146.79,238.33,238.72,24.41,110.8,,17,968,29,17.86,
28.07.19 19:21:30,19.05,50.57,146.44,246.26,134.75,107.38,136.51,157.92,155.75,143.95,157.92,120.1,113.89,99.57,147.51,258.29,249.45,161.17,150.72,247.46,146.08,237.93,238.72,22.23,109.77,,17,968,29,17.89,
28.07.19 19:21:45,19.3,48.97,145.72,245.46,133.7,106.36,135.45,157.56,155.39,143.59,157.2,119.06,112.86,99.23,147.15,258.29,249.45,160.81,150.37,247.46,145.72,238.33,238.72,21.3,108.75,,17,968,29,17.88,
28.07.19 19:22:00,19.55,47.06,145.72,247.06,133.34,106.02,135.1,156.11,154.31,142.17,156.83,118.71,112.52,98.9,146.44,258.69,249.85,160.09,150.01,247.85,144.66,237.93,238.33,20.38,108.07,,17,968,29,17.89,
28.07.19 19:22:15,19.8,45.46,144.66,244.27,132.64,105.34,134.4,156.11,153.24,141.81,156.47,118.37,111.83,98.22,145.72,258.69,249.45,159.72,149.65,247.46,143.95,237.54,238.33,20.07,106.7,,17,968,29,17.89,
28.07.19 19:22:30,20.05,43.88,143.95,246.66,131.94,104.66,133.7,155.75,152.88,141.11,155.39,117.33,110.8,97.54,144.3,257.89,249.05,159.36,149.65,247.46,143.23,237.54,238.33,19.45,104.66,,17,968,29,17.89,
28.07.19 19:22:45,20.3,43.24,143.59,246.66,131.59,103.98,132.99,155.03,153.24,140.4,154.67,116.3,110.8,97.88,143.95,258.29,249.05,159.36,148.94,247.46,142.88,237.54,238.33,19.45,102.96,,17,968,29,17.88,
28.07.19 19:23:00,20.55,42.92,142.17,244.67,130.19,102.62,131.94,153.24,152.52,138.98,154.31,116.64,109.43,96.2,142.52,258.29,248.25,158.28,148.22,247.06,141.11,236.75,237.54,18.22,100.93,,17,968,29,17.88,
28.07.19 19:23:15,20.8,42.61,142.17,247.46,130.19,101.26,131.59,151.8,152.88,138.63,153.59,115.95,109.09,96.2,142.52,258.29,248.65,157.56,147.86,247.06,140.75,237.14,237.93,17.91,99.91,,17,968,29,17.89,
28.07.19 19:23:30,21.05,42.29,141.46,243.87,129.49,101.26,129.84,151.08,153.24,137.57,153.24,114.92,108.07,95.86,141.46,257.89,248.65,157.56,147.51,247.06,140.4,236.35,237.93,16.67,98.9,,17,968,29,17.88,
28.07.19 19:23:45,21.3,41.97,140.4,246.66,129.14,99.91,130.54,152.88,152.52,136.86,151.44,114.23,107.38,95.52,140.75,258.69,249.05,156.47,146.79,247.46,140.4,236.35,237.54,14.52,98.22,,17,968,29,17.88,
28.07.19 19:24:00,21.55,41.34,140.04,246.66,128.44,97.88,129.49,150.72,153.24,135.1,151.44,115.61,106.36,93.84,140.04,258.69,248.65,156.47,146.44,247.46,139.34,236.75,237.93,12.99,96.87,,17,968,29,17.89,
28.07.19 19:24:15,21.8,41.34,138.98,243.48,127.39,96.2,128.09,150.72,152.88,135.1,150.37,113.2,105.34,92.83,139.34,258.29,248.65,156.11,145.37,246.66,139.34,236.35,237.54,12.37,96.2,,17,968,29,17.88,
28.07.19 19:24:30,22.05,41.02,139.34,246.66,126.35,96.2,127.39,150.37,151.44,133.34,150.72,112.52,104.66,90.82,138.98,258.29,248.65,155.39,144.66,246.66,138.98,236.35,237.54,11.15,94.85,,17,968,29,17.89,
28.07.19 19:24:45,22.3,40.39,138.28,244.27,125.65,95.19,127.04,148.22,151.08,132.64,149.65,111.49,103.3,89.82,138.28,257.48,248.25,155.03,143.95,246.26,137.92,236.35,237.14,10.23,94.18,,17,968,29,17.88,
28.07.19 19:25:00,22.55,40.39,138.28,244.27,125.3,94.85,126.35,147.86,150.37,131.59,149.65,111.14,102.62,89.48,137.22,257.48,248.65,154.31,143.59,246.66,137.92,236.35,237.14,9.01,93.51,,17,968,29,17.88,
28.07.19 19:25:15,22.8,40.39,137.57,246.26,124.95,93.84,126.35,147.86,149.65,130.89,149.29,109.43,101.94,88.82,136.86,258.29,249.05,154.31,143.23,247.06,137.57,236.75,237.54,8.4,91.83,,17,968,29,17.88,
