Measurement Name :,20190801_resp_2_Day8,,Generated On :,"01/08/2019, 20:22:33",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
01.08.19 20:03:07,3.55,163.71,164.44,197.79,274.58,263.15,270.48,194.4,191.39,130.89,143.59,160.45,185.79,192.89,178,199.3,194.4,263.15,174.32,128.09,240.3,169.91,176.89,232.42,162.26,,17,968,29,17.86,
01.08.19 20:03:22,3.8,162.99,162.62,196.66,274.17,261.52,269.66,194.02,189.9,129.49,143.23,159.72,184.67,194.02,176.89,198.92,192.89,262.33,173.58,127.74,239.51,168.08,176.16,231.64,160.81,,17,968,29,17.89,
01.08.19 20:03:37,4.05,160.09,160.81,195.53,274.17,261.52,270.07,193.27,188.4,128.44,141.81,161.54,183.93,192.14,175.42,198.92,192.52,261.93,172.85,126.7,239.51,166.63,175.79,231.25,159.72,,17,968,29,17.91,
01.08.19 20:03:52,4.3,159.72,159.36,194.02,272.53,261.52,268.44,192.14,186.91,128.09,140.75,160.81,182.81,191.77,175.05,197.79,191.77,261.12,171.01,125.65,239.12,165.17,175.05,230.86,158.64,,17,968,29,17.93,
01.08.19 20:04:07,4.55,157.92,157.92,192.89,272.53,261.12,268.85,192.14,186.16,126.35,139.69,160.45,182.81,191.02,174.32,198.17,191.39,261.12,170.28,124.26,238.72,163.71,174.68,230.07,158.28,,17,968,29,17.95,
01.08.19 20:04:22,4.8,156.47,156.11,192.52,272.53,260.71,268.44,190.64,185.04,125.3,138.28,160.09,180.59,189.15,172.85,197.03,190.27,261.12,168.82,123.56,237.93,162.62,173.58,229.68,156.83,,17,968,29,17.98,
01.08.19 20:04:37,5.05,153.95,154.67,191.39,272.12,260.31,268.85,190.27,185.04,124.61,137.57,159,179.48,188.77,172.11,198.92,189.52,260.31,167.35,122.17,237.93,162.26,171.38,229.68,156.11,,17,968,29,18,
01.08.19 20:04:52,5.3,153.59,154.67,190.64,271.3,260.31,268.44,189.52,184.3,124.61,137.22,158.64,178,188.4,170.64,198.92,188.77,260.31,166.63,121.13,237.93,160.81,169.91,229.68,154.67,,17,968,29,18.02,
01.08.19 20:05:07,5.55,151.44,152.88,189.15,270.48,259.5,268.03,188.4,182.44,122.87,136.16,156.47,175.79,187.65,169.18,197.79,187.65,259.91,164.8,119.4,236.75,159,168.82,228.12,152.88,,17,968,29,18.04,
01.08.19 20:05:22,5.8,150.72,153.59,188.77,270.48,259.1,268.03,187.28,181.7,122.87,135.45,156.11,174.32,186.91,168.82,197.41,186.91,259.5,164.44,117.33,237.14,157.56,168.08,228.51,152.16,,17,968,29,18.06,
01.08.19 20:05:37,6.05,149.29,152.16,186.91,269.66,258.69,267.21,186.16,180.96,120.79,134.05,154.67,172.85,186.16,167.72,196.66,185.42,259.1,164.08,115.61,235.57,157.2,166.26,227.73,150.01,,17,968,29,18.07,
01.08.19 20:05:52,6.3,148.22,152.16,186.16,269.66,259.1,267.62,185.79,180.59,119.4,133.34,154.31,171.74,186.53,166.99,195.9,185.04,259.1,162.99,114.92,235.17,157.56,165.9,228.12,148.58,,17,968,29,18.09,
01.08.19 20:06:07,6.55,146.44,152.16,185.42,268.85,258.29,267.21,184.67,179.48,118.37,132.29,153.24,170.28,185.42,165.9,195.53,183.93,259.1,161.54,114.23,233.99,156.11,164.8,226.95,147.86,,17,968,29,18.11,
01.08.19 20:06:22,6.8,145.37,151.44,184.67,268.85,259.1,267.21,185.04,179.11,116.99,131.24,152.16,169.18,185.79,165.17,195.15,183.56,259.5,161.17,113.89,234.78,155.03,164.44,226.95,146.08,,17,968,29,18.09,
01.08.19 20:06:37,7.05,142.88,150.72,183.93,268.44,258.29,266.81,184.3,178,115.26,129.49,151.8,166.99,184.67,164.44,194.77,182.81,258.69,160.09,113.2,233.99,153.24,163.71,226.95,144.66,,17,968,29,18.13,
01.08.19 20:06:52,7.3,140.75,150.37,182.44,268.03,257.89,266.81,183.56,176.89,113.2,128.44,150.72,165.17,184.67,162.99,193.65,181.7,258.29,158.64,112.52,233.6,152.16,162.99,225.39,143.23,,17,968,29,18.14,
01.08.19 20:07:07,7.55,139.34,148.58,181.7,267.21,257.89,265.99,182.07,175.79,110.8,127.74,148.22,162.62,183.56,162.26,192.14,179.48,257.89,157.56,111.49,232.82,151.08,161.9,225.39,141.46,,17,968,29,18.15,
01.08.19 20:07:22,7.8,138.98,148.22,181.33,267.62,257.89,266.81,182.44,175.42,110.12,127.39,148.22,161.9,182.81,161.54,192.14,179.48,257.89,157.56,111.14,232.82,150.01,161.9,225,141.11,,17,968,29,18.18,
01.08.19 20:07:37,8.05,137.92,146.79,179.85,266.81,256.68,266.4,181.33,174.32,109.09,126,147.15,160.09,182.44,160.09,191.02,178,257.89,156.47,109.77,232.82,148.94,160.45,225,138.98,,17,968,29,18.16,
01.08.19 20:07:52,8.3,136.51,146.08,179.11,266.4,255.47,265.99,179.48,173.21,108.41,124.95,146.08,158.28,181.33,159,190.27,177.26,257.48,155.39,108.41,232.03,147.51,159.36,224.22,137.57,,17,968,29,18.2,
01.08.19 20:08:07,8.55,135.45,145.37,178,265.99,255.47,265.58,178.37,171.74,107.38,123.56,143.95,156.11,180.59,158.28,189.15,176.16,256.68,154.31,106.36,231.64,146.44,158.64,224.22,136.51,,17,968,29,18.2,
01.08.19 20:08:22,8.8,134.75,145.01,176.52,265.58,256.27,265.58,177.63,170.28,107.38,122.87,143.23,156.11,179.85,157.2,188.77,175.79,257.08,153.24,105.34,232.03,145.72,157.92,224.22,135.81,,17,968,29,18.22,
01.08.19 20:08:37,9.05,133.7,145.01,176.89,265.18,256.27,265.58,176.89,168.82,107.04,122.17,141.46,155.03,179.48,156.47,188.03,175.05,257.08,152.88,103.98,232.03,145.01,157.56,223.83,134.75,,17,968,29,18.22,
01.08.19 20:08:53,9.32,132.64,143.59,175.79,265.18,255.47,265.58,174.68,167.72,106.7,121.13,138.63,152.88,179.11,155.39,187.28,174.32,256.68,151.44,102.28,231.25,143.95,157.2,223.44,134.05,,17,968,29,18.23,
01.08.19 20:09:08,9.57,131.24,141.81,174.32,264.36,254.66,265.18,173.58,166.26,106.02,119.4,137.57,151.8,177.63,154.31,185.42,172.85,255.87,149.65,101.26,230.86,142.88,156.11,223.06,132.64,,17,968,29,18.22,
01.08.19 20:09:23,9.82,130.54,141.46,173.21,264.36,254.66,264.77,173.21,165.53,105.34,118.37,135.81,150.01,177.26,153.59,185.42,171.74,255.87,148.94,100.25,230.86,141.46,155.39,222.67,131.24,,17,968,29,18.23,
01.08.19 20:09:38,10.07,129.14,141.11,172.48,264.36,254.66,265.18,172.48,163.71,104.66,117.33,134.75,148.94,174.68,152.52,184.67,171.38,255.47,147.86,99.23,230.07,140.75,154.67,222.28,129.84,,17,968,29,18.25,
01.08.19 20:09:53,10.32,127.39,140.04,172.11,263.96,254.66,264.77,171.01,162.99,103.98,115.95,132.99,148.22,174.68,151.44,183.56,170.28,255.87,146.44,97.88,229.68,139.69,153.59,221.5,128.79,,17,968,29,18.25,
01.08.19 20:10:08,10.57,126.35,138.98,171.01,263.15,254.26,264.36,169.55,162.26,103.98,115.26,131.24,147.15,173.21,150.37,183.19,169.18,255.07,145.37,97.54,230.07,138.63,152.88,221.89,127.74,,17,968,29,18.27,
01.08.19 20:10:23,10.82,125.65,138.28,170.28,262.74,253.86,264.36,167.35,161.9,103.3,114.23,129.84,146.79,172.11,149.29,181.7,169.18,254.66,144.3,96.2,229.29,137.57,152.16,221.5,127.04,,17,968,29,18.27,
01.08.19 20:10:38,11.07,124.61,136.86,169.55,262.33,253.46,263.96,166.99,160.81,102.62,113.2,128.44,145.72,171.74,148.94,180.96,168.45,254.66,143.23,95.52,229.29,136.86,151.8,221.5,126.35,,17,968,29,18.27,
01.08.19 20:10:53,11.32,124.26,136.51,168.82,262.33,252.25,263.96,166.63,160.09,101.6,112.86,126.7,145.01,170.28,147.15,180.59,166.99,254.66,142.17,95.19,228.51,135.81,150.37,220.73,124.95,,17,968,29,18.29,
01.08.19 20:11:08,11.57,123.22,135.45,167.72,262.33,252.66,263.55,164.08,159.36,100.59,112.17,126.7,143.59,169.55,146.44,179.85,166.26,254.26,140.4,94.18,228.51,134.75,149.65,220.34,123.22,,17,968,29,18.29,
01.08.19 20:11:23,11.82,122.17,134.75,165.9,261.12,252.66,263.96,163.71,158.28,99.23,110.8,126.35,142.88,169.18,145.72,178.37,165.17,253.86,140.04,92.5,228.51,133.34,148.22,220.73,122.17,,17,968,29,18.27,
01.08.19 20:11:38,12.07,120.79,133.7,165.17,261.52,251.85,263.55,163.35,155.39,97.88,110.46,126,141.81,167.72,145.01,178.37,164.44,253.86,139.69,91.16,228.12,132.99,147.51,220.34,121.13,,17,968,29,18.29,
01.08.19 20:11:53,12.32,120.44,133.7,163.35,261.12,251.85,263.55,161.9,152.88,96.53,109.77,125.3,140.4,166.99,143.95,177.26,163.71,253.46,138.28,90.15,227.73,131.94,146.79,220.34,120.44,,17,968,29,18.32,
01.08.19 20:12:08,12.57,119.06,132.29,163.35,261.12,251.45,263.96,161.54,152.52,95.52,108.75,125.3,140.04,165.9,143.59,176.52,162.99,253.86,135.81,88.48,227.73,131.24,146.79,219.96,118.02,,17,968,29,18.32,
01.08.19 20:12:23,12.82,117.33,131.94,161.54,260.71,252.25,263.96,161.17,151.8,94.51,108.07,123.91,137.92,165.17,142.52,175.42,161.9,253.06,135.45,87.48,227.34,129.84,145.72,219.96,115.61,,17,968,29,18.29,
01.08.19 20:12:38,13.07,115.95,130.89,159.72,259.91,251.45,263.55,159.72,151.08,93.17,106.36,122.17,135.81,164.08,141.11,174.68,161.9,253.06,134.4,86.48,226.17,128.79,145.01,219.57,113.55,,17,968,29,18.3,
01.08.19 20:12:53,13.32,115.26,129.84,158.28,260.31,251.45,263.15,160.09,150.01,92.16,106.02,121.13,133.34,163.35,140.75,173.95,160.45,253.06,133.34,85.48,226.95,128.09,144.66,219.57,112.52,,17,968,29,18.3,
01.08.19 20:13:08,13.57,113.89,129.14,157.56,259.5,252.25,263.55,159.72,149.29,91.16,105,119.75,131.94,162.62,139.69,173.21,160.09,253.06,132.64,84.48,226.56,127.39,143.59,219.18,111.83,,17,968,29,18.32,
01.08.19 20:13:23,13.82,113.2,128.44,157.92,259.5,250.25,262.74,159,147.51,90.15,103.98,118.37,129.84,162.26,138.98,172.48,159.72,252.25,131.94,84.15,225.78,126.35,142.88,218.8,110.8,,17,968,29,18.32,
01.08.19 20:13:38,14.07,111.49,127.39,156.11,259.1,251.85,262.74,159,147.15,88.82,102.96,114.58,128.44,161.9,137.57,171.74,159.36,252.25,131.24,83.16,225.78,124.95,141.81,218.02,109.77,,17,968,29,18.34,
01.08.19 20:13:53,14.32,110.46,126.35,154.31,259.5,250.65,262.33,158.28,146.08,87.81,102.28,113.55,127.04,161.54,136.51,170.64,158.64,251.85,130.54,82.16,225.78,124.26,140.75,218.8,109.09,,17,968,29,18.34,
01.08.19 20:14:08,14.57,109.77,125.65,154.67,259.1,250.65,263.15,157.56,145.37,85.48,101.6,111.14,126,161.54,135.81,170.28,157.56,252.25,129.84,80.83,225.39,123.22,139.69,218.41,107.72,,17,968,29,18.34,
01.08.19 20:14:23,14.82,108.75,124.95,153.59,259.1,250.65,263.15,156.83,144.66,83.82,100.93,109.43,125.3,161.9,135.1,169.91,157.56,251.45,128.79,80.5,225,122.17,138.98,218.02,107.04,,17,968,29,18.32,
01.08.19 20:14:38,15.07,108.07,123.56,152.88,258.69,250.25,263.55,155.03,143.95,83.16,99.91,107.38,123.91,162.26,133.7,168.82,156.83,251.45,127.39,80.17,224.61,121.48,138.28,218.02,106.7,,17,968,29,18.32,
01.08.19 20:14:53,15.32,107.04,122.17,152.16,258.29,249.45,263.15,154.31,143.59,82.82,98.56,106.36,121.83,162.99,132.99,167.72,156.47,251.45,127.04,79.18,224.22,120.79,137.22,217.64,106.02,,17,968,29,18.32,
01.08.19 20:15:08,15.57,106.02,121.13,151.44,257.48,249.45,262.33,152.52,142.52,81.5,97.88,105,120.79,162.99,131.59,166.63,155.39,251.05,126,79.18,224.61,119.4,136.51,217.25,105.34,,17,968,29,18.32,
01.08.19 20:15:23,15.82,105,120.44,150.72,257.89,250.25,262.74,152.16,142.17,80.5,96.2,105,119.4,162.62,130.54,166.63,155.03,251.45,124.95,78.85,224.22,119.06,135.81,217.25,104.66,,17,968,29,18.34,
01.08.19 20:15:38,16.07,103.98,118.71,150.01,257.48,249.85,262.33,150.37,140.75,78.85,95.19,104.32,117.68,162.26,129.84,165.53,153.95,250.65,123.56,78.19,223.44,117.68,134.75,217.25,104.32,,17,968,29,18.32,
01.08.19 20:15:53,16.32,103.64,118.37,149.29,257.08,249.45,262.74,148.94,140.04,77.86,94.51,102.62,116.99,162.62,129.14,165.17,153.24,250.65,122.87,77.86,224.22,116.64,134.4,216.48,103.64,,17,968,29,18.34,
01.08.19 20:16:08,16.57,102.28,116.99,148.58,256.68,249.45,262.74,148.22,138.98,76.54,93.51,100.59,115.61,161.9,127.74,164.44,152.16,250.25,120.79,77.53,223.06,115.61,132.64,216.48,103.3,,17,968,29,18.32,
01.08.19 20:16:23,16.82,102.28,117.33,148.22,257.08,248.65,262.74,147.86,138.28,76.21,92.5,98.9,115.95,162.26,127.04,163.71,151.8,250.25,120.44,77.2,223.06,114.58,131.94,216.48,102.96,,17,968,29,18.34,
01.08.19 20:16:38,17.07,101.26,115.26,147.51,256.27,249.05,262.74,147.15,137.57,74.9,91.16,97.54,115.26,161.54,126,162.62,150.72,249.85,118.71,76.87,222.67,113.55,130.54,216.09,102.28,,17,968,29,18.32,
01.08.19 20:16:53,17.32,100.59,113.55,146.79,256.68,248.25,261.93,146.79,135.81,73.91,89.15,95.52,113.89,161.17,125.3,161.9,149.29,249.85,117.68,75.88,222.67,112.52,129.49,215.71,101.6,,17,968,29,18.32,
01.08.19 20:17:08,17.57,99.57,112.86,145.72,256.27,249.05,261.93,146.44,134.75,73.25,87.48,95.52,114.23,160.81,124.61,161.17,148.94,249.85,116.3,75.55,222.67,111.83,128.79,215.71,101.26,,17,968,29,18.32,
01.08.19 20:17:23,17.82,98.9,112.17,145.01,255.87,248.65,262.74,145.01,133.7,72.27,84.82,94.85,113.2,160.09,123.91,160.45,147.51,249.45,114.92,74.9,222.28,110.46,127.74,215.32,100.59,,17,968,29,18.32,
01.08.19 20:17:38,18.07,97.88,111.14,145.01,256.27,248.25,261.52,145.01,132.29,71.61,83.82,93.84,113.55,160.09,123.22,159.72,147.15,249.45,114.23,74.57,221.89,108.75,126.7,215.32,100.25,,17,968,29,18.32,
01.08.19 20:17:53,18.32,96.87,109.43,144.3,255.47,247.85,262.33,145.01,131.59,69.65,81.83,92.83,112.52,159.36,122.17,158.64,146.44,249.05,113.2,73.58,221.5,107.72,126,214.55,99.91,,17,968,29,18.32,
01.08.19 20:18:08,18.57,96.2,108.41,143.59,255.07,248.65,262.33,143.95,130.89,69.32,81.17,91.83,111.49,159,121.83,157.92,145.37,249.45,111.49,73.25,221.5,106.36,124.95,214.55,99.23,,17,968,29,18.32,
01.08.19 20:18:23,18.82,95.52,107.72,143.23,255.07,247.46,262.33,143.23,130.19,68.34,79.51,89.82,110.12,158.28,121.13,157.2,145.01,248.65,109.77,72.92,221.12,105.68,123.91,214.94,98.9,,17,968,29,18.32,
01.08.19 20:18:38,19.07,94.85,106.36,142.17,254.66,247.85,262.33,142.52,129.14,66.39,78.52,88.48,109.43,158.28,120.1,154.67,144.3,248.65,108.75,72.27,221.12,104.66,123.22,214.55,98.22,,17,968,29,18.32,
01.08.19 20:18:53,19.32,93.84,105.68,141.46,255.07,247.85,262.33,142.17,129.14,64.76,78.52,88.48,108.07,157.56,119.75,153.95,143.59,248.65,108.07,71.61,221.5,103.98,122.52,214.55,97.88,,17,968,29,18.32,
01.08.19 20:19:08,19.57,93.17,105.34,141.11,254.66,247.85,262.33,141.11,128.44,63.78,78.19,87.48,107.72,157.56,119.4,153.59,142.88,248.65,107.72,70.63,221.5,103.3,121.83,214.94,96.87,,17,968,29,18.3,
01.08.19 20:19:23,19.82,91.49,103.64,139.34,254.26,247.46,261.93,140.04,126.35,61.19,76.87,86.48,104.32,156.83,118.02,151.8,141.46,248.25,106.7,69.65,220.73,102.28,120.79,213.4,96.2,,17,968,29,18.3,
01.08.19 20:19:38,20.07,90.82,102.62,138.98,254.26,247.46,261.52,139.69,126,58.28,76.54,86.15,103.98,156.11,117.33,151.08,141.11,247.85,106.02,68.34,219.96,100.59,119.4,213.4,95.52,,17,968,29,18.29,
01.08.19 20:19:53,20.32,89.48,101.26,138.28,253.86,246.26,261.93,139.34,125.3,56.02,75.88,84.48,103.3,155.75,116.64,150.72,140.75,247.46,106.02,67.69,220.34,99.91,119.06,213.4,94.85,,17,968,29,18.29,
01.08.19 20:20:08,20.57,88.15,99.91,138.28,253.86,246.66,261.52,138.63,124.26,54.42,75.55,84.48,102.28,155.39,116.3,149.65,140.04,247.85,104.66,66.71,219.57,99.23,117.68,212.63,93.84,,17,968,29,18.29,
01.08.19 20:20:23,20.82,86.48,98.56,137.22,253.46,247.06,261.52,137.92,123.91,53.13,76.21,83.82,101.6,154.67,115.26,150.01,140.04,247.46,102.96,65.41,219.96,98.22,116.64,212.63,93.84,,17,968,29,18.29,
01.08.19 20:20:38,21.07,85.81,97.88,136.51,253.46,245.86,261.93,137.92,123.22,52.81,75.88,84.15,100.93,154.31,114.92,148.22,139.69,247.85,101.26,64.11,219.96,97.54,114.92,212.63,93.17,,17,968,29,18.29,
01.08.19 20:20:53,21.32,84.82,97.21,136.51,253.86,246.66,261.52,138.28,122.87,52.49,75.55,82.82,100.59,153.24,114.23,147.86,138.63,247.46,100.93,63.13,219.96,96.53,114.23,213.02,92.16,,17,968,29,18.29,
01.08.19 20:21:08,21.57,84.15,96.53,135.45,254.26,246.66,261.93,136.86,122.87,51.85,75.22,82.16,99.57,152.88,113.55,146.79,137.92,247.06,99.91,62.16,219.18,95.86,113.2,213.02,91.16,,17,968,29,18.29,
01.08.19 20:21:23,21.82,83.16,95.19,134.75,254.26,246.26,261.12,135.81,121.83,50.57,74.57,80.83,99.23,151.08,112.17,145.72,136.51,246.26,98.9,60.54,218.8,93.84,111.49,211.87,89.48,,17,968,29,18.27,
01.08.19 20:21:38,22.07,83.16,95.19,134.4,255.07,245.86,261.93,135.45,121.48,49.61,73.91,79.51,98.9,150.72,111.49,145.01,136.16,247.06,98.56,58.93,218.8,93.17,110.46,212.25,88.82,,17,968,29,18.29,
01.08.19 20:21:53,22.32,82.16,94.18,133.34,255.47,246.26,261.93,135.1,121.13,48.33,72.6,78.52,97.54,150.37,110.46,143.59,135.1,246.66,97.21,57.64,218.41,92.16,109.43,211.87,88.15,,17,968,29,18.27,
01.08.19 20:22:08,22.57,81.83,93.84,131.94,254.66,245.86,261.93,134.4,121.13,47.38,72.27,77.86,96.53,149.65,109.77,145.37,134.05,246.26,96.53,56.67,217.64,90.82,108.75,211.87,87.15,,17,968,29,18.27,
