Measurement Name :,20190814_resp_3_Day21,,Generated On :,"14/08/2019, 17:07:04",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
14.08.19 17:00:01,18.58,115.26,142.52,86.81,131.59,147.15,112.52,20.69,132.29,101.26,161.54,246.66,96.2,128.09,141.81,206.9,104.32,198.17,100.59,106.36,108.07,99.91,56.67,73.91,232.03,,17,968,29,18.22,
14.08.19 17:00:16,18.83,114.58,142.52,85.48,129.49,146.08,111.83,20.38,132.64,100.59,161.17,246.26,94.85,127.39,141.46,204.61,103.98,198.17,99.91,105.68,108.07,99.57,55.7,72.92,232.82,,17,968,29,18.2,
14.08.19 17:00:32,19.1,113.89,141.81,84.48,128.09,145.37,111.14,19.14,132.64,99.91,160.45,245.46,93.84,126.7,140.75,206.51,102.96,197.79,98.9,105,107.72,98.9,54.74,71.94,232.03,,17,968,29,18.2,
14.08.19 17:00:47,19.35,113.2,141.81,83.82,127.39,144.66,110.46,18.83,132.64,99.23,160.09,245.46,92.5,126,140.4,204.61,102.28,197.79,98.56,104.32,104.32,98.56,53.77,71.61,232.03,,17,968,29,18.2,
14.08.19 17:01:02,19.6,112.52,141.46,83.49,126.7,143.59,109.43,18.52,131.59,98.56,159.36,245.06,91.83,125.3,139.69,203.85,101.26,197.41,97.88,103.98,102.96,97.88,52.81,70.63,231.64,,17,968,29,18.2,
14.08.19 17:01:17,19.85,111.83,141.46,82.49,127.74,143.59,109.09,17.29,131.94,97.88,158.28,245.06,90.82,124.61,139.34,206.13,99.57,197.41,97.21,102.96,103.3,96.53,51.53,69.98,231.64,,17,968,29,18.18,
14.08.19 17:01:32,20.1,111.83,141.46,82.82,127.04,143.59,109.09,17.29,132.29,97.21,157.92,245.06,89.82,123.91,139.34,202.71,99.57,197.41,96.87,102.28,104.66,96.87,51.21,69.32,231.25,,17,968,29,18.2,
14.08.19 17:01:47,20.35,111.49,142.52,82.49,124.95,142.88,108.75,16.98,132.29,96.87,157.2,245.06,89.15,123.56,138.98,204.99,99.91,198.17,96.53,101.6,101.6,98.22,50.57,68.67,231.64,,17,968,29,18.18,
14.08.19 17:02:02,20.6,110.46,141.81,81.5,123.56,142.17,108.07,16.06,130.89,95.86,156.83,244.27,87.48,122.87,137.92,205.37,98.22,197.79,95.86,100.93,100.59,95.19,49.29,67.69,231.25,,17,968,29,18.18,
14.08.19 17:02:17,20.85,110.12,140.4,81.17,122.17,141.46,107.38,16.37,130.54,94.85,155.75,244.27,86.15,121.83,137.57,201.95,97.88,197.79,95.19,100.25,102.96,94.18,48.01,66.71,230.86,,17,968,29,18.18,
14.08.19 17:02:32,21.1,109.09,140.04,80.5,124.61,140.75,107.04,16.06,130.54,94.18,155.39,244.27,85.15,121.13,137.57,205.37,97.21,197.79,94.51,98.9,99.23,94.18,47.38,65.73,230.07,,17,968,29,18.18,
14.08.19 17:02:47,21.35,108.41,138.98,80.17,120.79,138.63,106.36,15.14,129.84,93.17,154.67,243.87,84.15,120.1,136.16,203.09,95.86,197.79,93.84,97.88,100.25,93.51,45.78,64.76,230.46,,17,968,29,18.18,
14.08.19 17:03:02,21.6,108.41,138.28,80.17,118.02,137.57,106.02,15.14,129.49,92.83,154.31,243.87,83.16,120.1,135.45,202.71,95.19,197.41,93.51,97.54,98.9,93.17,44.83,64.11,229.68,,17,968,29,18.16,
14.08.19 17:03:17,21.85,108.07,137.57,79.84,117.68,136.86,105.68,14.83,129.14,92.16,153.95,243.87,82.16,118.71,134.4,204.99,94.51,197.03,92.83,96.53,95.86,92.5,43.56,63.46,229.68,,17,968,29,18.18,
14.08.19 17:03:32,22.1,107.38,136.51,78.85,118.02,135.45,104.66,14.52,128.44,91.49,153.24,243.48,81.17,117.68,133.34,201.57,93.17,197.41,92.83,95.86,94.85,91.49,42.61,62.49,230.07,,17,968,29,18.16,
14.08.19 17:03:47,22.35,107.38,136.51,78.52,119.06,132.99,104.32,15.14,127.39,90.82,152.88,243.48,80.5,117.33,132.29,203.47,92.5,197.41,92.16,95.19,94.85,91.16,41.97,62.16,229.29,,17,968,29,18.15,
14.08.19 17:04:02,22.6,107.04,135.81,78.19,119.06,131.94,103.64,14.83,127.39,90.15,152.52,243.87,79.51,116.99,132.29,204.99,92.16,197.41,91.83,94.51,97.21,90.82,41.34,61.19,229.29,,17,968,29,18.15,
14.08.19 17:04:17,22.85,106.36,134.75,77.53,115.95,130.89,102.96,13.91,126,89.48,152.16,243.08,78.85,116.3,131.59,200.44,90.82,197.03,90.49,93.51,94.51,90.15,40.39,60.22,229.29,,17,968,29,18.14,
14.08.19 17:04:32,23.1,106.02,134.05,76.87,116.99,130.19,102.28,13.6,125.3,89.15,151.44,242.68,78.19,115.61,130.89,204.23,90.15,197.03,89.82,92.83,90.82,89.82,39.44,59.25,228.9,,17,968,29,18.14,
14.08.19 17:04:47,23.35,106.02,133.34,75.88,118.71,130.54,101.6,13.29,125.3,89.15,151.44,243.08,77.53,115.61,130.54,203.09,89.15,197.41,89.48,92.5,92.16,89.82,39.13,58.6,229.29,,17,968,29,18.14,
14.08.19 17:05:02,23.6,104.66,132.29,75.88,118.37,129.14,100.93,13.6,124.26,88.15,150.37,242.68,76.54,114.92,129.49,201.19,87.81,197.03,88.48,91.49,93.51,88.82,37.55,57.64,228.9,,17,968,29,18.11,
14.08.19 17:05:17,23.85,103.64,131.94,74.9,118.37,128.44,100.25,12.99,123.56,87.81,150.01,242.28,76.21,113.89,129.14,204.23,87.48,197.03,87.81,90.82,91.16,88.82,36.29,56.35,228.9,,17,968,29,18.11,
14.08.19 17:05:32,24.1,102.28,130.89,74.24,117.33,128.79,99.23,12.07,123.22,86.81,149.65,242.28,75.88,113.2,128.79,201.19,86.48,197.03,86.81,90.15,88.15,88.48,35.34,56.02,228.9,,17,968,29,18.11,
14.08.19 17:05:47,24.35,101.94,130.54,73.91,117.33,128.09,98.22,12.68,122.52,86.48,149.65,241.89,75.22,112.86,128.79,202.33,85.48,197.03,86.48,89.48,88.82,87.81,34.4,55.06,228.51,,17,968,29,18.11,
14.08.19 17:06:02,24.6,102.28,130.19,73.58,117.68,128.09,97.88,12.68,122.52,86.15,149.65,242.28,74.57,112.86,129.14,203.85,85.15,197.03,85.81,88.82,91.49,87.81,34.09,54.09,228.51,,17,968,29,18.11,
14.08.19 17:06:17,24.85,100.93,129.14,72.92,122.52,127.04,96.2,12.37,121.48,85.48,149.65,241.89,73.58,112.17,128.79,200.44,84.15,197.03,84.82,87.81,90.15,87.15,32.52,53.13,228.51,,17,968,29,18.09,
14.08.19 17:06:32,25.1,99.57,128.79,71.61,113.2,126.35,94.51,11.76,120.44,85.48,148.94,241.49,72.6,111.14,128.79,202.71,83.16,196.66,83.82,87.15,87.15,86.81,32.2,52.49,228.12,,17,968,29,18.09,
