Measurement Name :,20190804_resp_1_Day11,,Generated On :,"04/08/2019, 17:23:22",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
04.08.19 17:03:38,1.3,207.28,147.15,221.89,270.48,259.91,203.47,190.64,221.12,167.72,263.96,260.71,171.74,213.79,191.02,275.4,169.91,175.79,200.06,167.35,183.56,187.65,182.07,255.07,208.04,,17,968,29,19.75,
04.08.19 17:03:53,1.55,204.99,145.01,220.73,270.48,259.5,202.33,188.77,214.55,165.9,263.96,259.5,170.64,213.02,189.9,274.99,169.18,176.52,198.17,165.53,182.07,184.67,181.7,254.26,206.9,,17,968,29,19.75,
04.08.19 17:04:08,1.8,201.95,142.52,218.8,269.66,258.69,199.68,186.53,213.4,164.8,263.15,259.5,169.55,211.87,188.4,273.35,169.18,176.16,196.66,164.44,180.59,186.91,181.7,253.06,205.75,,17,968,29,19.73,
04.08.19 17:04:23,2.05,200.44,141.81,218.02,269.25,258.69,200.44,185.42,213.79,164.08,263.15,259.91,168.82,211.48,187.28,274.58,169.18,176.16,196.66,164.8,180.22,186.16,180.59,253.46,205.37,,17,968,29,19.73,
04.08.19 17:04:38,2.3,197.79,141.46,216.87,268.03,258.29,199.3,183.93,212.63,162.26,262.74,259.5,168.08,209.95,185.79,273.35,167.72,175.42,194.4,163.71,178.37,185.04,179.48,252.25,203.85,,17,968,29,19.72,
04.08.19 17:04:53,2.55,197.41,140.75,215.32,266.81,257.89,198.92,182.81,211.87,161.17,262.74,258.69,166.63,208.8,182.44,272.94,167.35,174.32,192.89,162.99,176.52,184.3,179.11,251.45,202.71,,17,968,29,19.73,
04.08.19 17:05:08,2.8,197.41,140.4,214.55,267.62,257.89,197.79,181.33,211.48,159.36,262.33,259.5,165.53,207.66,180.59,272.53,166.26,173.58,192.14,162.26,175.42,182.44,177.26,251.45,200.81,,17,968,29,19.72,
04.08.19 17:05:23,3.05,196.66,140.04,213.79,266.81,257.89,197.03,180.96,210.72,157.92,262.33,259.1,164.8,206.9,179.85,272.12,164.44,173.21,192.14,161.54,173.95,181.7,176.89,251.45,199.3,,17,968,29,19.7,
04.08.19 17:05:38,3.3,196.28,139.34,213.02,265.58,257.08,195.15,178.37,210.72,156.47,261.52,257.89,163.71,205.37,177.63,271.71,163.35,173.21,191.02,159.72,171.01,179.48,175.42,250.25,196.28,,17,968,29,19.7,
04.08.19 17:05:53,3.55,196.28,138.98,213.79,264.77,257.08,194.4,178,211.48,155.39,261.52,258.69,162.62,204.61,178,271.71,162.62,173.58,190.64,159.36,169.91,178.74,174.68,249.85,195.15,,17,968,29,19.68,
04.08.19 17:06:08,3.8,194.77,137.92,212.63,264.36,257.08,194.02,176.89,208.8,153.95,260.71,257.89,161.9,203.47,173.95,270.89,161.17,173.58,189.15,157.92,168.45,176.89,174.68,249.45,193.65,,17,968,29,19.66,
04.08.19 17:06:23,4.05,193.65,136.86,211.48,263.15,255.47,192.52,176.16,206.51,152.52,260.71,257.48,160.81,201.19,171.74,270.07,160.09,173.58,188.77,156.47,166.63,175.42,172.85,248.25,192.14,,17,968,29,19.66,
04.08.19 17:06:38,4.3,193.27,135.81,211.1,263.15,255.47,192.52,175.79,206.13,151.8,260.71,257.48,159.72,200.81,171.74,269.66,159.72,173.21,188.77,155.39,165.17,174.68,173.21,248.65,191.02,,17,968,29,19.64,
04.08.19 17:06:53,4.55,192.89,133.7,210.72,263.15,255.47,191.02,175.05,206.51,151.08,260.71,257.89,159.36,199.68,170.28,269.66,159,172.85,188.03,155.39,164.44,173.58,171.38,248.25,189.9,,17,968,29,19.63,
04.08.19 17:07:08,4.8,191.39,131.59,209.57,261.93,255.07,189.52,175.05,204.99,150.01,259.5,257.08,158.28,198.54,169.18,269.25,156.83,172.48,186.91,153.95,163.35,172.11,170.64,247.85,188.77,,17,968,29,19.61,
04.08.19 17:07:23,5.05,190.27,130.54,208.8,261.52,254.66,189.15,174.68,205.37,149.65,259.5,257.48,156.47,197.41,168.45,268.03,155.03,172.48,185.42,152.88,162.99,170.28,169.55,247.06,188.03,,17,968,29,19.61,
04.08.19 17:07:38,5.3,189.52,128.09,207.28,260.71,253.46,188.03,173.95,204.99,148.58,259.5,256.68,155.39,196.28,166.26,267.62,153.24,172.11,184.67,152.16,162.26,169.55,168.08,246.66,186.53,,17,968,29,19.59,
04.08.19 17:07:53,5.55,188.03,127.04,204.99,260.31,253.46,186.91,173.21,204.23,147.51,259.5,257.08,153.59,195.53,166.99,267.21,151.08,171.01,184.3,150.72,161.9,168.08,167.35,245.86,185.42,,17,968,29,19.57,
04.08.19 17:08:08,5.8,187.28,126.35,204.61,259.91,253.46,185.04,172.11,201.95,146.08,259.1,256.27,152.16,194.77,166.26,266.81,149.65,170.28,183.93,149.29,161.54,166.99,165.9,245.86,184.3,,17,968,29,19.57,
04.08.19 17:08:23,6.05,186.16,124.61,202.33,259.1,253.06,183.19,170.64,201.57,144.66,258.29,255.47,151.08,193.27,164.08,266.4,148.94,168.45,182.81,147.86,160.09,165.17,165.17,245.46,183.19,,17,968,29,19.55,
04.08.19 17:08:38,6.3,185.42,124.61,202.71,259.5,253.06,182.44,171.01,200.81,143.95,258.29,256.27,150.37,192.52,164.8,266.4,148.58,167.72,182.07,147.86,160.09,164.08,165.17,245.46,182.81,,17,968,29,19.54,
04.08.19 17:08:53,6.55,184.67,124.61,200.81,258.29,252.25,180.59,169.91,200.44,142.17,258.29,255.87,148.94,191.77,162.99,265.58,147.51,166.63,180.59,146.44,158.64,162.62,163.71,244.67,182.44,,17,968,29,19.54,
04.08.19 17:09:08,6.8,183.19,125.3,200.44,257.89,251.85,179.48,169.18,200.06,141.46,257.89,255.87,147.15,190.64,163.71,265.18,146.79,165.9,179.48,145.01,158.28,160.81,162.26,244.27,181.33,,17,968,29,19.52,
04.08.19 17:09:23,7.05,182.44,125.65,199.68,257.08,252.25,179.85,168.82,200.06,140.04,258.29,255.87,146.44,190.64,162.26,265.18,145.72,165.9,179.11,144.66,157.56,160.09,161.54,244.27,180.22,,17,968,29,19.5,
04.08.19 17:09:38,7.3,181.33,125.65,198.92,257.08,251.85,178.74,167.72,199.68,139.34,257.48,255.47,145.72,189.52,162.99,265.18,144.66,165.53,178,143.23,156.83,159.36,160.45,244.27,178.74,,17,968,29,19.48,
04.08.19 17:09:53,7.55,180.59,124.95,198.54,256.68,251.05,178.37,167.35,198.17,137.92,257.48,255.47,143.59,188.4,160.81,264.36,142.88,164.8,178,141.46,156.11,159.72,159.72,243.48,178,,17,968,29,19.47,
04.08.19 17:10:08,7.8,179.48,125.65,197.79,256.27,251.05,178.74,166.99,198.92,136.86,257.48,255.47,142.52,188.03,160.09,264.77,141.81,164.08,178,141.11,154.67,159.36,159,243.48,177.26,,17,968,29,19.47,
04.08.19 17:10:23,8.05,178.37,124.61,197.03,255.07,250.25,178.74,165.9,198.17,135.1,257.08,254.66,140.75,186.91,159.36,263.55,140.75,162.99,177.63,138.98,153.24,157.2,158.28,243.08,176.16,,17,968,29,19.45,
04.08.19 17:10:39,8.32,177.26,123.91,196.28,255.07,250.25,178.37,165.17,196.28,134.05,256.27,255.07,139.69,186.16,159.36,263.96,139.34,162.26,176.52,138.63,152.52,155.03,157.2,242.68,174.68,,17,968,29,19.43,
04.08.19 17:10:54,8.57,176.52,122.87,194.77,254.66,249.85,177.63,164.08,195.9,132.64,256.27,254.66,138.98,185.04,157.56,263.15,137.92,161.54,176.16,137.92,151.8,152.16,155.75,242.28,172.85,,17,968,29,19.43,
04.08.19 17:11:09,8.82,175.42,122.17,194.4,254.26,249.85,178,163.35,195.15,131.24,255.87,254.26,137.92,184.3,157.2,263.15,136.51,160.81,175.79,137.57,151.08,151.44,155.03,242.68,171.38,,17,968,29,19.41,
04.08.19 17:11:24,9.07,173.58,120.1,192.89,253.06,248.65,177.26,161.9,193.65,129.49,255.07,253.46,136.16,182.44,156.11,262.74,134.75,160.09,174.68,136.16,149.29,150.01,153.59,241.49,170.64,,17,968,29,19.39,
04.08.19 17:11:39,9.32,172.11,119.75,192.52,253.06,249.05,178,161.9,193.27,128.44,255.07,253.86,136.16,182.07,157.56,262.33,134.75,159.72,174.32,135.81,148.58,148.58,152.88,241.1,170.64,,17,968,29,19.38,
04.08.19 17:11:54,9.57,171.01,118.37,190.64,253.06,248.25,178,161.54,192.14,128.09,254.66,253.86,134.05,181.33,156.11,262.33,134.05,159,173.21,135.45,147.51,145.37,151.8,241.1,169.91,,17,968,29,19.36,
04.08.19 17:12:09,9.82,170.28,116.64,190.27,251.85,248.65,177.63,160.45,191.39,127.39,254.26,253.46,131.59,180.59,154.67,261.93,133.34,159,172.48,134.75,146.79,143.23,151.08,240.7,169.55,,17,968,29,19.36,
04.08.19 17:12:24,10.07,169.18,115.95,189.52,252.25,248.25,178,160.09,191.02,126.7,254.66,253.46,130.19,179.85,156.47,261.93,132.64,158.64,171.74,134.05,145.72,142.17,150.01,240.7,169.55,,17,968,29,19.34,
04.08.19 17:12:39,10.32,168.08,114.92,188.03,251.45,248.25,177.63,159.72,189.9,126,253.46,253.46,129.84,179.11,153.24,261.52,131.24,157.56,171.38,133.34,145.01,140.4,148.94,240.7,168.82,,17,968,29,19.34,
04.08.19 17:12:54,10.57,166.99,113.2,186.91,251.45,248.25,178,158.28,189.52,124.95,253.46,253.06,129.84,178.74,150.37,261.93,130.19,157.2,170.28,132.29,143.95,139.69,148.22,240.3,168.82,,17,968,29,19.3,
04.08.19 17:13:09,10.82,165.53,111.83,185.04,250.25,247.06,176.89,157.56,188.77,123.56,252.66,252.25,128.79,178,152.88,261.12,128.79,155.75,167.72,131.24,142.17,138.98,146.44,239.51,168.08,,17,968,29,19.29,
04.08.19 17:13:24,11.07,165.53,110.12,185.04,250.65,247.06,177.63,157.2,189.15,122.87,252.66,253.06,128.79,177.63,150.37,260.71,128.09,156.11,167.72,129.84,141.81,138.98,146.08,239.51,168.45,,17,968,29,19.27,
04.08.19 17:13:39,11.32,164.08,109.43,183.56,249.85,246.66,177.26,155.75,186.53,121.48,252.25,252.25,127.74,176.52,150.72,260.31,127.04,155.39,166.26,128.44,140.4,138.63,144.66,239.12,167.72,,17,968,29,19.27,
04.08.19 17:13:54,11.57,162.99,106.02,183.19,250.25,246.26,176.52,156.11,186.16,121.48,252.25,252.66,127.04,176.16,148.22,260.31,126,155.03,165.53,127.74,139.69,137.92,143.95,239.12,166.99,,17,968,29,19.25,
04.08.19 17:14:09,11.82,161.9,104.66,181.7,249.85,246.26,176.52,155.75,185.79,120.79,251.85,252.25,126,175.05,148.94,260.31,125.3,155.03,164.8,126.35,138.28,137.92,143.23,238.72,167.35,,17,968,29,19.23,
04.08.19 17:14:24,12.07,160.81,103.3,180.96,248.65,246.26,175.79,154.31,184.67,120.1,251.45,251.45,124.95,174.32,147.86,259.91,122.17,154.67,161.9,125.3,136.86,137.22,141.46,238.33,166.26,,17,968,29,19.22,
04.08.19 17:14:39,12.32,160.09,101.6,179.48,248.25,245.46,175.42,152.88,184.67,119.06,251.45,251.45,123.91,173.58,146.08,259.91,120.44,154.31,160.45,124.61,135.81,137.22,141.81,238.72,165.53,,17,968,29,19.2,
04.08.19 17:14:54,12.57,157.2,100.25,178.74,249.05,246.26,174.68,152.52,183.56,118.02,250.65,251.85,123.56,172.85,144.3,259.5,119.06,153.59,159.72,123.91,135.1,136.51,141.11,238.33,165.17,,17,968,29,19.2,
04.08.19 17:15:09,12.82,156.47,98.56,178,247.85,245.46,173.95,151.8,182.07,116.64,250.25,251.45,122.17,171.74,142.88,258.69,117.33,152.88,158.28,122.52,133.34,135.45,140.75,237.54,163.71,,17,968,29,19.18,
04.08.19 17:15:24,13.07,155.39,96.53,177.26,247.85,245.06,173.21,151.08,181.33,116.3,250.25,250.65,120.79,171.01,142.88,258.69,115.95,152.16,157.2,122.52,132.64,135.1,140.04,237.54,162.62,,17,968,29,19.18,
04.08.19 17:15:39,13.32,154.67,95.52,176.16,247.06,244.27,173.21,151.08,180.59,115.61,250.25,251.05,120.1,170.28,140.04,259.1,114.92,151.44,156.83,122.17,131.94,135.1,139.34,237.54,161.9,,17,968,29,19.15,
04.08.19 17:15:54,13.57,153.24,93.17,174.68,246.66,244.27,172.48,149.65,180.22,114.92,249.45,250.25,119.4,169.18,142.52,258.29,113.2,150.01,155.75,121.48,131.24,133.7,138.63,237.14,160.81,,17,968,29,19.14,
04.08.19 17:16:09,13.82,152.16,91.49,173.58,245.86,243.48,172.11,149.29,181.33,113.55,249.05,249.85,118.37,168.45,140.75,258.29,111.49,149.29,155.03,121.13,130.19,132.99,137.57,237.14,160.09,,17,968,29,19.11,
04.08.19 17:16:24,14.07,151.08,90.82,172.85,246.66,243.48,171.01,148.94,180.59,113.55,249.05,250.25,117.68,166.99,139.34,257.48,110.12,148.22,153.59,120.79,129.14,132.29,137.92,236.35,159.72,,17,968,29,19.11,
04.08.19 17:16:39,14.32,150.37,89.48,171.74,245.86,243.48,170.64,148.22,179.11,112.52,249.05,249.85,115.95,166.26,136.86,258.29,109.77,147.51,152.88,120.79,128.09,131.59,137.22,236.35,159,,17,968,29,19.11,
04.08.19 17:16:54,14.57,149.65,89.48,171.74,246.26,243.87,170.28,147.86,178.74,111.83,249.05,250.25,114.58,165.17,135.81,257.89,109.77,147.15,152.16,120.79,127.39,131.24,136.51,236.75,158.64,,17,968,29,19.09,
04.08.19 17:17:09,14.82,148.22,88.82,169.91,245.46,243.08,169.18,146.44,178,111.14,248.65,249.45,114.23,164.08,134.4,257.08,109.43,146.08,150.37,120.44,126.35,130.19,135.1,236.35,157.92,,17,968,29,19.07,
04.08.19 17:17:24,15.07,147.86,88.48,169.91,244.67,243.48,168.08,146.79,177.63,110.46,248.25,249.45,113.89,163.35,133.34,257.48,109.09,145.01,150.37,120.1,125.3,129.49,134.4,235.96,157.56,,17,968,29,19.05,
04.08.19 17:17:39,15.32,147.51,87.81,169.18,245.46,243.08,167.35,145.37,181.7,109.77,248.25,249.45,113.2,161.9,132.64,257.08,108.75,144.66,150.01,119.75,124.95,129.14,133.7,235.96,156.47,,17,968,29,19.04,
04.08.19 17:17:54,15.57,146.79,87.48,168.45,245.06,242.68,165.9,145.37,178.74,108.75,248.25,249.85,112.86,161.17,131.59,256.68,107.38,143.95,149.65,119.4,124.26,128.79,133.34,235.96,155.75,,17,968,29,19.04,
04.08.19 17:18:09,15.82,145.37,86.48,167.72,244.67,242.28,164.44,144.3,176.16,107.72,247.46,249.05,111.83,160.09,130.89,256.27,106.36,142.88,148.94,118.02,122.87,127.74,131.59,235.96,154.31,,17,968,29,19.04,
04.08.19 17:18:24,16.07,145.37,86.81,166.99,243.87,241.89,164.08,143.95,176.16,106.36,247.85,248.65,110.8,159.36,130.19,256.27,106.02,142.17,148.22,116.64,122.17,127.74,130.54,235.57,154.31,,17,968,29,19.02,
04.08.19 17:18:39,16.32,144.66,85.81,166.26,243.48,241.89,163.35,143.59,178.74,105.68,247.46,248.25,108.75,159,129.84,255.87,105.34,141.46,147.86,115.95,121.13,127.04,130.19,234.78,153.24,,17,968,29,19,
04.08.19 17:18:54,16.57,143.59,84.82,164.44,243.08,241.49,161.9,142.88,175.42,104.66,247.06,248.65,107.04,157.92,128.79,256.27,105,140.04,146.44,114.92,119.75,126.7,129.14,234.78,152.52,,17,968,29,18.98,
04.08.19 17:19:09,16.82,142.88,85.48,163.71,243.08,241.89,161.54,142.17,173.95,103.64,246.66,248.25,105.68,156.83,128.09,255.87,103.98,139.69,145.37,114.23,119.06,126,129.49,235.17,151.44,,17,968,29,18.97,
04.08.19 17:19:24,17.07,141.81,84.82,163.71,242.68,241.89,161.54,141.81,176.52,102.62,246.66,247.85,103.98,156.47,127.74,255.47,103.3,138.63,144.66,113.89,118.02,125.65,128.44,234.78,150.72,,17,968,29,18.97,
04.08.19 17:19:39,17.32,141.46,84.48,162.99,242.68,241.49,162.26,141.11,175.42,101.6,246.66,247.85,102.96,155.75,128.79,255.47,103.3,137.92,143.59,112.86,117.68,124.95,127.74,234.78,150.72,,17,968,29,18.95,
04.08.19 17:19:54,17.57,139.69,83.82,162.26,241.89,241.1,162.26,140.4,171.38,100.59,246.26,247.85,101.94,155.39,128.09,255.07,102.62,137.22,142.52,112.17,116.64,124.61,127.39,234.39,148.94,,17,968,29,18.93,
04.08.19 17:20:09,17.82,138.63,83.49,161.17,241.49,240.3,161.54,138.98,170.28,99.57,245.46,247.46,100.59,153.59,127.39,255.07,101.94,135.81,141.46,110.8,115.61,123.56,125.65,233.99,146.79,,17,968,29,18.93,
04.08.19 17:20:24,18.07,137.92,82.82,160.45,241.89,240.7,161.9,137.92,169.91,98.9,245.46,247.46,100.25,153.59,126.7,255.07,101.26,135.45,141.46,110.46,115.26,123.22,124.61,233.99,145.72,,17,968,29,18.91,
04.08.19 17:20:39,18.32,137.22,81.5,160.09,241.49,240.7,161.9,136.86,168.45,97.88,245.86,247.06,99.57,153.24,125.65,255.07,100.59,134.4,140.4,109.43,114.58,121.48,123.56,233.99,143.95,,17,968,29,18.91,
04.08.19 17:20:54,18.57,135.81,80.5,159,240.7,239.91,161.54,136.51,166.99,96.53,245.06,246.66,98.9,151.8,124.26,254.66,99.23,132.99,138.28,108.75,113.89,120.1,122.17,233.6,142.88,,17,968,29,18.89,
04.08.19 17:21:09,18.82,134.05,80.83,158.64,240.3,239.91,158.28,135.45,170.64,95.86,245.46,246.66,98.22,151.8,123.22,254.66,98.9,132.29,137.92,108.41,113.2,119.75,121.48,233.6,142.88,,17,968,29,18.89,
04.08.19 17:21:24,19.07,135.81,80.5,157.92,239.91,239.91,159,134.4,171.38,95.52,246.66,246.26,97.54,149.65,121.83,254.66,98.22,131.59,137.22,107.72,112.86,119.4,120.44,233.6,142.52,,17,968,29,18.86,
04.08.19 17:21:39,19.32,132.99,74.9,156.47,240.3,239.51,158.28,133.34,169.18,94.51,243.87,246.26,96.87,149.65,118.37,253.86,97.88,130.19,136.16,106.36,112.17,118.71,118.02,233.21,142.52,,17,968,29,18.86,
04.08.19 17:21:54,19.57,131.24,80.5,156.11,239.91,239.51,158.28,131.94,169.55,93.84,243.48,246.26,97.21,149.29,116.99,254.26,97.54,129.14,135.45,105,111.83,118.71,116.3,232.82,141.81,,17,968,29,18.86,
04.08.19 17:22:09,19.82,131.94,76.87,155.03,239.12,239.12,157.92,130.89,170.64,93.17,244.27,245.86,96.87,148.94,116.3,253.86,97.21,128.09,134.4,103.64,111.14,118.02,115.26,232.42,141.11,,17,968,29,18.82,
04.08.19 17:22:24,20.07,129.14,73.58,152.52,238.72,239.12,157.56,129.49,166.63,92.16,245.06,245.86,96.87,147.86,115.26,253.46,96.87,127.39,133.7,102.96,110.8,117.68,114.23,232.82,140.75,,17,968,29,18.84,
04.08.19 17:22:39,20.32,131.24,77.53,152.16,239.51,239.51,156.83,128.79,165.9,91.83,245.06,246.26,96.53,147.51,114.58,254.26,96.53,126.35,133.34,102.28,110.8,117.68,114.23,232.82,140.75,,17,968,29,18.82,
04.08.19 17:22:54,20.57,128.44,72.6,150.37,238.72,239.12,155.75,127.39,164.8,90.49,245.86,245.46,96.87,146.08,115.26,253.46,96.2,124.26,132.29,100.59,109.77,117.33,113.2,232.42,140.04,,17,968,29,18.82,
04.08.19 17:23:09,20.82,128.44,71.61,,,238.72,154.67,,,90.49,241.1,,,145.01,,,,122.87,,,,115.95,,,,,17,968,29,18.79,
