"Sample.ID","TA","Mass"
"20190812_69",2079.64833023099,59.8575
"20190812_25",2080.20686999406,59.467
"20190812_72",2080.17684839953,59.9238
"20190812_2",2125.82123923568,59.7014
"20190812_61",2081.67282983279,59.7703
"20190812_15",2089.56780099499,59.2642
"20190812_4",2077.05447012745,59.8808
"20190812_19",2084.23721592989,59.7461
"20190812_52",2129.08189173775,59.7828
