"Sample.ID","TA","Mass"
"20190812_50",2135.04682773076,59.7595
"20190812_54",2078.760953029,59.6084
"20190812_11",2078.35080823524,59.7834
"20190812_58",2123.29987007747,59.9462
"20190812_6",2081.91557749183,59.8403
"20190812_47",2076.49190887,59.3005
"20190812_39",2122.77608698429,59.6595
"20190812_8",2086.4378972915,59.7578
