"Sample.ID","TA","Mass"
"20190726_6",2069.16351610866,59.7753
"20190726_3",2054.94548736125,59.6505
"20190726_15",2064.26735350235,59.5563
"20190726_2",2061.80308095685,59.5966
"20190726_19",2057.58816245489,59.8751
"20190726_13",2069.79809650951,59.5967
"20190726_33",2067.57905668492,59.6641
"20190726_29",2064.47997327231,59.2046
"20190726_26",2067.85149970146,59.9839
