"Sample.ID","TA","Mass"
"20190714_28",2072.22942962443,59.7211
"20190714_29",2064.05985481195,59.6522
"20190714_30",2057.86481826366,59.5386
"20190714_31",2063.10575457169,59.4045
"20190714_32",2060.13483735215,59.0286
"20190714_33",2062.30434432005,59.7767
"20190714_34",2062.42805822486,59.124
"20190714_35",2061.48092214002,59.8899
"20190714_36",2063.96858643819,59.7207
