"Sample.ID","TA","Mass"
"20190714_19",2064.47566028756,59.1519
"20190714_20",2058.89021945335,59.8411
"20190714_21",2065.81036075797,59.6586
"20190714_22",2057.25012003734,59.9491
"20190714_23",2063.35609921032,59.5684
"20190714_24",2064.95901951432,59.3123
"20190714_25",2063.68648943632,59.8002
"20190714_26",2064.23445301899,59.4996
"20190714_27",2066.7471501499,59.3279
