"Sample.ID","TA","Mass"
"20190714_1",2065.87833387389,59.5504
"20190714_2",2060.55214954133,59.9103
"20190714_3",2059.47677842882,59.4817
"20190714_4",2063.12543964208,59.5551
"20190714_5",2065.6310895555,59.7487
"20190714_6",2067.11387986368,59.0219
"20190714_7",2066.37593877499,59.6526
"20190714_8",2061.99306355844,59.3041
"20190714_9",2063.39707231438,59.3512
