"Sample.ID","TA","Mass"
"20190728_19",2034.84881272822,59.9343
"20190728_20",2026.88471835536,59.5911
"20190728_24",2029.69662080567,59.9075
"20190728_6",2032.10426770034,59.5483
"20190728_12",2029.84839272437,59.6831
"20190728_25",2030.13366732503,59.6482
"20190728_27",2028.62875374368,59.9148
"20190728_10",2028.47738815302,59.8332
"20190728_26",2027.50719926466,59.9397
