"Sample.ID","TA","Mass"
"20190801_6",2069.4221708187,59.9406
"20190801_10",2067.33453048157,59.8813
"20190801_12",2060.7671217444,59.6652
"20190801_20",2063.64811924583,59.9116
"20190801_23",2058.89268095435,59.849
"20190801_24",2065.87506730973,59.4034
"20190801_25",2068.80094544079,59.9073
"20190801_27",2068.2194712518,59.2973
"20190801_31",2061.97532227921,59.8394
