"Treatment","mean.Salinity","sem.Salinity","mean.Temperature","sem.Temperature","mean.pH","sem.pH","mean.CO2","sem.CO2","mean.pCO2","sem.pCO2","mean.HCO3","sem.HCO3","mean.CO3","sem.CO3","mean.DIC","sem.DIC","mean.TA","sem.TA","mean.Aragonite.Sat","sem.Aragonite.Sat"
"tank.Ambient",29.06,0.0100000000000004,18.5266666666667,0.0233333333333339,7.72943331170215,0.0155217559542266,29.385595605221,1.09111293465022,845.148690849357,31.292029819701,1849.14034766424,5.20431609404984,72.9802253366241,2.56469531058697,1951.50616860609,5.47680176354338,2029.41857033333,7.75044773415798,1.15843944168551,0.0407024465848821
"tank.Moderate",28.9933333333333,0.0523874454850054,18.5666666666667,0.0366666666666665,7.17046984088668,0.0146992950912238,114.79209754469,3.34647162715436,3304.2552756625,98.5738926618187,1995.55135087001,9.2552785096664,21.7433315443479,0.836759003059049,2132.08677995905,6.80464219718555,2049.06771166667,11.2707108357251,0.345259600688869,0.0131920764990802
"tray.Ambient",29.07,NA,18.68,NA,7.62613300836512,NA,39.0371381422461,NA,1127.73555750029,NA,1945.82390349733,NA,60.8304702871054,NA,2045.69151192668,NA,2095.159171,NA,0.966165206911583,NA
"tray.Elevated",29.13,NA,18.49,NA,7.27701399232527,NA,89.0637642977725,NA,2559.85930256274,NA,1980.10925879193,NA,27.5516132283891,NA,2096.72463631809,NA,2048.024832,NA,0.437175546379396,NA
