"Treatment","mean.Salinity","sem.Salinity","mean.Temperature","sem.Temperature","mean.pH","sem.pH","mean.CO2","sem.CO2","mean.pCO2","sem.pCO2","mean.HCO3","sem.HCO3","mean.CO3","sem.CO3","mean.DIC","sem.DIC","mean.TA","sem.TA","mean.Aragonite.Sat","sem.Aragonite.Sat"
"tank.Ambient",29.17,0.0305505046330394,17.8266666666667,0.00333333333333267,7.84395765492389,0.00290146325906542,22.4737530165753,0.162724043636514,633.847641084634,4.58074825039943,1817.23101778096,1.08674015836969,91.0698770931148,0.586320469779166,1930.77464789065,0.833572126227319,2042.22752033333,0.943103689100013,1.44102000041894,0.00921951936673732
"tank.Moderate",29.1633333333333,0.00666666666666771,17.9766666666667,0.013333333333333,7.22058596763305,8.88193313199892e-05,102.225816418574,0.136580644780907,2895.62532554185,3.11361575566161,1974.06218407977,2.62518913004834,23.6771708158091,0.0302242051924737,2099.96517131415,2.79114069832926,2032.543385,2.68612344582754,0.37488040008761,0.00045822879335368
"tank.Severe",29.1733333333333,0.00881917103688223,17.9833333333333,0.0266666666666673,6.99030707594202,0.00269939632689857,176.817531189315,1.05794516029333,5009.79255097942,31.3460903321281,2009.75741404897,0.156878076368151,14.1929059442986,0.0839818914802578,2200.76785118258,0.894130028517136,2044.679519,0.322286865201379,0.224715257306629,0.00132395366997058
