"Treatment","mean.Salinity","sem.Salinity","mean.Temperature","sem.Temperature","mean.pH","sem.pH","mean.CO2","sem.CO2","mean.pCO2","sem.pCO2","mean.HCO3","sem.HCO3","mean.CO3","sem.CO3","mean.DIC","sem.DIC","mean.TA","sem.TA","mean.Aragonite.Sat","sem.Aragonite.Sat"
"tank.Ambient",29.1433333333333,0.00881917103688223,16.5333333333333,0.0333333333333338,7.73999671785197,0.00204151208406834,30.5604976520332,0.229055497422078,829.755162280063,6.5630777076496,1888.70291403483,7.01464147404227,70.8749419274753,0.312388477229956,1990.13835361433,7.30601766464788,2063.74129466667,7.15154045237901,1.11603804330621,0.00501523852798074
"tank.Moderate",29.1,0.0450924975282282,16.5333333333333,0.0333333333333338,7.28940062780206,0.00356019286297558,90.9732561255507,0.765693130010049,2469.44599543307,20.9226378398816,1991.13236713866,4.22097169737881,26.4467271999612,0.227295799446923,2108.55235046417,4.46336967510514,2056.44863533333,4.36876734205663,0.416496604778175,0.00361902532250964
"tank.Severe",29.1466666666667,0.00333333333333267,16.5666666666667,0.0333333333333338,6.99336557536376,0.00608365153403,182.739409746391,2.69866054323643,4966.54312256438,69.8892089201668,2025.22577466177,0.969108876312111,13.6411646192144,0.200292542162481,2221.60634902737,3.22025353804798,2058.81047333333,0.762905438406308,0.21482642380863,0.00317196563766748
