"Treatment","mean.Salinity","sem.Salinity","mean.Temperature","sem.Temperature","mean.pH","sem.pH","mean.CO2","sem.CO2","mean.pCO2","sem.pCO2","mean.HCO3","sem.HCO3","mean.CO3","sem.CO3","mean.DIC","sem.DIC","mean.TA","sem.TA","mean.Aragonite.Sat","sem.Aragonite.Sat"
"Ambient",29.446,0.0169115345252878,16.77926,0.070311802707654,7.80067844543794,0.0396300199426686,25.53494490946,2.3617792671536,699.790715726979,65.487347941053,1799.12660337945,7.74694342081834,80.1530432526645,6.91176296748142,1904.81459154158,3.51388874229,1998.4587332,9.51451670191639,1.26215055125973,0.108784759511006
"Elevated",29.51,0.00816496580927781,17.0019,0.053190710341813,7.19713700948946,0.0145635173797509,108.530889874355,3.32802557123328,2993.77207137634,90.9242687574023,1947.45748608016,5.15558029147814,21.561210078016,0.800532672819669,2077.54958603253,2.99546987225877,2001.01775375,7.04062097785583,0.339740401159469,0.0126166565913652
