"Treatment","mean.Salinity","sem.Salinity","mean.Temperature","sem.Temperature","mean.pH","sem.pH","mean.CO2","sem.CO2","mean.pCO2","sem.pCO2","mean.HCO3","sem.HCO3","mean.CO3","sem.CO3","mean.DIC","sem.DIC","mean.TA","sem.TA","mean.Aragonite.Sat","sem.Aragonite.Sat"
"Ambient.headtank",29.01,NA,16.4331,NA,7.82277816360458,NA,24.8902424565238,NA,673.292339244771,NA,1854.35268158491,NA,83.5863127971963,NA,1962.82923683863,NA,2060.724459,NA,1.31620192412257,NA
"Moderate.headtank",28.99,0,16.78425,0.42075,7.23679813496086,0.00529016750829481,103.65639759338,1.23288156824,2833.46870041238,68.873272265055,2018.94012703978,18.686302826805,23.9158867176244,0.31336172746275,2146.51241135079,20.23254612251,2077.82451,19.317536,0.37712264946748,0.005537195043681
"Severe.headtank",29.08,0,16.8082,0.408300000000001,7.00801638251136,0.00817294055484519,176.325674882414,4.729087461874,4823.46383204622,71.3031545560398,2030.44861749122,2.53425648349003,14.2574828704467,0.5076327608469,2221.03177524409,1.68719821753507,2065.5159255,3.7561905,0.224792539985917,0.0083472234109925
"tray.Ambient",29.026,0.0116619037896906,16.1843,0.0139802002846884,7.65398550449751,0.0108069344282318,37.5935761631156,0.93848544130143,1009.53525731532,25.426367853823,1886.02184570891,2.12101841782693,57.1824781319806,1.38846437614335,1980.79790000401,2.0951440308638,2027.7275992,3.46850966215693,0.899571410729042,0.0218178881615004
"tray.Elevated",29.0525,0.0137689263682152,16.810175,0.0640468887482703,7.20528612244767,0.0330077267515702,108.533578952033,8.4514939553964,2969.37516032309,230.32101709912,1952.36143676252,6.95646062204583,21.7583607506176,1.59134286960259,2082.65337646517,2.62125267254652,2006.284255,10.711370542381,0.343064694838683,0.0251056273141402
