"Treatment","mean.Salinity","sem.Salinity","mean.Temperature","sem.Temperature","mean.pH","sem.pH","mean.CO2","sem.CO2","mean.pCO2","sem.pCO2","mean.HCO3","sem.HCO3","mean.CO3","sem.CO3","mean.DIC","sem.DIC","mean.TA","sem.TA","mean.Aragonite.Sat","sem.Aragonite.Sat"
"Ambient",29.622,0.00734846922834981,15.43034,0.0461666827918143,7.79023721451895,0.0335052021195439,27.4858527179233,2.23368300305971,724.22580191949,59.6899771789283,1844.72977115417,9.23739255987559,76.1848803551657,5.34970072894464,1948.40050422726,6.34109090818744,2034.0701824,5.08524653446331,1.19333882199485,0.0837000515823832
"Elevated",29.6475,0.0125000000000002,15.8123,0.0370473345869848,7.23329487498618,0.020552373793034,103.695468655901,4.53935569868448,2763.45716724766,122.030904674286,1967.80163419301,3.57523312492501,22.7417835975546,1.13466891404934,2094.23888644647,3.22215854033983,2024.31350325,5.75788136196964,0.356668761646235,0.0177974464754907
