"Treatment","mean.Salinity","sem.Salinity","mean.Temperature","sem.Temperature","mean.pH","sem.pH","mean.CO2","sem.CO2","mean.pCO2","sem.pCO2","mean.HCO3","sem.HCO3","mean.CO3","sem.CO3","mean.DIC","sem.DIC","mean.TA","sem.TA","mean.Aragonite.Sat","sem.Aragonite.Sat"
"tank.Ambient",29.0711111111111,0.0234783851212395,18.3633333333333,0.0138443731048634,7.70597886717749,0.00183625594206583,31.5338509115778,0.137938564099101,902.768360547467,4.1951302489149,1875.8649536498,1.28114550555779,69.646806719522,0.249559593647317,1977.0456112809,1.30304554907354,2047.66218933333,1.25195551772746,1.10474824429962,0.00394039174065399
