"Treatment","mean.Salinity","sem.Salinity","mean.Temperature","sem.Temperature","mean.pH","sem.pH","mean.CO2","sem.CO2","mean.pCO2","sem.pCO2","mean.HCO3","sem.HCO3","mean.CO3","sem.CO3","mean.DIC","sem.DIC","mean.TA","sem.TA","mean.Aragonite.Sat","sem.Aragonite.Sat"
"tank.Ambient",29.0966666666667,0.043333333333333,16.996,0.00665832811847926,7.78413756125809,0.00564097209061081,26.6809930027786,0.357727921660259,734.196041463043,10.1151668218283,1843.39994761434,1.67262403134354,77.8516660122015,0.85323256574402,1947.93260662931,1.18853676130422,2036.00522966667,0.508101780178379,1.22817974012217,0.0135455992638187
"tank.Moderate",29.0966666666667,0.00666666666666652,16.9103333333333,0.0146211414663077,7.16808692789794,0.00565916982804675,119.008373699894,1.62387643504202,3266.60849489544,45.69328062259,1986.55361742781,1.91396458320245,20.2435870603701,0.233788147177141,2125.80557818807,3.30254583419128,2036.57708466667,1.33074503509829,0.319256984778653,0.00367846731924089
"tank.Severe",29.1366666666667,0.00333333333333385,16.986,0.0158850034099251,6.96781930430987,0.0140180719258306,190.329117409348,6.15825660934716,5237.19009824362,171.527392869193,2005.91925066255,1.86595263883672,12.9507485522738,0.405484964458428,2209.19911662417,7.61155208291862,2037.829008,0.869329670247115,0.204277518948197,0.00638391576048365
"tray.Ambient",29.16,0.0100000000000016,17.1535,0.249499999999999,7.64823754180826,0.0446253901534748,36.0980569312315,3.80778674992575,999.049154471228,112.550526215452,1821.83749285524,15.7275597271,56.8940802539088,4.81825588098235,1914.82963004037,14.7170905960451,1963.632874,3.61100500000009,0.897858875556693,0.075164491109958
"tray.Elevated",29.165,0.00500000000000078,17.4225,0.0105000000000004,7.26870733122962,0.0139498000582949,89.3909825481794,3.47255808197275,2491.69972421556,97.4893276723399,1903.44338779249,13.182001581725,24.9829516355829,0.622596536481151,2017.81732197625,16.03196312722,1965.622539,11.553328,0.3946926200878,0.00981422051651551
