"Sample.ID","TA","Mass"
"20190811_24",2084.0215330804,59.7368
"20190811_33",2074.11188906711,59.7814
"20190811_27",2081.06043663092,59.671
"20190811_5",2078.20019113404,59.8258
"20190811_17",2079.81047140938,59.441
"20190811_12",2081.13505670149,59.3976
