"Sample.ID","TA","Mass"
"20190626_H1_T1",2028.33956892979,59.4537
"20190626_H1_T2",2023.2270713169,59.702
"20190626_H1_T3",2016.98614047853,59.7687
"20190626_H1_T4",2047.59654996949,59.7676
"20190626_H1_T5",2013.26593129571,59.9624
"20190626_H1_T6",2030.06618755768,59.0744
"20190626_H1_T7",2038.66237290535,59.9046
"20190626_H1_T8",2044.72441962146,59.6072
"20190626_H2_bottom",2024.73668305365,59.0845
