"Sample.ID","TA","Mass"
"20190812_29",2069.52515763299,59.906
"20190812_51",2065.92389409776,59.7292
"20190812_57",2066.74628828489,59.6973
"20190812_26",2074.47780475619,59.8792
"20190812_38",2073.73678036808,59.5149
"20190812_63",2068.07198268548,59.4931
"20190812_14",2084.86337653138,59.6708
"20190812_18",2064.5779457212,59.8568
"20190812_23",2076.8425034193,59.7132
