sample,mass,salinity,Sample.ID,Type, Notes
20190812_29,59.906,29.24,29,tank,
20190812_51,59.7292,29.26,51,tank,
20190812_57,59.6973,29.25,57,tank,
20190812_26,59.8792,29.21,26,tank,
20190812_38,59.5149,29.27,38,tank,
20190812_63,59.4931,29.26,63,tank,
20190812_14,59.6708,29.26,14,tank,
20190812_18,59.8568,29.27,18,tank,
20190812_23,59.7132,29.49,23,tank,
