"Sample.ID","TA","Mass"
"20190812_12",2075.64017079311,59.6854
"20190812_16",2070.95788640136,59.5989
"20190812_45",2121.90643193553,59.7104
"20190812_42",2121.12834409233,59.3663
"20190812_66",2109.23054568152,59.8116
"20190812_33",2071.64050333468,59.718
"20190812_36",2075.32138032313,59.7197
"20190812_21",2077.33560771031,59.9195
"20190812_24",2072.23121428714,59.5674
