"datehour","Treatment","days","mean.temp","se.temp","mean.ph","se.ph"
"2019-07-07 05:00:00","AMBIENT_conical",1,15.3,0,7.75,0.00447213595499948
"2019-07-07 05:00:00","MODERATE_conical",1,15.3666666666667,0.0210818510677891,7.095,0.00223606797749974
"2019-07-07 05:00:00","MODERATE_tank",1,16,0,7.37,0
"2019-07-07 05:00:00","SEVERE_conical",1,15.2,0,6.81333333333333,0.00333333333333344
"2019-07-07 05:00:00","SEVERE_tank",1,15.7833333333333,0.0166666666666669,7.165,0.00341565025531979
"2019-07-07 06:00:00","AMBIENT_conical",1,15.3,0,7.74,0
"2019-07-07 06:00:00","MODERATE_conical",1,15.3,0,7.095,0.00223606797749974
"2019-07-07 06:00:00","MODERATE_tank",1,15.9,0,7.37166666666667,0.00166666666666663
"2019-07-07 06:00:00","SEVERE_conical",1,15.2,0,6.81166666666667,0.00477260702109217
"2019-07-07 06:00:00","SEVERE_tank",1,15.7,0,7.15833333333333,0.00166666666666663
"2019-07-07 07:00:00","AMBIENT_conical",1,15.3,0,7.73666666666667,0.00210818510677887
"2019-07-07 07:00:00","MODERATE_conical",1,15.3,0,7.09333333333333,0.00210818510677887
"2019-07-07 07:00:00","MODERATE_tank",1,15.8833333333333,0.0166666666666666,7.36333333333333,0.00210818510677887
"2019-07-07 07:00:00","SEVERE_conical",1,15.2,0,6.81166666666667,0.00307318148576439
"2019-07-07 07:00:00","SEVERE_tank",1,15.6666666666667,0.0210818510677891,7.14666666666667,0.00333333333333344
"2019-07-07 08:00:00","AMBIENT_conical",1,15.3,0,7.73,0
"2019-07-07 08:00:00","MODERATE_conical",1,15.3,0,7.10166666666667,0.00307318148576439
"2019-07-07 08:00:00","MODERATE_tank",1,15.8,0,7.37,0
"2019-07-07 08:00:00","SEVERE_conical",1,15.1333333333333,0.0210818510677891,6.81333333333333,0.0049441323247305
"2019-07-07 08:00:00","SEVERE_tank",1,15.6,0,7.145,0.00223606797749994
"2019-07-07 09:00:00","AMBIENT_conical",1,15.3,0,7.73,0
"2019-07-07 09:00:00","MODERATE_conical",1,15.3,0,7.10166666666667,0.00307318148576439
"2019-07-07 09:00:00","MODERATE_tank",1,15.8,0,7.37,0
"2019-07-07 09:00:00","SEVERE_conical",1,15.1,0,6.81666666666667,0.00210818510677906
"2019-07-07 09:00:00","SEVERE_tank",1,15.6333333333333,0.0210818510677891,7.15833333333333,0.00166666666666663
"2019-07-07 10:00:00","AMBIENT_conical",1,15.2666666666667,0.0210818510677895,7.73,0
"2019-07-07 10:00:00","MODERATE_conical",1,15.2833333333333,0.0166666666666669,7.09333333333333,0.00210818510677887
"2019-07-07 10:00:00","MODERATE_tank",1,15.7833333333333,0.0166666666666669,7.37833333333333,0.00166666666666663
"2019-07-07 10:00:00","SEVERE_conical",1,15.1,0,6.81333333333333,0.0049441323247305
