"Sample.ID","TA","Mass"
"20190731_1",2043.19074744802,59.8517
"20190731_3",2037.04046337815,59.9336
"20190731_11",2038.73521837643,59.9037
"20190731_14",2047.85901498894,59.8788
"20190731_15",2047.15980259749,59.1979
"20190731_16",2050.87097934451,59.2553
"20190731_32",2046.09133146636,59.1669
"20190731_35",2047.12033101273,59.7893
"20190731_36",2046.66208719295,59.3593
