"Sample.ID","TA","Mass"
"20190810_3",2082.59680474634,59.8656
"20190810_10",2082.77335265376,59.8436
"20190810_16",2086.45438923847,59.3393
"20190810_21",2085.97321031601,59.9069
"20190810_29",2074.03109932246,59.6389
"20190810_33",2082.63036759578,59.6625
